trialNumber,trialType,x1,p,y1,p2,outcome1,x2,q,y2,q2,outcome2,LWedgeCol,LCircleCol,RWedgeCol,RCircleCol,Lslice,Rslice,L1,L2,R1,R2,x1Pos,x2Pos,y1Pos,y2Pos,leftPoints,rightPoints,LeftYourUn,RightYouUn,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,image.started,image.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,ISI_2.started,ISI_2.stopped,arrowL_2.started,arrowL_2.stopped,arrowR_2.started,arrowR_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,blueLVal_2.started,blueLVal_2.stopped,blueRVal_2.started,blueRVal_2.stopped,redLVal_2.started,redLVal_2.stopped,redRVal_2.started,redRVal_2.stopped,right.started,right.stopped,left.started,left.stopped,ISI.started,ISI.stopped,arrowL.started,arrowL.stopped,arrowR.started,arrowR.stopped,blueLVal.started,blueLVal.stopped,blueRVal.started,blueRVal.stopped,redLVal.started,redLVal.stopped,redRVal.started,redRVal.stopped,right_2.started,right_2.stopped,left_2.started,left_2.stopped,ISI_4.started,ISI_4.stopped,arrowL_3.started,arrowL_3.stopped,arrowR_3.started,arrowR_3.stopped,blueLVal_3.started,blueLVal_3.stopped,blueRVal_3.started,blueRVal_3.stopped,redLVal_3.started,redLVal_3.stopped,redRVal_3.started,redRVal_3.stopped,rating,ratingrt,text_5.started,text_5.stopped,totalScore,image_4.started,image_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image_5.started,image_5.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
234,complete,50,0.8,0,0.2,red,200,0.8,50,0.2,blue,red,blue,red,blue,72,72,5,67,77,355,"[-9.3, -1.9]","[6.7, -1.9]","[-6.7, 1.9]","[9.3, 1.9]",0,200,50,50,,,,,0,19,19,106,,,,,,,,,,,,,0.012270699997316115,0.5122706999973161,1929.473475699997,None,1929.473475699997,None,right,1.1220331999938935,1929.473475699997,None,1929.473475699997,None,1929.473475699997,None,1929.473475699997,None,1929.473475699997,None,1930.6474782000005,None,1930.6474782000005,None,0.001412900019204244,0.5014129000192042,1930.6474782000005,None,1930.6474782000005,None,1930.6474782000005,None,1930.6474782000005,None,1930.6474782000005,None,1930.6474782000005,None,1934.519539300003,None,1934.519539300003,None,0.00507969998579938,0.5050796999857994,1934.519539300003,None,1934.519539300003,None,1934.519539300003,None,1934.519539300003,None,1934.519539300003,None,1934.519539300003,None,23.299999999999997,4.174,1940.789318199997,None,3650,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
150,complete,0,0.2,-200,0.8,blue,-50,0.8,-200,0.2,red,blue,red,red,blue,72,72,5,67,5,67,"[-6.7, 1.9]","[6.7, -1.9]","[-9.3, -1.9]","[9.3, 1.9]",0,-200,-200,-50,,,,,0,20,20,37,,,,,,,,,,,,,0.013808299991069362,0.5138082999910694,1941.813064899994,None,1941.813064899994,None,right,3.986369000005652,1941.813064899994,None,1941.813064899994,None,1941.813064899994,None,1941.813064899994,None,1941.813064899994,None,1945.8419400999992,None,1945.8419400999992,None,0.0035968000011052936,0.5035968000011053,1945.8419400999992,None,1945.8419400999992,None,1945.8419400999992,None,1945.8419400999992,None,1945.8419400999992,None,1945.8419400999992,None,1950.2262483999948,None,1950.2262483999948,None,0.0031796999974176288,0.5031796999974176,1950.2262483999948,None,1950.2262483999948,None,1950.2262483999948,None,1950.2262483999948,None,1950.2262483999948,None,1950.2262483999948,None,-17.5,3.177,1955.502968300003,None,3450,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
364,complete,0,0.2,-200,0.8,red,-50,0.5,-200,0.5,red,blue,red,red,blue,72,180,77,355,5,175,"[-6.7, 1.9]","[6, 0]","[-9.3, -1.9]","[10, 0]",-200,-200,0,-50,,,,,0,21,21,19,,,,,,,,,,,,,0.010017900000093505,0.5100179000000935,1956.551383500002,None,1956.551383500002,None,right,3.1146698000084143,1956.551383500002,None,1956.551383500002,None,1956.551383500002,None,1956.551383500002,None,1956.551383500002,None,1959.7167782000033,None,1959.7167782000033,None,0.001389600001857616,0.5013896000018576,1959.7167782000033,None,1959.7167782000033,None,1959.7167782000033,None,1959.7167782000033,None,1959.7167782000033,None,1959.7167782000033,None,1963.4572561999958,None,1963.4572561999958,None,0.0028531999996630475,0.502853199999663,1963.4572561999958,None,1963.4572561999958,None,1963.4572561999958,None,1963.4572561999958,None,1963.4572561999958,None,1963.4572561999958,None,-9.0,1.932,1967.4863114000036,None,3250,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
363,complete,0,0.5,-200,0.5,red,-50,0.8,-200,0.2,red,red,blue,red,blue,180,72,5,175,5,67,"[-10, 0]","[6.7, -1.9]","[-6, 0]","[9.3, 1.9]",-200,-200,0,-50,,,,,0,22,22,43,,,,,,,,,,,,,0.012857499998062849,0.5128574999980628,1968.5219314999995,None,1968.5219314999995,None,left,2.74496030001319,1968.5219314999995,None,1968.5219314999995,None,1968.5219314999995,None,1968.5219314999995,None,1968.5219314999995,None,1971.314772800004,None,1971.314772800004,None,0.003234200004953891,0.5032342000049539,1971.314772800004,None,1971.314772800004,None,1971.314772800004,None,1971.314772800004,None,1971.314772800004,None,1971.314772800004,None,1975.354167700003,None,1975.354167700003,None,0.0029842000076314434,0.5029842000076314,1975.354167700003,None,1975.354167700003,None,1975.354167700003,None,1975.354167700003,None,1975.354167700003,None,1975.354167700003,None,-9.899999999999999,4.174,1981.6274697000044,None,3050,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
8,complete,50,0.8,0,0.2,blue,200,0.8,0,0.2,blue,red,blue,red,blue,72,72,77,355,77,355,"[-9.3, -1.9]","[6.7, -1.9]","[-6.7, 1.9]","[9.3, 1.9]",50,200,0,0,,,,,0,23,23,102,,,,,,,,,,,,,0.013978600007249042,0.513978600007249,1982.6581619999924,None,1982.6581619999924,None,right,2.065966100009973,1982.6581619999924,None,1982.6581619999924,None,1982.6581619999924,None,1982.6581619999924,None,1982.6581619999924,None,1984.7929786000022,None,1984.7929786000022,None,0.003107399999862537,0.5031073999998625,1984.7929786000022,None,1984.7929786000022,None,1984.7929786000022,None,1984.7929786000022,None,1984.7929786000022,None,1984.7929786000022,None,1988.8564184999996,None,1988.8564184999996,None,0.003722100009326823,0.5037221000093268,1988.8564184999996,None,1988.8564184999996,None,1988.8564184999996,None,1988.8564184999996,None,1988.8564184999996,None,1988.8564184999996,None,13.600000000000001,2.373,1993.3341449,None,3250,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
3,complete,50,0.5,0,0.5,blue,200,0.5,0,0.5,blue,red,blue,red,blue,180,180,185,355,185,355,"[-10, 0]","[6, 0]","[-6, 0]","[10, 0]",50,200,0,0,,,,,0,24,24,78,,,,,,,,,,,,,0.014791199995670468,0.5147911999956705,1994.3559226999932,None,1994.3559226999932,None,right,0.9244566999987001,1994.3559226999932,None,1994.3559226999932,None,1994.3559226999932,None,1994.3559226999932,None,1994.3559226999932,None,1995.3204781999957,None,1995.3204781999957,None,0.0013876000157324597,0.5013876000157325,1995.3204781999957,None,1995.3204781999957,None,1995.3204781999957,None,1995.3204781999957,None,1995.3204781999957,None,1995.3204781999957,None,1999.0030551999953,None,1999.0030551999953,None,0.005191099990042858,0.5051910999900429,1999.0030551999953,None,1999.0030551999953,None,1999.0030551999953,None,1999.0030551999953,None,1999.0030551999953,None,1999.0030551999953,None,13.600000000000001,2.716,2003.821881099997,None,3450,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
227,complete,50,0.5,0,0.5,red,200,0.2,50,0.8,blue,red,blue,blue,red,180,72,5,175,5,67,"[-10, 0]","[9.3, 1.9]","[-6, 0]","[6.7, -1.9]",0,200,50,50,,,,,0,25,25,64,,,,,,,,,,,,,0.01435969999874942,0.5143596999987494,2004.8447551999998,None,2004.8447551999998,None,right,2.0984407999931136,2004.8447551999998,None,2004.8447551999998,None,2004.8447551999998,None,2004.8447551999998,None,2004.8447551999998,None,2007.0068759999995,None,2007.0068759999995,None,0.00143269999534823,0.5014326999953482,2007.0068759999995,None,2007.0068759999995,None,2007.0068759999995,None,2007.0068759999995,None,2007.0068759999995,None,2007.0068759999995,None,2011.025306800002,None,2011.025306800002,None,0.0046590000129071996,0.5046590000129072,2011.025306800002,None,2011.025306800002,None,2011.025306800002,None,2011.025306800002,None,2011.025306800002,None,2011.025306800002,None,15.0,3.147,2016.2618111000047,None,3650,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
341,complete,50,0.8,0,0.2,red,200,0.2,50,0.8,red,red,blue,blue,red,72,72,5,67,77,355,"[-9.3, -1.9]","[9.3, 1.9]","[-6.7, 1.9]","[6.7, -1.9]",0,50,50,200,,,,,0,26,26,67,,,,,,,,,,,,,0.014190899979439564,0.5141908999794396,2017.3163926999987,None,2017.3163926999987,None,right,1.0449769999977434,2017.3163926999987,None,2017.3163926999987,None,2017.3163926999987,None,2017.3163926999987,None,2017.3163926999987,None,2018.411119299999,None,2018.411119299999,None,0.0015612999850418419,0.5015612999850418,2018.411119299999,None,2018.411119299999,None,2018.411119299999,None,2018.411119299999,None,2018.411119299999,None,2018.411119299999,None,2022.431372799998,None,2022.431372799998,None,0.005362400013837032,0.505362400013837,2022.431372799998,None,2022.431372799998,None,2022.431372799998,None,2022.431372799998,None,2022.431372799998,None,2022.431372799998,None,10.0,3.561,2028.0896421999932,None,3700,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
223,complete,50,0.8,0,0.2,red,200,0.2,0,0.8,blue,red,blue,blue,red,72,72,5,67,5,67,"[-9.3, -1.9]","[9.3, 1.9]","[-6.7, 1.9]","[6.7, -1.9]",0,200,50,0,,,,,0,27,27,66,,,,,,,,,,,,,0.013941099983640015,0.51394109998364,2029.1250714000053,None,2029.1250714000053,None,left,2.271107300010044,2029.1250714000053,None,2029.1250714000053,None,2029.1250714000053,None,2029.1250714000053,None,2029.1250714000053,None,2031.4508161999984,None,2031.4508161999984,None,0.0011605000036070123,0.501160500003607,2031.4508161999984,None,2031.4508161999984,None,2031.4508161999984,None,2031.4508161999984,None,2031.4508161999984,None,2031.4508161999984,None,2035.0917985999986,None,2035.0917985999986,None,0.0039157999999588355,0.5039157999999588,2035.0917985999986,None,2035.0917985999986,None,2035.0917985999986,None,2035.0917985999986,None,2035.0917985999986,None,2035.0917985999986,None,-12.700000000000003,2.513,2039.702093800006,None,3700,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
115,complete,50,0.8,0,0.2,blue,200,0.2,0,0.8,red,red,blue,blue,red,72,72,77,355,77,355,"[-9.3, -1.9]","[9.3, 1.9]","[-6.7, 1.9]","[6.7, -1.9]",50,0,0,200,,,,,0,28,28,69,,,,,,,,,,,,,0.0012657999905059114,0.5012657999905059,2040.7264790000045,None,2040.7264790000045,None,left,2.1142116999981226,2040.7264790000045,None,2040.7264790000045,None,2040.7264790000045,None,2040.7264790000045,None,2040.7264790000045,None,2042.8887777000054,None,2042.8887777000054,None,0.01592410000739619,0.5159241000073962,2042.8887777000054,None,2042.8887777000054,None,2042.8887777000054,None,2042.8887777000054,None,2042.8887777000054,None,2042.8887777000054,None,2046.816063499995,None,2046.816063499995,None,0.003503300016745925,0.5035033000167459,2046.816063499995,None,2046.816063499995,None,2046.816063499995,None,2046.816063499995,None,2046.816063499995,None,2046.816063499995,None,8.600000000000001,1.969,2050.8441444000055,None,3750,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
356,complete,0,0.2,-50,0.8,red,0,0.8,-200,0.2,red,blue,red,red,blue,72,72,77,355,5,67,"[-6.7, 1.9]","[6.7, -1.9]","[-9.3, -1.9]","[9.3, 1.9]",-50,-200,0,0,,,,,0,29,29,39,,,,,,,,,,,,,0.014059899986023083,0.5140598999860231,2051.8682146999927,None,2051.8682146999927,None,left,3.2155361999903107,2051.8682146999927,None,2051.8682146999927,None,2051.8682146999927,None,2051.8682146999927,None,2051.8682146999927,None,2055.148442100006,None,2055.148442100006,None,0.0020980999834137037,0.5020980999834137,2055.148442100006,None,2055.148442100006,None,2055.148442100006,None,2055.148442100006,None,2055.148442100006,None,2055.148442100006,None,2059.076822899995,None,2059.076822899995,None,0.004119300007005222,0.5041193000070052,2059.076822899995,None,2059.076822899995,None,2059.076822899995,None,2059.076822899995,None,2059.076822899995,None,2059.076822899995,None,-0.10000000000000142,3.043,2064.2114094999997,None,3700,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
249,complete,0,0.2,-50,0.8,red,0,0.5,-200,0.5,blue,blue,red,red,blue,72,180,77,355,185,355,"[-6.7, 1.9]","[6, 0]","[-9.3, -1.9]","[10, 0]",-50,0,0,-200,,,,,0,30,30,18,,,,,,,,,,,,,0.012960899999598041,0.512960899999598,2065.2431383999938,None,2065.2431383999938,None,left,2.2119054999930086,2065.2431383999938,None,2065.2431383999938,None,2065.2431383999938,None,2065.2431383999938,None,2065.2431383999938,None,2067.5162941000017,None,2067.5162941000017,None,0.0010779000003822148,0.5010779000003822,2067.5162941000017,None,2067.5162941000017,None,2067.5162941000017,None,2067.5162941000017,None,2067.5162941000017,None,2067.5162941000017,None,2071.1887061000016,None,2071.1887061000016,None,0.003616800022427924,0.5036168000224279,2071.1887061000016,None,2071.1887061000016,None,2071.1887061000016,None,2071.1887061000016,None,2071.1887061000016,None,2071.1887061000016,None,-11.700000000000003,1.593,2074.892178599999,None,3650,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
17,complete,50,0.8,0,0.2,blue,200,0.2,50,0.8,blue,red,blue,blue,red,72,72,77,355,5,67,"[-9.3, -1.9]","[9.3, 1.9]","[-6.7, 1.9]","[6.7, -1.9]",50,200,0,50,,,,,0,31,31,70,,,,,,,,,,,,,0.014092299999902025,0.514092299999902,2075.926162200005,None,2075.926162200005,None,right,2.4078501999902073,2075.926162200005,None,2075.926162200005,None,2075.926162200005,None,2075.926162200005,None,2075.926162200005,None,2078.3974773999944,None,2078.3974773999944,None,0.001625200005946681,0.5016252000059467,2078.3974773999944,None,2078.3974773999944,None,2078.3974773999944,None,2078.3974773999944,None,2078.3974773999944,None,2078.3974773999944,None,2082.426674699993,None,2082.426674699993,None,0.003544300008798018,0.503544300008798,2082.426674699993,None,2082.426674699993,None,2082.426674699993,None,2082.426674699993,None,2082.426674699993,None,2082.426674699993,None,13.200000000000003,2.188,2086.7198548000015,None,3850,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
241,complete,200,0.8,0,0.2,red,200,0.5,50,0.5,blue,red,blue,red,blue,72,180,5,67,185,355,"[-9.3, -1.9]","[6, 0]","[-6.7, 1.9]","[10, 0]",0,200,200,50,,,,,0,32,32,86,,,,,,,,,,,,,0.014697999984491616,0.5146979999844916,2087.749986099996,None,2087.749986099996,None,right,1.5870819999981904,2087.749986099996,None,2087.749986099996,None,2087.749986099996,None,2087.749986099996,None,2087.749986099996,None,2089.414888600004,None,2089.414888600004,None,0.001558799995109439,0.5015587999951094,2089.414888600004,None,2089.414888600004,None,2089.414888600004,None,2089.414888600004,None,2089.414888600004,None,2089.414888600004,None,2093.024623899997,None,2093.024623899997,None,0.0030600000027334318,0.5030600000027334,2093.024623899997,None,2093.024623899997,None,2093.024623899997,None,2093.024623899997,None,2093.024623899997,None,2093.024623899997,None,15.200000000000003,3.833,2098.9412965999945,None,4050,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
346,complete,200,0.2,0,0.8,red,200,0.5,50,0.5,red,blue,red,red,blue,72,180,77,355,5,175,"[-6.7, 1.9]","[6, 0]","[-9.3, -1.9]","[10, 0]",0,50,200,200,,,,,0,33,33,77,,,,,,,,,,,,,0.013509500000509433,0.5135095000005094,2099.973463500006,None,2099.973463500006,None,right,1.7108020000014221,2099.973463500006,None,2099.973463500006,None,2099.973463500006,None,2099.973463500006,None,2099.973463500006,None,2101.745792899994,None,2101.745792899994,None,0.0012839000119129196,0.5012839000119129,2101.745792899994,None,2101.745792899994,None,2101.745792899994,None,2101.745792899994,None,2101.745792899994,None,2101.745792899994,None,2105.5988855000032,None,2105.5988855000032,None,0.005087199999252334,0.5050871999992523,2105.5988855000032,None,2105.5988855000032,None,2105.5988855000032,None,2105.5988855000032,None,2105.5988855000032,None,2105.5988855000032,None,9.5,2.552,2110.2578228000057,None,4100,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
20,complete,200,0.5,0,0.5,blue,200,0.2,50,0.8,blue,red,blue,blue,red,180,72,185,355,5,67,"[-10, 0]","[9.3, 1.9]","[-6, 0]","[6.7, -1.9]",200,200,0,50,,,,,0,34,34,62,,,,,,,,,,,,,0.014140099985525012,0.514140099985525,2111.2920077000017,None,2111.2920077000017,None,right,2.459802600002149,2111.2920077000017,None,2111.2920077000017,None,2111.2920077000017,None,2111.2920077000017,None,2111.2920077000017,None,2113.790401399994,None,2113.790401399994,None,0.0038265000184765086,0.5038265000184765,2113.790401399994,None,2113.790401399994,None,2113.790401399994,None,2113.790401399994,None,2113.790401399994,None,2113.790401399994,None,2117.782925899999,None,2117.782925899999,None,0.0022899000032339245,0.5022899000032339,2117.782925899999,None,2117.782925899999,None,2117.782925899999,None,2117.782925899999,None,2117.782925899999,None,2117.782925899999,None,10.700000000000003,2.215,2122.1001145000046,None,4300,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
112,complete,50,0.2,0,0.8,blue,200,0.2,0,0.8,red,blue,red,blue,red,72,72,5,67,77,355,"[-6.7, 1.9]","[9.3, 1.9]","[-9.3, -1.9]","[6.7, -1.9]",50,0,0,200,,,,,0,35,35,57,,,,,,,,,,,,,0.012797099989256822,0.5127970999892568,2123.1449451999943,None,2123.1449451999943,None,right,1.2844367999932729,2123.1449451999943,None,2123.1449451999943,None,2123.1449451999943,None,2123.1449451999943,None,2123.1449451999943,None,2124.479738599999,None,2124.479738599999,None,0.0036429000174393877,0.5036429000174394,2124.479738599999,None,2124.479738599999,None,2124.479738599999,None,2124.479738599999,None,2124.479738599999,None,2124.479738599999,None,2128.0751801000006,None,2128.0751801000006,None,0.0050897000037366524,0.5050897000037367,2128.0751801000006,None,2128.0751801000006,None,2128.0751801000006,None,2128.0751801000006,None,2128.0751801000006,None,2128.0751801000006,None,-3.3999999999999986,1.853,2132.0047501999943,None,4300,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
51,complete,0,0.2,-50,0.8,blue,-50,0.8,-200,0.2,blue,blue,red,red,blue,72,72,5,67,77,355,"[-6.7, 1.9]","[6.7, -1.9]","[-9.3, -1.9]","[9.3, 1.9]",0,-50,-50,-200,,,,,0,36,36,38,,,,,,,,,,,,,0.015062499995110556,0.5150624999951106,2133.037323299999,None,2133.037323299999,None,left,1.7145228000008501,2133.037323299999,None,2133.037323299999,None,2133.037323299999,None,2133.037323299999,None,2133.037323299999,None,2134.795305899999,None,2134.795305899999,None,0.0014286000077845529,0.5014286000077846,2134.795305899999,None,2134.795305899999,None,2134.795305899999,None,2134.795305899999,None,2134.795305899999,None,2134.795305899999,None,2138.3872481,None,2138.3872481,None,0.0034232000180054456,0.5034232000180054,2138.3872481,None,2138.3872481,None,2138.3872481,None,2138.3872481,None,2138.3872481,None,2138.3872481,None,-0.20000000000000284,1.75,2142.2061801999953,None,4300,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
220,complete,50,0.2,0,0.8,red,200,0.2,0,0.8,blue,blue,red,blue,red,72,72,77,355,5,67,"[-6.7, 1.9]","[9.3, 1.9]","[-9.3, -1.9]","[6.7, -1.9]",0,200,50,0,,,,,0,37,37,54,,,,,,,,,,,,,0.0007434000144712627,0.5007434000144713,2143.2414500000014,None,2143.2414500000014,None,right,0.9316411000036169,2143.2414500000014,None,2143.2414500000014,None,2143.2414500000014,None,2143.2414500000014,None,2143.2414500000014,None,2144.2352840999956,None,2144.2352840999956,None,0.0013850000104866922,0.5013850000104867,2144.2352840999956,None,2144.2352840999956,None,2144.2352840999956,None,2144.2352840999956,None,2144.2352840999956,None,2144.2352840999956,None,2148.219899699994,None,2148.219899699994,None,0.0050399000028846785,0.5050399000028847,2148.219899699994,None,2148.219899699994,None,2148.219899699994,None,2148.219899699994,None,2148.219899699994,None,2148.219899699994,None,23.0,3.342,2153.6350729999976,None,4500,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
19,complete,200,0.5,0,0.5,blue,200,0.5,50,0.5,blue,red,blue,red,blue,180,180,185,355,185,355,"[-10, 0]","[6, 0]","[-6, 0]","[10, 0]",200,200,0,50,,,,,0,38,38,80,,,,,,,,,,,,,0.013189899997087196,0.5131898999970872,2154.679299800002,None,2154.679299800002,None,right,1.9532282000000123,2154.679299800002,None,2154.679299800002,None,2154.679299800002,None,2154.679299800002,None,2154.679299800002,None,2156.684204799996,None,2156.684204799996,None,0.0018865000165533274,0.5018865000165533,2156.684204799996,None,2156.684204799996,None,2156.684204799996,None,2156.684204799996,None,2156.684204799996,None,2156.684204799996,None,2160.831336499992,None,2160.831336499992,None,0.0033308999991277233,0.5033308999991277,2160.831336499992,None,2160.831336499992,None,2160.831336499992,None,2160.831336499992,None,2160.831336499992,None,2160.831336499992,None,21.299999999999997,2.319,2165.2419041999965,None,4700,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
226,complete,50,0.5,0,0.5,red,200,0.5,50,0.5,blue,red,blue,red,blue,180,180,5,175,185,355,"[-10, 0]","[6, 0]","[-6, 0]","[10, 0]",0,200,50,50,,,,,0,39,39,82,,,,,,,,,,,,,0.00048639999295119196,0.5004863999929512,2166.281656799998,None,2166.281656799998,None,right,1.2346284000086598,2166.281656799998,None,2166.281656799998,None,2166.281656799998,None,2166.281656799998,None,2166.281656799998,None,2167.567885700002,None,2167.567885700002,None,0.003928300007828511,0.5039283000078285,2167.567885700002,None,2167.567885700002,None,2167.567885700002,None,2167.567885700002,None,2167.567885700002,None,2167.567885700002,None,2171.5913858999993,None,2171.5913858999993,None,0.0034396000119159,0.5034396000119159,2171.5913858999993,None,2171.5913858999993,None,2171.5913858999993,None,2171.5913858999993,None,2171.5913858999993,None,2171.5913858999993,None,26.700000000000003,3.441,2177.1257527999987,None,4900,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
325,complete,50,0.5,0,0.5,red,200,0.2,0,0.8,red,red,blue,blue,red,180,72,5,175,77,355,"[-10, 0]","[9.3, 1.9]","[-6, 0]","[6.7, -1.9]",0,0,50,200,,,,,0,40,40,63,,,,,,,,,,,,,0.014861600007861853,0.5148616000078619,2178.1441758,None,2178.1441758,None,right,4.887970299998415,2178.1441758,None,2178.1441758,None,2178.1441758,None,2178.1441758,None,2178.1441758,None,2183.084052399994,None,2183.084052399994,None,0.0018733000179054216,0.5018733000179054,2183.084052399994,None,2183.084052399994,None,2183.084052399994,None,2183.084052399994,None,2183.084052399994,None,2183.084052399994,None,2187.272501200001,None,2187.272501200001,None,0.003446799993980676,0.5034467999939807,2187.272501200001,None,2187.272501200001,None,2187.272501200001,None,2187.272501200001,None,2187.272501200001,None,2187.272501200001,None,-6.5,1.383,2190.737557200002,None,4900,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
145,complete,0,0.5,-200,0.5,blue,-50,0.5,-200,0.5,red,red,blue,red,blue,180,180,185,355,5,175,"[-10, 0]","[6, 0]","[-6, 0]","[10, 0]",0,-200,-200,-50,,,,,0,41,41,25,,,,,,,,,,,,,0.015958699994371273,0.5159586999943713,2191.7733602999942,None,2191.7733602999942,None,left,2.006343199987896,2191.7733602999942,None,2191.7733602999942,None,2191.7733602999942,None,2191.7733602999942,None,2191.7733602999942,None,2193.8339969999943,None,2193.8339969999943,None,0.0029432000155793503,0.5029432000155794,2193.8339969999943,None,2193.8339969999943,None,2193.8339969999943,None,2193.8339969999943,None,2193.8339969999943,None,2193.8339969999943,None,2198.1182416999945,None,2198.1182416999945,None,0.003765200002817437,0.5037652000028174,2198.1182416999945,None,2198.1182416999945,None,2198.1182416999945,None,2198.1182416999945,None,2198.1182416999945,None,2198.1182416999945,None,10.600000000000001,2.128,2202.309386599998,None,4900,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
229,complete,50,0.2,0,0.8,red,200,0.5,50,0.5,blue,blue,red,red,blue,72,180,77,355,185,355,"[-6.7, 1.9]","[6, 0]","[-9.3, -1.9]","[10, 0]",0,200,50,50,,,,,0,42,42,76,,,,,,,,,,,,,0.0014679000159958377,0.5014679000159958,2203.3491587000026,None,2203.3491587000026,None,right,1.1432457999908365,2203.3491587000026,None,2203.3491587000026,None,2203.3491587000026,None,2203.3491587000026,None,2203.3491587000026,None,2204.5488277999975,None,2204.5488277999975,None,0.00388410002051387,0.5038841000205139,2204.5488277999975,None,2204.5488277999975,None,2204.5488277999975,None,2204.5488277999975,None,2204.5488277999975,None,2204.5488277999975,None,2208.283736700003,None,2208.283736700003,None,0.0038529000157723203,0.5038529000157723,2208.283736700003,None,2208.283736700003,None,2208.283736700003,None,2208.283736700003,None,2208.283736700003,None,2208.283736700003,None,30.099999999999994,3.273,2213.631199700001,None,5100,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
