Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
033,R,N,0,L,N,033RN000LN,HLN,0,79,79,200,,,0.787,361.01454779994674,361.3413719999953,361.3589433999732,361.6415918999701,361.65811139997095,None,up,1.6157385000260547,361.65811139997095,None,361.65811139997095,362.4235903999652,0.08020570001099259,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
464,_5,M,315,R,N,464_5M315RN,HRN,0,80,80,183,,,1.223,363.35957249999046,363.68911089998437,363.7063378999592,363.98949709994486,364.0062328999629,None,down,2.6150632000062615,364.0062328999629,None,364.0062328999629,365.20442339999136,0.0779329999932088,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
208,G,M,315,R,N,208GM315RN,HRN,0,81,81,135,,,0.796,366.71554989996366,367.0363339999458,367.05272699997295,367.33600129996194,367.35321659996407,None,down,1.6316379000199959,367.35321659996407,None,367.35321659996407,368.1357244999963,0.08599709998816252,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
262,_2,N,225,R,N,262_2N225RN,HRN,0,82,82,245,,,0.8240000000000001,369.05567909998354,369.40131229994586,369.41784159996314,369.7010727999732,369.7175776999793,None,up,1.9986909999861382,369.7175776999793,None,369.7175776999793,370.51658679998945,0.0639282000483945,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
016,R,M,315,R,N,016RM315RN,HRN,0,83,83,103,,,1.1260000000000001,371.78800079994835,372.1320135999704,372.14865309995366,372.43222779995995,372.44841059995815,None,None,,372.44841059995815,None,372.44841059995815,373.5639941999689,0.06474870000965893,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
292,_2,N,135,L,N,292_2N135LN,HLN,0,84,84,251,,,0.721,375.97996249998687,376.3290384999709,376.3448518999503,376.6279100999818,376.6446287999861,375.97996249998687,down,3.2642963999533094,376.6446287999861,None,376.6446287999861,377.3445822999929,0.05967190000228584,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
487,_5,N,270,L,N,487_5N270LN,HLN,0,85,85,286,,,0.924,379.9765574999619,380.32503539999016,380.3423029999831,380.6257595999632,380.64147529995535,None,up,1.8486006999737583,380.64147529995535,None,380.64147529995535,381.5409337999881,0.060451700002886355,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
431,_4,M,270,L,N,431_4M270LN,HLN,0,86,86,174,,,1.288,382.5724885999807,382.9062890999485,382.92242649995023,383.20573329995386,383.22226149996277,None,down,2.4485848999465816,383.22226149996277,None,383.22226149996277,384.4879543999559,0.07468570000492036,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
175,F,M,270,L,N,175FM270LN,HLN,0,87,87,126,,,0.9430000000000001,385.73945029999595,386.08753530000104,386.1034332999843,386.3863678999478,386.4027950000018,None,down,3.4312063999823295,386.4027950000018,None,386.4027950000018,387.33568819996435,0.061681199993472546,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,G,M,45,_,_,_GM045__,N,0,88,88,9,,,1.083,389.9129463999998,390.25066009996226,390.26604009995935,390.5494370999513,390.5657477999921,None,down,2.0319757999968715,390.5657477999921,None,390.5657477999921,391.6313570999773,0.07018979999702424,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,G,M,270,_,_,_GM270__,N,0,89,89,14,,,1.043,392.6729871999705,393.0136351999827,393.03046949999407,393.3135377999861,393.33010049996665,None,down,2.00031560001662,393.33010049996665,None,393.33010049996665,394.3621101999888,0.06788499996764585,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
492,_5,M,135,L,N,492_5M135LN,HLN,0,90,90,187,,,1.135,395.3970780999516,395.74473269999726,395.76190879999194,396.0456092999666,396.06112009997014,None,down,2.8336770000169054,396.06112009997014,None,396.06112009997014,397.17679069994483,0.059439499978907406,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,G,N,135,_,_,_GN135__,N,0,91,91,59,,,1.2730000000000001,398.9602993999724,399.30825309996726,399.3252549999743,399.6102269999683,399.62536799994996,None,down,2.25022040004842,399.62536799994996,None,399.62536799994996,400.8741533999564,0.05862289998913184,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
142,F,M,225,R,N,142FM225RN,HRN,0,92,92,117,,,1.1420000000000001,401.94533879996743,402.28924859996187,402.3053130999906,402.58934349997435,402.60585229995195,None,down,3.3478316999971867,402.60585229995195,None,402.60585229995195,403.73751159996027,0.06285129999741912,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
035,R,N,90,L,N,035RN090LN,HLN,0,93,93,202,,,1.055,406.0199035999831,406.3690316999564,406.3855825999635,406.6688105999492,406.6854435999994,None,up,2.3814810999901965,406.6854435999994,None,406.6854435999994,407.7179109999561,0.05915719998301938,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
010,R,M,45,R,N,010RM045RN,HRN,0,94,94,97,,,1.226,409.1437583999941,409.4826839999878,409.4990385999554,409.7821986999479,409.7989621000015,None,down,2.464914600015618,409.7989621000015,None,409.7989621000015,411.0157522999798,0.0692269999999553,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,R,N,225,_,_,_RN225__,N,0,95,95,69,,,0.9410000000000001,412.33146449999185,412.6804970999947,412.6974885999807,412.97987069998635,412.9971743999631,None,up,1.9840156999998726,412.9971743999631,None,412.9971743999631,413.91204899997683,0.06049239996355027,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
486,_5,N,225,L,N,486_5N225LN,HLN,0,96,96,285,,,0.8140000000000001,415.04973019997124,415.39434769999934,415.41104119998636,415.6939660999924,415.7109989999444,None,up,2.1980678000254557,415.7109989999444,None,415.7109989999444,416.51015429996187,0.06179439998231828,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,F,N,90,_,_,_FN090__,N,0,97,97,50,,,1.221,417.9772361999494,418.32517819997156,418.34178039996186,418.6268224999658,418.6414502999978,None,up,2.4496314999996684,418.6414502999978,None,418.6414502999978,419.84075429994846,0.06099520000861958,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
455,_5,N,270,R,N,455_5N270RN,HRN,0,98,98,278,,,1.1400000000000001,421.1628093999461,421.50606229994446,421.5223243999644,421.8056573999929,421.8220092999982,None,up,2.115769999974873,421.8220092999982,None,421.8220092999982,422.9375314999488,0.06495120003819466,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_5,N,270,_,_,__5N270__,N,0,99,99,94,,,1.226,424.0141212999588,424.35294079995947,424.3697273999569,424.6529356999672,424.66950389998965,None,up,1.8822248000069521,424.66950389998965,None,424.66950389998965,425.8858977999771,0.06871050002519041,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
041,R,M,0,L,N,041RM000LN,HLN,0,100,100,104,,,1.1280000000000001,426.6210204999661,426.9675077999709,426.9841901999898,427.26742920000106,427.28372869995655,None,down,1.9989667999907397,427.28372869995655,None,427.28372869995655,428.3999999999651,0.06143910001264885,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
232,G,N,315,L,N,232GN315LN,HLN,0,101,101,239,,,1.1500000000000001,429.352930699999,429.69882719998714,429.71545339998556,429.9992741999449,430.01536279998254,None,up,1.9505128000164405,430.01536279998254,None,430.01536279998254,431.14729949994944,0.06326030002674088,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
456,_5,N,315,R,N,456_5N315RN,HRN,0,102,102,279,,,1.027,432.03367829998024,432.37953119998565,432.39625789999263,432.6793702999712,432.6957877999521,None,up,1.8017963000456803,432.6957877999521,None,432.6957877999521,433.7118170999456,0.06096410000463948,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,G,N,90,_,_,_GN090__,N,0,103,103,58,,,0.961,434.56527079996886,434.9106778999558,434.92761569999857,435.2104124999605,435.22700629994506,None,up,1.9661144000128843,435.22700629994506,None,435.22700629994506,436.1764836999937,0.060007199994288385,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
166,F,N,225,L,N,166FN225LN,HLN,0,104,104,221,,,1.171,437.26170649996493,437.6091319999541,437.62517009995645,437.9086103999871,437.92472029995406,None,up,1.882347500009928,437.92472029995406,None,437.92472029995406,439.07349029998295,0.06103119999170303,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_4,M,225,_,_,__4M225__,N,0,105,105,37,,,0.75,439.88496779999696,440.2224544999772,440.2391202999861,440.5229528999771,440.5390362999751,None,down,2.3514398999977857,440.5390362999751,None,440.5390362999751,441.2717233999865,0.070301300031133,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
046,R,M,225,L,N,046RM225LN,HLN,0,106,106,109,,,1.361,442.95920829998795,443.30332079995424,443.3199168999563,443.6030420999741,443.6395634999499,None,down,2.878517000004649,443.6395634999499,None,443.6395634999499,444.96894959994825,0.061885599978268147,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
259,_2,N,90,R,N,259_2N090RN,HRN,0,107,107,242,,,1.276,446.6100386999897,446.9338475999539,446.9499594999943,447.2333860999788,447.250751799962,None,up,2.0977366999723017,447.250751799962,None,447.250751799962,448.515362599981,0.08138150000013411,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_5,M,180,_,_,__5M180__,N,0,108,108,44,,,0.972,449.41577129997313,449.7660010999534,449.78104929998517,450.0644460999756,450.08099979994586,None,None,,450.08099979994586,None,450.08099979994586,451.029791799956,0.060133099963422865,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_2,N,225,_,_,__2N225__,N,0,109,109,77,,,1.068,453.61558199999854,453.96076999994693,453.9774853999843,454.26024699996924,454.2769374999916,453.61558199999854,up,1.751467699999921,454.2769374999916,None,454.2769374999916,455.3261720999726,0.06375160004245117,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,R,N,0,_,_,_RN000__,N,0,110,110,64,,,0.771,456.0976117999526,456.4426434999914,456.45844249997754,456.7419277000008,456.7584313999978,None,up,1.5015732999891043,456.7584313999978,None,456.7584313999978,457.5080698999809,0.060888600011821836,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
417,_4,N,0,L,N,417_4N000LN,HLN,0,111,111,264,,,1.256,458.3263249999727,458.67388849996496,458.6908436999656,458.97329569997964,458.98958899994614,None,up,1.9171076000202447,458.98958899994614,None,458.98958899994614,460.2218249999569,0.059604400012176484,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
454,_5,N,225,R,N,454_5N225RN,HRN,0,112,112,277,,,0.9500000000000001,460.9865867999615,461.32141889998456,461.33784029999515,461.6212365999818,461.6370928999968,None,up,1.6851904999930412,461.6370928999968,None,461.6370928999968,462.5699282999849,0.07266270002583042,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
460,_5,M,135,R,N,460_5M135RN,HRN,0,113,113,179,,,0.744,463.39090659999056,463.73637889995007,463.752480199968,464.0352638999466,464.052102799993,None,up,1.981766199984122,464.052102799993,None,464.052102799993,464.78439309995156,0.0615867999731563,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,F,N,135,_,_,_FN135__,N,0,114,114,51,,,0.756,466.1016439999803,466.45006699999794,466.4685109999846,466.75020579999546,466.75020579999546,None,up,1.748468599980697,466.75020579999546,None,466.75020579999546,467.49958509998396,0.06053110002540052,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_2,M,315,_,_,__2M315__,N,0,115,115,31,,,0.706,468.5728285999503,468.914524599968,468.93221719999565,469.2143324999488,469.2310565999942,None,down,3.1808854999835603,469.2310565999942,None,469.2310565999942,469.91330219997326,0.06613819999620318,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
234,G,M,45,L,N,234GM045LN,HLN,0,116,116,137,,,1.254,472.4810707999859,472.8290385999717,472.8441964999656,473.1272968999692,473.1444727999624,None,down,2.398191299987957,473.1444727999624,None,473.1444727999624,474.3765813999926,0.06168769998475909,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
133,F,N,180,R,N,133FN180RN,HRN,0,117,117,212,,,0.886,475.6135919999797,475.95798369997647,475.97483849996934,476.25772339996183,476.27471239998704,None,up,2.065487399988342,476.27471239998704,None,476.27471239998704,477.1402994999662,0.06368090002797544,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,R,N,270,_,_,_RN270__,N,0,118,118,70,,,1.1500000000000001,478.41002049995586,478.7561226999969,478.7724478999735,479.05542259995127,479.07225099997595,None,up,2.1010295000160113,479.07225099997595,None,479.07225099997595,480.2045111999614,0.06324930000118911,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
493,_5,M,180,L,N,493_5M180LN,HLN,0,119,119,188,,,1.172,481.2422379999771,481.58664549997775,481.6028839999926,481.88659249997,481.90469179995125,None,down,2.714931800030172,481.90469179995125,None,481.90469179995125,483.052146299975,0.06225750001613051,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
011,R,M,90,R,N,011RM090RN,HRN,0,120,120,98,,,1.096,484.68891430000076,485.03331679996336,485.050138599996,485.3332474999479,485.3499570999993,None,down,2.617596600030083,485.3499570999993,None,485.3499570999993,486.4321284999605,0.06265700003132224,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_5,N,135,_,_,__5N135__,N,0,121,121,91,,,1.264,488.0356022999622,488.38097389996983,488.39770569995744,488.68084799998906,488.6973507999792,None,up,2.2820043000392616,488.6973507999792,None,488.6973507999792,489.94655939994846,0.06086229998618364,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
134,F,N,225,R,N,134FN225RN,HRN,0,122,122,213,,,1.3800000000000001,491.0541329999687,491.39474659995176,491.4115646999562,491.6950995999505,491.71447179996176,None,up,2.195062999962829,491.71447179996176,None,491.71447179996176,493.0770947999554,0.06756560003850609,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
039,R,N,270,L,N,039RN270LN,HLN,0,123,123,206,,,1.06,493.97738119994756,494.32592159998603,494.34237629995914,494.6252255999716,494.6422042999766,None,up,1.8153213000041433,494.6422042999766,None,494.6422042999766,495.69098409998696,0.060330000007525086,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_2,M,45,_,_,__2M045__,N,0,124,124,25,,,0.8130000000000001,496.5254544999916,496.87392279994674,496.8908673999831,497.17384219996165,497.18965999997454,None,down,2.265276800026186,497.18965999997454,None,497.18965999997454,497.9890491999686,0.06136539997532964,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
013,R,M,180,R,N,013RM180RN,HRN,0,125,125,100,,,0.71,499.5280772999977,499.8707860999857,499.887204699975,500.1702578999684,500.18680799996946,None,up,2.298581499955617,500.18680799996946,None,500.18680799996946,500.8861758999992,0.06542689999332651,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
015,R,M,270,R,N,015RM270RN,HRN,0,126,126,102,,,1.0050000000000001,502.5533804000006,502.9017868999508,502.91776189999655,503.20123069995316,503.21948519995203,None,down,1.8817961000022478,503.21948519995203,None,503.21948519995203,504.2006246999954,0.06056979997083545,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
171,F,M,90,L,N,171FM090LN,HLN,0,127,127,122,,,1.008,505.1974899999914,505.51616479997756,505.5327753999736,505.8155722999945,505.8321295999922,None,down,1.866851200000383,505.8321295999922,None,505.8321295999922,506.83259279996855,0.08732319995760918,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,F,N,315,_,_,_FN315__,N,0,128,128,55,,,1.297,507.78272069996456,508.11345879995497,508.1303847999661,508.41321989998687,508.42986719997134,None,up,2.067267000034917,508.42986719997134,None,508.42986719997134,509.71204569999827,0.07573390001198277,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
300,_2,M,135,L,N,300_2M135LN,HLN,0,129,129,155,,,0.9480000000000001,510.5665456999559,510.9110231999657,510.9282155999681,511.21116499998607,511.2276004999876,None,down,2.3492348000290804,511.2276004999876,None,511.2276004999876,512.1593205999816,0.06324019999010488,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
397,_4,M,180,R,N,397_4M180RN,HRN,0,130,130,164,,,0.741,513.6558843999519,513.9919210999506,514.0086022999603,514.2917038999731,514.308096599998,None,up,1.549343399994541,514.308096599998,None,514.308096599998,515.0409115999937,0.07153760001529008,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,F,N,0,_,_,_FN000__,N,0,131,131,48,,,1.197,515.9392670999514,516.2729657999589,516.2894249999663,516.5726846999605,516.5892668999732,None,down,2.551095000002533,516.5892668999732,None,516.5892668999732,517.7720074999961,0.07449809997342527,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
389,_4,N,180,R,N,389_4N180RN,HRN,0,132,132,260,,,0.999,519.2102147999685,519.5536376999808,519.5704480999848,519.853844599973,519.8699513999745,None,up,2.881613200006541,519.8699513999745,None,519.8699513999745,520.8774643999641,0.06321430002572015,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_5,M,135,_,_,__5M135__,N,0,133,133,43,,,1.309,522.8220367999747,523.167174000002,523.1844616999733,523.4671537999529,523.4833170999773,None,down,3.0496109000523575,523.4833170999773,None,523.4833170999773,524.7822452999535,0.06353970000054687,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_5,M,225,_,_,__5M225__,N,0,134,134,45,,,1.357,526.6081767999567,526.9487640999723,526.9641686999821,527.247159099963,527.2631437999662,None,down,3.248362700047437,527.2631437999662,None,527.2631437999662,528.5951812999556,0.06882310000946745,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
267,_2,M,90,R,N,267_2M090RN,HRN,0,135,135,146,,,0.9540000000000001,530.5823614999535,530.9267764999531,530.9435342999641,531.2271055000019,531.2435231999843,None,down,2.3983922000043094,531.2435231999843,None,531.2435231999843,532.1757069999585,0.06351040001027286,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
034,R,N,45,L,N,034RN045LN,HLN,0,136,136,201,,,0.9520000000000001,533.7158387999516,534.0577220999985,534.0744639999466,534.3568526999443,534.3739161999547,None,up,1.771353200019803,534.3739161999547,None,534.3739161999547,535.3070086999796,0.06611459999112412,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
396,_4,M,135,R,N,396_4M135RN,HRN,0,137,137,163,,,1.249,536.2385862999945,536.5553142999997,536.5723945999634,536.8550135999685,536.8716367000015,None,down,2.983998799987603,536.8716367000015,None,536.8716367000015,538.1043017999618,0.0843435000278987,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
295,_2,N,270,L,N,295_2N270LN,HLN,0,138,138,254,,,1.031,539.9228126999806,540.2691511999583,540.2852934999974,540.5684525999823,540.5852111999993,None,up,1.8667809999897145,540.5852111999993,None,540.5852111999993,541.6010856999783,0.06041879998520017,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
271,_2,M,270,R,N,271_2M270RN,HRN,0,139,139,150,,,1.004,542.5221141999937,542.86636429996,542.8846831999836,543.1674394999864,543.1843991999631,None,down,1.9835401000455022,543.1843991999631,None,543.1843991999631,544.165537199995,0.06341719999909401,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,R,M,135,_,_,_RM135__,N,0,140,140,19,,,0.846,545.2367848999565,545.5811625999631,545.5976964999572,545.8805874999962,545.8971760999993,None,down,2.7148928999667987,545.8971760999993,None,545.8971760999993,546.7302783999476,0.0615636000293307,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
204,G,M,135,R,N,204GM135RN,HRN,0,141,141,131,,,0.727,548.68122269999,549.0276994999731,549.0458035999909,549.3275450999499,549.3456495999708,None,down,1.7320588000002317,549.3456495999708,None,549.3456495999708,550.0607410999946,0.062134700012393296,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
228,G,N,135,L,N,228GN135LN,HLN,0,142,142,235,,,0.961,551.1760246999911,551.4920418999973,551.509719899972,551.7924530999735,551.8085825999733,None,up,1.6685863000457175,551.8085825999733,None,551.8085825999733,552.7578509999439,0.08954760001506656,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
304,_2,M,315,L,N,304_2M315LN,HLN,0,143,143,159,,,1.131,553.5479497999768,553.8901175999781,553.9072922999621,554.1900587999844,554.2066133999615,None,None,,554.2066133999615,None,554.2066133999615,555.3224893999868,0.061911199998576194,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,F,M,270,_,_,_FM270__,N,0,144,144,6,,,0.962,557.738003299979,558.0868194999639,558.1035326999845,558.386548599985,558.4026672999607,557.738003299979,down,2.186042700021062,558.4026672999607,None,558.4026672999607,559.3524094999884,0.060510699986480176,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,F,N,45,_,_,_FN045__,N,0,145,145,49,,,1.221,560.6569911999977,561.0002135999966,561.0173815999879,561.3004708999651,561.3173349999706,None,up,2.065408899972681,561.3173349999706,None,561.3173349999706,562.5159821999841,0.0614647000329569,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
461,_5,M,180,R,N,461_5M180RN,HRN,0,146,146,180,,,1.317,563.4642625999986,563.797726699966,563.8146399999969,564.0981509999838,564.1145184999914,None,down,3.2838281000149436,564.1145184999914,None,564.1145184999914,565.4136549999821,0.0737315000151284,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
201,G,M,0,R,N,201GM000RN,HRN,0,147,147,128,,,0.897,567.465231899987,567.8122902999748,567.8283444999834,568.1118869999773,568.1285325999488,None,down,1.7157119000330567,568.1285325999488,None,568.1285325999488,569.011309399968,0.05935190001036972,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
172,F,M,135,L,N,172FM135LN,HLN,0,148,148,123,,,0.98,569.9127192999586,570.2604254999897,570.2767240999965,570.5592892999994,570.5760458000004,None,down,2.9667908999836072,570.5760458000004,None,570.5760458000004,571.5415431999718,0.061570400022901595,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_2,N,0,_,_,__2N000__,N,0,149,149,72,,,1.045,573.6109832999646,573.9561285999953,573.9729168999474,574.2560154999956,574.2725441999501,None,up,2.4318621000275016,574.2725441999501,None,574.2725441999501,575.3049606999848,0.06121810001786798,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_4,M,0,_,_,__4M000__,N,0,150,150,32,,,1.031,576.7805776999448,577.1198860000004,577.1365605999599,577.4196875999914,577.4364807999809,None,down,2.0005810000002384,577.4364807999809,None,577.4364807999809,578.4520511999726,0.06734409998171031,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_5,N,225,_,_,__5N225__,N,0,151,151,93,,,1.3920000000000001,579.5053954999894,579.8512935999897,579.8676938999561,580.1509686999489,580.167730599991,None,up,2.5648069999879226,580.167730599991,None,580.167730599991,581.5494544999674,0.06127780000679195,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,_2,N,90,_,_,__2N090__,N,0,152,152,74,,,0.849,582.7987354999641,583.1482077999972,583.1645298999501,583.4481220999733,583.4646784999641,None,up,1.6837033999618143,583.4646784999641,None,583.4646784999641,584.2972257999936,0.05893679999280721,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,R,N,45,_,_,_RN045__,N,0,153,153,65,,,0.918,585.2173317999695,585.5628955999855,585.5793984999764,585.8631711999769,585.879117399978,None,up,1.715086699987296,585.879117399978,None,585.879117399978,586.7782969999826,0.06165290001081303,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
294,_2,N,225,L,N,294_2N225LN,HLN,0,154,154,253,,,1.322,587.6680625999579,588.0127779999748,588.0275813999469,588.3106387999724,588.3289523999556,None,up,2.0136954999761656,588.3289523999556,None,588.3289523999556,589.6255276000011,0.06723069999134168,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
008,R,N,315,R,N,008RN315RN,HRN,0,155,155,199,,,0.721,590.4118968999828,590.7583645999548,590.7755555999465,591.0579573999858,591.0743984999717,None,up,1.50056970003061,591.0743984999717,None,591.0743984999717,591.7734372999985,0.06244559999322519,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
_,R,N,315,_,_,_RN315__,N,0,156,156,71,,,0.931,592.6602452999796,592.9892811999889,593.0059680999839,593.2891258999589,593.3056590999477,None,up,1.4859941999893636,593.3056590999477,None,593.3056590999477,594.2215633000014,0.07764339999994263,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
426,_4,M,45,L,N,426_4M045LN,HLN,0,157,157,169,,,1.198,594.8616084999521,595.2039730999968,595.2219916999456,595.5040812999941,595.5208971999818,None,down,1.9990207999944687,595.5208971999818,None,595.5208971999818,596.703855699976,0.06319720001192763,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
450,_5,N,45,R,N,450_5N045RN,HRN,0,158,158,273,,,0.9,597.6039456999861,597.9348458999884,597.9535624999553,598.2351716999547,598.2532429999555,None,up,1.8663950999616645,598.2532429999555,None,598.2532429999555,599.1343170999899,0.07578969997121021,None,,,,,,,,,22,001,2019_Dec_25_1121,untitled,3.1.0,60.13974070136788,
