Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
454,_5,N,225,R,N,454_5N225RN,HRN,0,179,179,277,,,1.218,1407.088934,1407.407283,1407.407283,1407.668689,1407.685379,None,up,2.199921,1407.685379,None,1407.685379,1408.884328,0.1246982,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
132,F,N,135,R,N,132FN135RN,HRN,0,180,180,211,,,0.729,1410.001582,1410.299411,1410.316233,1410.59968,1410.616751,None,up,1.616715,1410.616751,None,1410.616751,1411.331507,0.1047631,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,F,N,0,_,_,_FN000__,N,0,181,181,48,,,0.932,1412.460842,1412.764158,1412.764158,1412.9475,1412.964372,None,up,1.6176799,1412.964372,None,1412.964372,1413.880261,0.2152553,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
12,R,M,135,R,N,012RM135RN,HRN,0,182,182,99,,,1.021,1414.733995,1415.028584,1415.028584,1415.296028,1415.312316,None,down,2.1832671,1415.312316,None,1415.312316,1416.327495,0.139483,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
42,R,M,45,L,N,042RM045LN,HLN,0,183,183,105,,,0.776,1417.59932,1417.909751,1417.92599,1418.209026,1418.226079,None,down,1.5370634,1418.226079,None,1418.226079,1418.991912,0.0945963,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
235,G,M,90,L,N,235GM090LN,HLN,0,184,184,138,,,0.967,1419.920898,1420.209363,1420.209363,1420.474596,1420.49124,None,down,2.680353,1420.49124,None,1420.49124,1421.440539,0.1457622,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,G,M,270,_,_,_GM270__,N,0,185,185,14,,,1.006,1423.37145,1423.67136,1423.67136,1423.888852,1423.905298,None,down,2.5986027,1423.905298,None,1423.905298,1424.887345,0.1912482,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
44,R,M,135,L,N,044RM135LN,HLN,0,186,186,107,,,0.764,1426.61907,1426.918345,1426.934735,1427.218501,1427.23536,None,down,2.2007398,1427.23536,None,1427.23536,1427.984472,0.1043378,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
35,R,N,90,L,N,035RN090LN,HLN,0,187,187,202,,,0.97,1429.558092,1429.849013,1429.865577,1430.148672,1430.165261,None,up,1.6855037,1430.165261,None,1430.165261,1431.133094,0.1080839,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,F,M,180,_,_,_FM180__,N,0,188,188,4,,,1.198,1432.069208,1432.364256,1432.364256,1432.563655,1432.580535,None,down,3.2816602,1432.580535,None,1432.580535,1433.7623,0.2075798,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
450,_5,N,45,R,N,450_5N045RN,HRN,0,189,189,273,,,0.747,1435.9899,1436.293668,1436.293668,1436.576841,1436.593886,None,up,1.5490362,1436.593886,None,1436.593886,1437.329447,0.1167009,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
138,F,M,45,R,N,138FM045RN,HRN,0,190,190,113,,,1.181,1438.228501,1438.558044,1438.575422,1438.858591,1438.875132,None,down,2.1510095,1438.875132,None,1438.875132,1440.042239,0.0774356,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
230,G,N,225,L,N,230GN225LN,HLN,0,191,191,237,,,0.934,1441.168038,1441.455895,1441.455895,1441.739123,1441.755586,None,up,2.0523457,1441.755586,None,1441.755586,1442.671083,0.1298468,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,R,M,45,_,_,_RM045__,N,0,192,192,17,,,0.967,1443.924974,1444.219943,1444.236806,1444.520084,1444.537767,None,down,2.7349911,1444.537767,None,1444.537767,1445.485934,0.1063253,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
487,_5,N,270,L,N,487_5N270LN,HLN,0,193,193,286,,,1.088,1447.402803,1447.699785,1447.699785,1447.983654,1448.000508,None,up,2.0164957,1448.000508,None,1448.000508,1449.082533,0.1194583,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,F,M,135,_,_,_FM135__,N,0,194,194,3,,,0.998,1450.217401,1450.51456,1450.51456,1450.730616,1450.747523,None,up,3.0817212,1450.747523,None,1450.747523,1451.730451,0.1897174,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
259,_2,N,90,R,N,259_2N090RN,HRN,0,195,195,242,,,1.291,1453.930063,1454.24396,1454.261031,1454.545242,1454.561509,None,up,2.033408,1454.561509,None,1454.561509,1455.844023,0.0901443,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
463,_5,M,270,R,N,463_5M270RN,HRN,0,196,196,182,,,1.179,1456.819725,1457.109615,1457.109615,1457.308964,1457.325803,None,up,2.3475693,1457.325803,None,1457.325803,1458.490632,0.2136188,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
131,F,N,90,R,N,131FN090RN,HRN,0,197,197,210,,,1.385,1459.745673,1460.089455,1460.105953,1460.389621,1460.406295,None,up,2.0692024,1460.406295,None,1460.406295,1461.772029,0.0646633,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
166,F,N,225,L,N,166FN225LN,HLN,0,198,198,221,,,0.806,1462.5901,1462.886714,1462.903184,1463.186314,1463.203191,None,up,1.7827728,1463.203191,None,1463.203191,1464.002708,0.1026418,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
271,_2,M,270,R,N,271_2M270RN,HRN,0,199,199,150,,,0.889,1465.055914,1465.401559,1465.418723,1465.701239,1465.717984,None,down,2.2986103,1465.717984,None,1465.717984,1466.584431,0.0628761,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
137,F,M,0,R,N,137FM000RN,HRN,0,200,200,112,,,1.297,1468.106,1468.433981,1468.450502,1468.732787,1468.749135,None,down,2.4641977,1468.749135,None,1468.749135,1470.031302,0.0798941,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
391,_4,N,270,R,N,391_4N270RN,HRN,0,201,201,262,,,1.245,1471.286259,1471.629391,1471.646675,1471.929872,1471.947091,None,up,1.9982061,1471.947091,None,1471.947091,1473.179267,0.0660914,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,G,M,315,_,_,_GM315__,N,0,202,202,15,,,0.852,1474.081981,1474.377633,1474.377633,1474.660793,1474.677301,None,down,1.949653,1474.677301,None,1474.677301,1475.51009,0.1287533,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
266,_2,M,45,R,N,266_2M045RN,HRN,0,203,203,145,,,0.801,1476.747294,1477.041518,1477.058171,1477.344327,1477.359602,None,down,2.7463303,1477.359602,None,1477.359602,1478.206902,0.1071999,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
236,G,M,135,L,N,236GM135LN,HLN,0,204,204,139,,,0.957,1480.196272,1480.521512,1480.538282,1480.821901,1480.840048,None,down,3.0810187,1480.840048,None,1480.840048,1481.772569,0.081673,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
202,G,M,45,R,N,202GM045RN,HRN,0,205,205,129,,,0.947,1483.994728,1484.335189,1484.351752,1484.634727,1484.65131,None,down,2.3841468,1484.65131,None,1484.65131,1485.584316,0.0658795,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,G,N,90,_,_,_GN090__,N,0,206,206,58,,,0.824,1487.247311,1487.549107,1487.549107,1487.748265,1487.765076,None,up,1.715815,1487.765076,None,1487.765076,1488.580853,0.2003271,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
258,_2,N,45,R,N,258_2N045RN,HRN,0,207,207,241,,,1.072,1489.693606,1489.995163,1489.995163,1490.198112,1490.214003,None,up,1.7522128,1490.214003,None,1490.214003,1491.26332,0.2047234,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
201,G,M,0,R,N,201GM000RN,HRN,0,208,208,128,,,1.255,1492.076865,1492.377919,1492.39439,1492.678357,1492.694962,None,down,2.5986215,1492.694962,None,1492.694962,1493.946901,0.0996655,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_2,M,90,_,_,__2M090__,N,0,209,209,26,,,1.118,1495.378742,1495.708505,1495.72488,1496.008787,1496.02569,None,down,2.4816068,1496.02569,None,1496.02569,1497.124209,0.0766094,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
303,_2,M,270,L,N,303_2M270LN,HLN,0,210,210,158,,,0.909,1498.596937,1498.923754,1498.938615,1499.222661,1499.239212,None,down,3.0017672,1499.239212,None,1499.239212,1500.138651,0.0806992,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
388,_4,N,135,R,N,388_4N135RN,HRN,0,211,211,259,,,1.113,1502.426449,1502.718886,1502.718886,1502.951691,1502.968239,None,up,2.1838337,1502.968239,None,1502.968239,1504.068433,0.1746615,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
298,_2,M,45,L,N,298_2M045LN,HLN,0,212,212,153,,,1.237,1505.275255,1505.566517,1505.583233,1505.866872,1505.883438,None,up,3.3159108,1505.883438,None,1505.883438,1507.098846,0.110476,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
195,G,N,90,R,N,195GN090RN,HRN,0,213,213,226,,,0.771,1509.327239,1509.614779,1509.614779,1509.912598,1509.929573,None,up,1.7511882,1509.929573,None,1509.929573,1510.69561,0.1167941,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
161,F,N,0,L,N,161FN000LN,HLN,0,214,214,216,,,1.055,1511.810512,1512.110744,1512.110744,1512.394413,1512.410905,None,up,1.8834326,1512.410905,None,1512.410905,1513.459182,0.1169716,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
396,_4,M,135,R,N,396_4M135RN,HRN,0,215,215,163,,,0.858,1514.393691,1514.70836,1514.724723,1515.008776,1515.026605,None,down,2.3814953,1515.026605,None,1515.026605,1515.874534,0.0912873,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,N,135,_,_,__5N135__,N,0,216,216,91,,,0.908,1517.519695,1517.808478,1517.839093,1518.182058,1518.195483,None,up,2.1610455,1518.195483,None,1518.195483,1519.038542,0.1007899,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
389,_4,N,180,R,N,389_4N180RN,HRN,0,217,217,260,,,0.984,1520.483642,1520.786682,1520.786682,1521.070596,1521.087087,None,up,2.0347357,1521.087087,None,1521.087087,1522.052922,0.1156698,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
398,_4,M,225,R,N,398_4M225RN,HRN,0,218,218,165,,,0.743,1523.241848,1523.534354,1523.55094,1523.833768,1523.850332,None,down,3.0506032,1523.850332,None,1523.850332,1524.583247,0.1086488,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,M,135,_,_,__5M135__,N,0,219,219,43,,,1.16,1527.047886,1527.347419,1527.347419,1527.614491,1527.631256,None,None,,1527.631256,None,1527.631256,1528.780217,0.1358088,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
486,_5,N,225,L,N,486_5N225LN,HLN,0,220,220,285,,,0.96,1531.227776,1531.527473,1531.527473,1531.810576,1531.827286,1531.227776,up,2.7323517,1531.827286,None,1531.827286,1532.776499,0.1214233,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,F,M,0,_,_,_FM000__,N,0,221,221,0,,,1.316,1534.787157,1535.076481,1535.076481,1535.274423,1535.291192,None,down,2.1848538,1535.291192,None,1535.291192,1536.591122,0.2162266,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,G,N,225,_,_,_GN225__,N,0,222,222,61,,,0.933,1537.61465,1537.904816,1537.904816,1538.187959,1538.205366,None,up,1.7651342,1538.205366,None,1538.205366,1539.120096,0.1269805,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
488,_5,N,315,L,N,488_5N315LN,HLN,0,223,223,287,,,1.279,1540.07371,1540.385963,1540.402638,1540.685908,1540.702529,None,up,2.5492857,1540.702529,None,1540.702529,1541.967603,0.0947096,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
300,_2,M,135,L,N,300_2M135LN,HLN,0,224,224,155,,,1.116,1543.373855,1543.666907,1543.683655,1543.967951,1543.984008,None,down,2.782011,1543.984008,None,1543.984008,1545.082476,0.1094081,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,G,N,135,_,_,_GN135__,N,0,225,225,59,,,1.287,1546.974645,1547.264005,1547.264005,1547.48023,1547.499167,None,up,2.1651542,1547.499167,None,1547.499167,1548.763374,0.1974999,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_2,M,270,_,_,__2M270__,N,0,226,226,30,,,1.386,1549.793083,1550.094202,1550.094202,1550.377836,1550.394715,None,up,2.5155656,1550.394715,None,1550.394715,1551.759979,0.116236,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,M,270,_,_,__5M270__,N,0,227,227,46,,,1.097,1553.040453,1553.341878,1553.341878,1553.625226,1553.641803,None,down,3.4153672,1553.641803,None,1553.641803,1554.724443,0.1198738,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
239,G,M,270,L,N,239GM270LN,HLN,0,228,228,142,,,1.303,1557.17664,1557.47112,1557.487662,1557.771043,1557.788862,None,down,2.9316169,1557.788862,None,1557.788862,1559.069717,0.1084094,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
141,F,M,180,R,N,141FM180RN,HRN,0,229,229,116,,,1.234,1560.858529,1561.151429,1561.151429,1561.43548,1561.451723,None,down,2.9821963,1561.451723,None,1561.451723,1562.667071,0.1261132,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
168,F,N,315,L,N,168FN315LN,HLN,0,230,230,223,,,0.897,1564.577789,1564.865201,1564.865201,1565.148349,1565.165087,None,up,1.8002699,1565.165087,None,1565.165087,1566.048007,0.1288745,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
268,_2,M,135,R,N,268_2M135RN,HRN,0,231,231,147,,,1.378,1567.087628,1567.379396,1567.396035,1567.67985,1567.696249,None,up,2.8659022,1567.696249,None,1567.696249,1569.061714,0.1094824,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,R,N,45,_,_,_RN045__,N,0,232,232,65,,,1.159,1570.763827,1571.059302,1571.059302,1571.275744,1571.292646,None,up,1.9524473,1571.292646,None,1571.292646,1572.441843,0.1901733,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
142,F,M,225,R,N,142FM225RN,HRN,0,233,233,117,,,0.732,1573.372091,1573.658705,1573.658705,1573.957918,1573.9756,None,down,2.5975208,1573.9756,None,1573.9756,1574.689987,0.1151189,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,G,N,180,_,_,_GN180__,N,0,234,234,60,,,0.885,1576.770478,1577.070732,1577.070732,1577.287978,1577.304568,None,up,2.0319504,1577.304568,None,1577.304568,1578.203154,0.1866403,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
225,G,N,0,L,N,225GN000LN,HLN,0,235,235,232,,,1.219,1579.446826,1579.735263,1579.768378,1580.052108,1580.068802,None,up,1.884624,1580.068802,None,1580.068802,1581.267757,0.0991785,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
424,_4,N,315,L,N,424_4N315LN,HLN,0,236,236,271,,,1.347,1582.074706,1582.366122,1582.382882,1582.666989,1582.683194,None,up,2.0166333,1582.683194,None,1582.683194,1584.01496,0.1105886,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
429,_4,M,180,L,N,429_4M180LN,HLN,0,237,237,172,,,1.352,1584.927679,1585.230534,1585.230534,1585.414796,1585.430596,None,down,3.3310791,1585.430596,None,1585.430596,1586.762367,0.21618,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
425,_4,M,0,L,N,425_4M000LN,HLN,0,238,238,168,,,1.195,1588.847359,1589.177023,1589.193887,1589.476989,1589.494016,None,up,1.9026175,1589.494016,None,1589.494016,1590.675614,0.076761,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
483,_5,N,90,L,N,483_5N090LN,HLN,0,239,239,282,,,1.134,1591.521974,1591.825461,1591.825461,1592.10853,1592.124926,None,up,1.870299,1592.124926,None,1592.124926,1593.240876,0.1144648,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
489,_5,M,0,L,N,489_5M000LN,HLN,0,240,240,184,,,1.336,1594.111106,1594.405799,1594.422526,1594.706024,1594.722746,None,down,2.6159348,1594.722746,None,1594.722746,1596.053791,0.1045149,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
392,_4,N,315,R,N,392_4N315RN,HRN,0,241,241,263,,,1.266,1597.464955,1597.753336,1597.753336,1598.053232,1598.069673,None,up,1.9327522,1598.069673,None,1598.069673,1599.318597,0.1144546,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,N,0,_,_,__4N000__,N,0,242,242,80,,,1.287,1600.132762,1600.433752,1600.433752,1600.717626,1600.733921,None,up,1.8510371,1600.733921,None,1600.733921,1601.999132,0.1192565,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
272,_2,M,315,R,N,272_2M315RN,HRN,0,243,243,151,,,1.225,1602.715351,1603.015115,1603.015115,1603.297888,1603.315112,None,down,2.4332041,1603.315112,None,1603.315112,1604.530807,0.1185304,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
257,_2,N,0,R,N,257_2N000RN,HRN,0,244,244,240,,,1.358,1605.932572,1606.228802,1606.228802,1606.462337,1606.481466,None,up,1.9503731,1606.481466,None,1606.481466,1607.828001,0.1734798,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_2,M,225,_,_,__2M225__,N,0,245,245,29,,,1.001,1608.560201,1608.860074,1608.860074,1609.14278,1609.159257,None,down,2.4488695,1609.159257,None,1609.159257,1610.15828,0.1146071,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
14,R,M,225,R,N,014RM225RN,HRN,0,246,246,101,,,0.83,1611.685894,1612.023663,1612.04115,1612.324116,1612.340758,None,down,2.0493236,1612.340758,None,1612.340758,1613.155935,0.070461,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
11,R,M,90,R,N,011RM090RN,HRN,0,247,247,98,,,0.902,1614.510614,1614.804945,1614.821069,1615.104478,1615.121058,None,down,1.7499418,1615.121058,None,1615.121058,1616.004083,0.1091888,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
173,F,M,180,L,N,173FM180LN,HLN,0,248,248,124,,,0.866,1616.979403,1617.285648,1617.302345,1617.585481,1617.602041,None,down,2.2831053,1617.602041,None,1617.602041,1618.452857,0.0985981,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
171,F,M,90,L,N,171FM090LN,HLN,0,249,249,122,,,1.232,1619.997316,1620.300164,1620.316305,1620.599894,1620.617208,None,down,2.3984426,1620.617208,None,1620.617208,1621.832129,0.1011679,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
431,_4,M,270,L,N,431_4M270LN,HLN,0,250,250,174,,,0.712,1623.131893,1623.430658,1623.447446,1623.731218,1623.747329,None,down,2.9664739,1623.747329,None,1623.747329,1624.447705,0.1055957,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,N,225,_,_,__5N225__,N,0,251,251,93,,,1.323,1626.834166,1627.127139,1627.143796,1627.427513,1627.444166,None,up,2.9488321,1627.444166,None,1627.444166,1628.759946,0.1079951,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_2,N,45,_,_,__2N045__,N,0,252,252,73,,,0.738,1630.524323,1630.823907,1630.823907,1631.107502,1631.124322,None,up,1.7155526,1631.124322,None,1631.124322,1631.856205,0.1191158,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,N,270,_,_,__4N270__,N,0,253,253,86,,,0.903,1632.930894,1633.255253,1633.271833,1633.555587,1633.572208,None,up,1.6486415,1633.572208,None,1633.572208,1634.454638,0.0821117,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
457,_5,M,0,R,N,457_5M000RN,HRN,0,254,254,176,,,1.212,1635.298866,1635.636575,1635.653594,1635.938428,1635.953806,None,down,2.1184492,1635.953806,None,1635.953806,1637.151702,0.0685551,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
418,_4,N,45,L,N,418_4N045LN,HLN,0,255,255,265,,,1.321,1638.254222,1638.534127,1638.534127,1638.784164,1638.800832,None,up,1.9674415,1638.800832,None,1638.800832,1640.116324,0.1505283,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_2,N,90,_,_,__2N090__,N,0,256,256,74,,,0.91,1640.921544,1641.215035,1641.215035,1641.483828,1641.498853,None,up,1.5164368,1641.498853,None,1641.498853,1642.397654,0.1406053,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,R,M,0,_,_,_RM000__,N,0,257,257,16,,,0.716,1643.131293,1643.429963,1643.446912,1643.73051,1643.746715,None,down,1.4843089,1643.746715,None,1643.746715,1644.448126,0.1046761,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
228,G,N,135,L,N,228GN135LN,HLN,0,258,258,235,,,1.202,1645.372115,1645.661357,1645.661357,1645.944676,1645.961691,None,up,2.0816338,1645.961691,None,1645.961691,1647.143455,0.1303864,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
140,F,M,135,R,N,140FM135RN,HRN,0,259,259,115,,,0.719,1648.164196,1648.458538,1648.475148,1648.758183,1648.775045,None,down,2.049841,1648.775045,None,1648.775045,1649.474515,0.0848433,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
204,G,M,135,R,N,204GM135RN,HRN,0,260,260,131,,,0.728,1650.983207,1651.272656,1651.272656,1651.539238,1651.556098,None,down,2.2332534,1651.556098,None,1651.556098,1652.29755,0.1453238,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
207,G,M,270,R,N,207GM270RN,HRN,0,261,261,134,,,0.981,1653.898162,1654.203956,1654.220358,1654.503939,1654.520574,None,down,2.116401,1654.520574,None,1654.520574,1655.486275,0.0976894,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
170,F,M,45,L,N,170FM045LN,HLN,0,262,262,121,,,1.095,1656.752001,1657.051251,1657.068031,1657.351624,1657.36819,None,down,2.6158772,1657.36819,None,1657.36819,1658.451449,0.1032211,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,G,M,180,_,_,_GM180__,N,0,263,263,12,,,1.034,1660.198566,1660.498457,1660.498457,1660.698845,1660.716399,None,down,2.8128169,1660.716399,None,1660.716399,1661.730579,0.2017293,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
238,G,M,225,L,N,238GM225LN,HLN,0,264,264,141,,,0.962,1663.614812,1663.945083,1663.961744,1664.245513,1664.262786,None,down,2.1348332,1664.262786,None,1664.262786,1665.210596,0.0768674,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
45,R,M,180,L,N,045RM180LN,HLN,0,265,265,108,,,1.135,1666.700009,1666.992767,1666.992767,1667.1358,1667.1358,None,down,3.1726219,1667.1358,None,1667.1358,1668.257668,0.2917599,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
37,R,N,180,L,N,037RN180LN,HLN,0,266,266,204,,,1.312,1670.378132,1670.722583,1670.739204,1671.021832,1671.03855,None,down,2.2021807,1671.03855,None,1671.03855,1672.337504,0.0625009,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
294,_2,N,225,L,N,294_2N225LN,HLN,0,267,267,253,,,0.77,1673.366231,1673.654269,1673.654269,1673.953409,1673.970176,None,up,2.3506402,1673.970176,None,1673.970176,1674.72014,0.1143077,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,M,45,_,_,__5M045__,N,0,268,268,41,,,0.741,1676.449721,1676.752289,1676.752289,1677.033377,1677.050348,None,down,2.9169571,1677.050348,None,1677.050348,1677.782952,0.1155753,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
293,_2,N,180,L,N,293_2N180LN,HLN,0,269,269,252,,,1.026,1680.086408,1680.381117,1680.397966,1680.681043,1680.697809,None,up,2.4319016,1680.697809,None,1680.697809,1681.714146,0.1069553,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
34,R,N,45,L,N,034RN045LN,HLN,0,270,270,201,,,1.054,1683.352783,1683.64493,1683.64493,1683.844482,1683.860873,None,up,1.852493,1683.860873,None,1683.860873,1684.894167,0.2120881,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
455,_5,N,270,R,N,455_5N270RN,HRN,0,271,271,278,,,1.299,1685.844123,1686.142391,1686.142391,1686.426409,1686.442802,None,up,2.2993894,1686.442802,None,1686.442802,1687.725064,0.1187169,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,M,45,_,_,__4M045__,N,0,272,272,33,,,1.229,1688.866339,1689.156896,1689.156896,1689.456772,1689.473544,None,down,2.0853486,1689.473544,None,1689.473544,1690.68957,0.1144225,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
