Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
_,_2,N,225,_,_,__2N225__,N,0,79,79,77,,,1.071,329.33668399997987,329.6341606999631,329.6341606999631,329.88387369998964,329.9010404999717,None,up,2.680190700048115,329.9010404999717,None,329.9010404999717,330.94991299998946,0.15859240002464503,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,R,M,90,_,_,_RM090__,N,0,80,80,18,,,1.373,332.65253219997976,332.99700449995,333.0143990999786,333.2972187999985,333.31352729996433,None,down,2.2986536999815144,333.31352729996433,None,333.31352729996433,334.6622642999864,0.06431460002204403,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
424,_4,N,315,L,N,424_4N315LN,HLN,0,81,81,271,,,1.175,335.69453049998265,336.0280101999524,336.04427829995984,336.3275635999744,336.34440079994965,None,up,2.1819724999950267,336.34440079994965,None,336.34440079994965,337.49301529995864,0.07435829995665699,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
392,_4,N,315,R,N,392_4N315RN,HRN,0,82,82,263,,,1.068,338.6081040999852,338.9422869999544,338.95867199997883,339.24266729998635,339.2587642999715,None,up,2.0994365999940783,339.2587642999715,None,339.2587642999715,340.3074123999686,0.07389729999704286,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
259,_2,N,90,R,N,259_2N090RN,HRN,0,83,83,242,,,0.8300000000000001,341.4304488999769,341.77332279999973,341.78989630000433,342.07287169998745,342.08970229997067,None,up,1.548924500006251,342.08970229997067,None,342.08970229997067,342.90634149999823,0.06541490001836792,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,_4,N,135,_,_,__4N135__,N,0,84,84,83,,,0.843,343.708668999956,344.05454219999956,344.07113559998106,344.3547142999596,344.37195459997747,None,up,1.4832544000237249,344.37195459997747,None,344.37195459997747,345.2030012999894,0.06355360004818067,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
483,_5,N,90,L,N,483_5N090LN,HLN,0,85,85,282,,,0.8280000000000001,345.92839789995924,346.2691242999863,346.28556930000195,346.5693246999872,346.58632750000106,None,up,1.5503055999870412,346.58632750000106,None,346.58632750000106,347.4017996999901,0.06593089998932555,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
176,F,M,315,L,N,176FM315LN,HLN,0,86,86,127,,,1.345,348.21130530000664,348.55024809995666,348.566767399956,348.85049539996544,348.86718189995736,None,down,2.7648175999638624,348.86718189995736,None,348.86718189995736,350.1986781999585,0.0673452999908477,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
040,R,N,315,L,N,040RN315LN,HLN,0,87,87,207,,,1.163,351.80521049996605,352.09724109998206,352.09724109998206,352.34711799997604,352.36440530000255,None,up,2.082480499986559,352.36440530000255,None,352.36440530000255,353.512125499954,0.16492680000374094,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
141,F,M,180,R,N,141FM180RN,HRN,0,88,88,116,,,0.925,354.5535084999865,354.86144849995617,354.8782322999905,355.1618317999528,355.1787801999599,None,None,,355.1787801999599,None,355.1787801999599,356.0942581999698,0.0966488000121899,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
293,_2,N,180,L,N,293_2N180LN,HLN,0,89,89,252,,,1.053,358.8398879999877,359.14211179997073,359.14211179997073,359.3578502999735,359.37422569998307,358.8398879999877,up,2.3484347999910824,359.37422569998307,None,359.37422569998307,360.4070524999988,0.18930829997407272,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,_4,N,45,_,_,__4N045__,N,0,90,90,81,,,1.313,361.7946501999977,362.13851259998046,362.15605059999507,362.438474399969,362.45490439998684,None,up,1.9650753000169061,362.45490439998684,None,362.45490439998684,363.7537638999638,0.06313649995718151,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,_2,N,0,_,_,__2N000__,N,0,91,91,72,,,1.151,364.5879114999552,364.88594399997965,364.88594399997965,365.13563269999577,365.1524402999785,None,up,2.0488680000416934,365.1524402999785,None,365.1524402999785,366.28464949998306,0.15972659998806193,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
137,F,M,0,R,N,137FM000RN,HRN,0,92,92,112,,,1.175,367.28611629997613,367.61703079997096,367.63381049997406,367.9169267999823,367.93373069999507,None,down,2.3979293000302278,367.93373069999507,None,367.93373069999507,369.08250610000687,0.07737630000337958,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
292,_2,N,135,L,N,292_2N135LN,HLN,0,93,93,251,,,0.926,370.42694459995255,370.7478406999726,370.7647493999684,371.0472464999766,371.0641689999611,None,up,2.9003721000044607,371.0641689999611,None,371.0641689999611,371.9630380999879,0.08853620005538687,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
289,_2,N,0,L,N,289_2N000LN,HLN,0,94,94,248,,,1.099,374.1455141999759,374.4446032999549,374.4446032999549,374.67791529995156,374.6941536999657,None,up,1.682366400025785,374.6941536999657,None,374.6941536999657,375.77698859997327,0.17374980001477525,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
165,F,N,180,L,N,165FN180LN,HLN,0,95,95,220,,,1.348,376.47370109998155,376.79258049995406,376.8092162999674,377.09199179999996,377.1097732000053,None,up,2.4655455999891274,377.1097732000053,None,377.1097732000053,378.4415024999762,0.09021900000516325,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
164,F,N,135,L,N,164FN135LN,HLN,0,96,96,219,,,1.143,379.73999339999864,380.0395636999747,380.0395636999747,380.29007679998176,380.3065460999496,None,up,1.8651542000006884,380.3065460999496,None,380.3065460999496,381.43805789999897,0.1556653999723494,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,G,N,135,_,_,_GN135__,N,0,97,97,59,,,0.8190000000000001,382.34793419996276,382.63727049995214,382.63727049995214,382.8868959999527,382.9034158999566,None,up,2.183014300011564,382.9034158999566,None,382.9034158999566,383.7030380999786,0.168008100008592,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,_4,M,45,_,_,__4M045__,N,0,98,98,33,,,1.237,385.1662525999709,385.50137699994957,385.51784419995965,385.802225499996,385.81754789996194,None,down,2.1338918000110425,385.81754789996194,None,385.81754789996194,387.0332303000032,0.0726583999930881,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
457,_5,M,0,R,N,457_5M000RN,HRN,0,99,99,176,,,0.737,388.1625395999872,388.45064860000275,388.45064860000275,388.6659395999741,388.68300059996545,None,down,2.147695299994666,388.68300059996545,None,388.68300059996545,389.4146774999681,0.19574589998228475,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
423,_4,N,270,L,N,423_4N270LN,HLN,0,100,100,270,,,1.016,390.9017111999565,391.2466437999974,391.26379539998015,391.54642159998184,391.5628055999987,None,up,2.7668888000189327,391.5628055999987,None,391.5628055999987,392.56225479999557,0.06423209997592494,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
463,_5,M,270,R,N,463_5M270RN,HRN,0,101,101,182,,,1.165,394.53484509995906,394.8269594999729,394.8269594999729,395.04312829999253,395.059877599997,None,down,2.248869000002742,395.059877599997,None,395.059877599997,396.20899379998446,0.1961373999947682,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
131,F,N,90,R,N,131FN090RN,HRN,0,102,102,210,,,1.361,397.39187269995455,397.7242215999868,397.740758800006,398.0237945999834,398.0403278999729,None,down,3.14980250003282,398.0403278999729,None,398.0403278999729,399.389245999977,0.07577170000877231,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
396,_4,M,135,R,N,396_4M135RN,HRN,0,103,103,163,,,1.302,401.2662362999981,401.6043312999536,401.6210184999509,401.9043146999902,401.9208762999624,None,up,2.3160037000197917,401.9208762999624,None,401.9208762999624,403.203008099983,0.0689342999830842,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
198,G,N,225,R,N,198GN225RN,HRN,0,104,104,229,,,1.053,404.32741849997547,404.65157469996484,404.6687352999579,404.95293759997,404.96815759997116,None,up,2.5812049999949522,404.96815759997116,None,404.96815759997116,406.0002225000062,0.07938810001360252,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
388,_4,N,135,R,N,388_4N135RN,HRN,0,105,105,259,,,0.744,407.62129439995624,407.96536989999004,407.9823072999716,408.2648580999812,408.2817806999665,None,up,1.6343960000085644,408.2817806999665,None,408.2817806999665,409.01438710000366,0.06476170005043969,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
036,R,N,135,L,N,036RN135LN,HLN,0,106,106,203,,,1.048,410.07864179997705,410.3652870999649,410.3652870999649,410.62981549999677,410.64653339999495,None,up,1.7320330999791622,410.64653339999495,None,410.64653339999495,411.67858339997474,0.15297789999749511,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,_4,M,225,_,_,__4M225__,N,0,107,107,37,,,1.281,412.46176869998453,412.7942395999562,412.8110029999516,413.0941690999898,413.1107148999581,None,up,2.3494261000305414,413.1107148999581,None,413.1107148999581,414.37648909998825,0.07499079999979585,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
420,_4,N,135,L,N,420_4N135LN,HLN,0,108,108,267,,,1.364,415.63034340000013,415.9248466999852,415.9248466999852,416.1757845999673,416.19379229994956,None,up,2.5463943000067957,416.19379229994956,None,416.19379229994956,417.5398525999626,0.16269510000711307,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
207,G,M,270,R,N,207GM270RN,HRN,0,109,109,134,,,1.01,418.8110658999649,419.15586100000655,419.17178529995726,419.45535459998064,419.47320409998065,None,down,2.3152130999951623,419.47320409998065,None,419.47320409998065,420.47076379996724,0.0635426000226289,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
204,G,M,135,R,N,204GM135RN,HRN,0,110,110,131,,,0.93,421.8592549999594,422.20332440000493,422.21983600000385,422.5030236999737,422.51965839997865,None,down,2.9638775000348687,422.51965839997865,None,422.51965839997865,423.4357822999591,0.06391169998096302,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
450,_5,N,45,R,N,450_5N045RN,HRN,0,111,111,273,,,0.796,425.69775679998565,425.98483129998203,425.98483129998203,426.1991980999592,426.21669609996025,None,up,1.7483980000251904,426.21669609996025,None,426.21669609996025,426.9986426999676,0.20628790004411712,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
263,_2,N,270,R,N,263_2N270RN,HRN,0,112,112,246,,,1.155,428.04349559999537,428.38072989997454,428.39719879999757,428.6803943999694,428.6970022000023,None,up,2.082495899987407,428.6970022000023,None,428.6970022000023,429.8293137999717,0.07103460002690554,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
454,_5,N,225,R,N,454_5N225RN,HRN,0,113,113,277,,,1.218,430.8680489999824,431.19516929995734,431.2118064999813,431.49465769995004,431.51238739996916,None,up,2.082363500026986,431.51238739996916,None,431.51238739996916,432.7101242999779,0.07925050001358613,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
459,_5,M,90,R,N,459_5M090RN,HRN,0,114,114,178,,,1.307,433.6690897999797,434.009343099955,434.0263899999554,434.3089709999622,434.3263689999585,None,down,2.3824974999879487,434.3263689999585,None,434.3263689999585,435.60793009999907,0.06654619995970279,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,G,N,0,_,_,_GN000__,N,0,115,115,56,,,1.035,436.8038753999863,437.1234111999511,437.13967199996114,437.42313359997934,437.4394530999707,None,up,2.015537499974016,437.4394530999707,None,437.4394530999707,438.45543319999706,0.08772179996594787,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
199,G,N,270,R,N,199GN270RN,HRN,0,116,116,230,,,0.897,439.5273012999678,439.872232099995,439.8876925999648,440.171198099968,440.1871304999804,None,up,1.5995649000396952,440.1871304999804,None,440.1871304999804,441.0696107999538,0.0649013000074774,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
451,_5,N,90,R,N,451_5N090RN,HRN,0,117,117,274,,,0.907,441.86230909998994,442.2019941000035,442.218620700005,442.5014860999654,442.51833299995633,None,up,1.8495791000314057,442.51833299995633,None,442.51833299995633,443.40110199997434,0.06864040001528338,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,R,M,0,_,_,_RM000__,N,0,118,118,16,,,1.174,444.5394318999606,444.83313719998114,444.83313719998114,445.0824360999977,445.099435799988,None,down,2.0165754000190645,445.099435799988,None,445.099435799988,446.24862450000364,0.1640126999700442,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
014,R,M,225,R,N,014RM225RN,HRN,0,119,119,101,,,0.9430000000000001,447.2165718000033,447.5313697999809,447.54760549997445,447.8306214999757,447.8474768999731,None,up,2.384137299959548,447.8474768999731,None,447.8474768999731,448.78119449998485,0.09246130002429709,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,G,M,225,_,_,_GM225__,N,0,120,120,13,,,1.174,450.417755100003,450.711522699974,450.711522699974,450.94497519999277,450.96148479997646,None,down,2.697850299999118,450.96148479997646,None,450.96148479997646,452.12633259996073,0.1789013000088744,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
168,F,N,315,L,N,168FN315LN,HLN,0,121,121,223,,,1.239,453.73116249998566,454.075200399966,454.09177939995425,454.3748367999797,454.391685199982,None,down,2.199676799995359,454.391685199982,None,454.391685199982,455.607160799962,0.06468579999636859,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
226,G,N,45,L,N,226GN045LN,HLN,0,122,122,233,,,1.33,456.76289759995416,457.0563562999596,457.0563562999596,457.3056297999574,457.3224685000023,None,up,2.2650399999693036,457.3224685000023,None,457.3224685000023,458.63770949997706,0.16204339999239892,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
304,_2,M,315,L,N,304_2M315LN,HLN,0,123,123,159,,,1.323,459.6712648999528,460.0033083999879,460.0195332999574,460.3025819999748,460.3201100999722,None,None,,460.3201100999722,None,460.3201100999722,461.618645199982,0.07629469997482374,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
046,R,M,225,L,N,046RM225LN,HLN,0,124,124,109,,,1.184,463.9496450999868,464.2493606999633,464.2493606999633,464.49934109998867,464.5166337999981,463.9496450999868,up,2.7646511000348255,464.5166337999981,None,464.5166337999981,465.68253749998985,0.15523959998972714,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,_5,N,135,_,_,__5N135__,N,0,125,125,91,,,0.8250000000000001,467.3514974999707,467.6965079999645,467.7131629999494,467.9969311999739,468.0132143999799,None,up,2.547843299980741,468.0132143999799,None,468.0132143999799,468.8125746999867,0.06277379998937249,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,_5,M,270,_,_,__5M270__,N,0,126,126,46,,,0.76,470.7550244999584,471.0453269999707,471.0453269999707,471.2766272999579,471.2944864999736,None,down,2.3310141999972984,471.2944864999736,None,471.2944864999736,472.0435402999865,0.185981200018432,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
432,_4,M,315,L,N,432_4M315LN,HLN,0,127,127,175,,,1.217,473.7970408999827,474.09100189997116,474.09100189997116,474.34055409999564,474.35732879996067,None,up,2.151397600013297,474.35732879996067,None,474.35732879996067,475.55610779998824,0.16358159994706511,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
203,G,M,90,R,N,203GM090RN,HRN,0,128,128,130,,,0.994,476.57803709997097,476.9220298999571,476.9386702000047,477.22172450000653,477.23831139999675,None,down,2.3666403999668546,477.23831139999675,None,477.23831139999675,478.2217980999849,0.06261660001473501,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
270,_2,M,225,R,N,270_2M225RN,HRN,0,129,129,149,,,1.219,479.6800341999624,480.0197342999745,480.036158999952,480.31918150000274,480.33583880000515,None,up,3.398344499990344,480.33583880000515,None,480.33583880000515,481.5346050999942,0.06804410001495853,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
456,_5,N,315,R,N,456_5N315RN,HRN,0,130,130,279,,,1.125,483.8042962999898,484.14896439999575,484.16595880000386,484.4495513999718,484.4658930999576,None,up,3.3469760000007227,484.4658930999576,None,484.4658930999576,485.58113929996034,0.06360430002678186,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,R,N,45,_,_,_RN045__,N,0,131,131,65,,,0.965,487.90818069997476,488.2283267999883,488.2457116000005,488.5286094999756,488.5449652999523,None,up,1.616282900038641,488.5449652999523,None,488.5449652999523,489.4939739999827,0.08861470001284033,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,G,N,180,_,_,_GN180__,N,0,132,132,60,,,1.258,490.3382074999972,490.6264990000054,490.6264990000054,490.87612509995233,490.8929363999632,None,up,2.6504560000030324,490.8929363999632,None,490.8929363999632,492.1427462999709,0.16780579998157918,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
464,_5,M,315,R,N,464_5M315RN,HRN,0,133,133,183,,,0.999,493.6508705999586,493.95729269995354,493.97403359995224,494.256949899951,494.2738728999975,None,down,2.8655285999993794,494.2738728999975,None,494.2738728999975,495.2559209999745,0.09756910003488883,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
009,R,M,0,R,N,009RM000RN,HRN,0,134,134,96,,,0.961,497.2167266999604,497.5541004999541,497.5708920999896,497.8541852000053,497.8730390999699,None,down,1.7967296999995597,497.8730390999699,None,497.8730390999699,498.81975889997557,0.07061609998345375,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
240,G,M,315,L,N,240GM315LN,HLN,0,135,135,143,,,0.859,499.85064129997045,500.1520673999912,500.1520673999912,500.38641639996786,500.38641639996786,None,down,2.1304749000119045,500.38641639996786,None,500.38641639996786,501.2342711999663,0.17355199996381998,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
171,F,M,90,L,N,171FM090LN,HLN,0,136,136,122,,,0.9570000000000001,502.5916550999973,502.93215039995266,502.9487951999763,503.2326178999501,503.2507626999868,None,down,2.1633398000267334,503.2507626999868,None,503.2507626999868,504.1808695999789,0.06727540004067123,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,_5,M,45,_,_,__5M045__,N,0,137,137,41,,,0.903,505.4999878999661,505.82996209996054,505.8467085000011,506.12964989995817,506.1464206999517,None,None,,506.1464206999517,None,506.1464206999517,507.0287274000002,0.07850780000444502,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
258,_2,N,45,R,N,258_2N045RN,HRN,0,138,138,241,,,0.887,509.6974327999633,510.0274916999624,510.0430536000058,510.3264905999531,510.3428881999571,509.6974327999633,up,1.8681815000018105,510.3428881999571,None,510.3428881999571,511.20866780000506,0.07927500002551824,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,G,M,90,_,_,_GM090__,N,0,139,139,10,,,0.846,512.3777504999889,512.6741775999544,512.6741775999544,512.9239515999798,512.9400318999542,None,down,1.9359625999932177,512.9400318999542,None,512.9400318999542,513.773012599966,0.15682690002722666,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,R,N,270,_,_,_RN270__,N,0,140,140,70,,,1.2670000000000001,515.0818333000061,515.3734469999908,515.3734469999908,515.5885835999507,515.6062991999788,None,up,2.347444200015161,515.6062991999788,None,515.6062991999788,516.8539758999832,0.1937259000260383,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,_4,N,270,_,_,__4N270__,N,0,141,141,86,,,1.1380000000000001,518.0690472999704,518.3693277999992,518.3871625000029,518.6684373999597,518.6862282999791,None,up,2.731217699998524,518.6862282999791,None,518.6862282999791,519.8014955999679,0.10759689996484667,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
460,_5,M,135,R,N,460_5M135RN,HRN,0,142,142,179,,,1.314,521.5037282999838,521.8326471999753,521.8492238000035,522.13219199999,522.1488872999907,None,down,2.9152857000008225,522.1488872999907,None,522.1488872999907,523.4479605999659,0.07810309994965792,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
417,_4,N,0,L,N,417_4N000LN,HLN,0,143,143,264,,,0.9470000000000001,525.1390822999529,525.4791893999791,525.496581799991,525.7804895999725,525.7966316999518,None,up,1.8836088000098243,525.7966316999518,None,525.7966316999518,526.7285155999707,0.06723240000428632,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
140,F,M,135,R,N,140FM135RN,HRN,0,144,144,115,,,1.039,527.7532787999953,528.0941668999731,528.1107969000004,528.3933168999502,528.4102444999735,None,down,2.3679158999584615,528.4102444999735,None,528.4102444999735,529.4262268999591,0.06618690001778305,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
452,_5,N,135,R,N,452_5N135RN,HRN,0,145,145,275,,,1.302,530.8698359999689,531.191275899997,531.2082609999925,531.4911797999521,531.5076617999584,None,up,2.831661800039001,531.5076617999584,None,531.5076617999584,532.7896880999906,0.08314960001735017,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
045,R,M,180,L,N,045RM180LN,HLN,0,146,146,108,,,0.716,534.5189948999905,534.8069047000026,534.8069047000026,535.0546402999898,535.0710577999707,None,up,1.7989857000065967,535.0710577999707,None,535.0710577999707,535.7704182000016,0.17093379999278113,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,F,N,0,_,_,_FN000__,N,0,147,147,48,,,0.983,537.0433612999623,537.335829299991,537.335829299991,537.5856525999843,537.6022870999877,None,up,1.8016496999771334,537.6022870999877,None,537.6022870999877,538.5686089999508,0.1650560999987647,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,F,M,270,_,_,_FM270__,N,0,148,148,6,,,0.9470000000000001,539.4933091999847,539.8171563000069,539.8339506000048,540.1164126999793,540.1329448999604,None,down,2.0178600999643095,540.1329448999604,None,540.1329448999604,541.0658889999613,0.0824010000214912,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
428,_4,M,135,L,N,428_4M135LN,HLN,0,149,149,171,,,0.997,542.2237463999772,542.564722399984,542.5815573,542.8649190999568,542.881898099964,None,up,2.2140597000252455,542.881898099964,None,542.881898099964,543.8632417999906,0.06589420000091195,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
_,F,N,315,_,_,_FN315__,N,0,150,150,55,,,1.154,545.2625833000056,545.5622841999866,545.5622841999866,545.8121283999644,545.828724299965,None,up,2.231719500035979,545.828724299965,None,545.828724299965,546.9611814999953,0.15770410001277924,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
201,G,M,0,R,N,201GM000RN,HRN,0,151,151,128,,,1.0190000000000001,548.1318130999571,548.4761543999775,548.4928963999846,548.7768767999951,548.7926050999667,None,down,1.9661229000193998,548.7926050999667,None,548.7926050999667,549.7917551999562,0.06457489996682853,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
462,_5,M,225,R,N,462_5M225RN,HRN,0,152,152,181,,,1.315,550.8433944999706,551.1738109999569,551.1901738999877,551.473355199967,551.4901427999721,None,down,2.932304199959617,551.4901427999721,None,551.4901427999721,552.7889803999569,0.07773570000426844,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
142,F,M,225,R,N,142FM225RN,HRN,0,153,153,117,,,1.299,554.5182632999495,554.837349999987,554.8538147999789,555.1389611999621,555.1549197999993,None,down,2.6497231000103056,555.1549197999993,None,555.1549197999993,556.4364477999625,0.08514549996471033,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
482,_5,N,45,L,N,482_5N045LN,HLN,0,154,154,281,,,1.113,557.8753975,558.2191049999674,558.2344424999901,558.5177284999518,558.5343885999755,None,up,2.0512044999632053,558.5343885999755,None,558.5343885999755,559.6331956000067,0.063947000016924,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
166,F,N,225,L,N,166FN225LN,HLN,0,155,155,221,,,0.85,560.6605855999514,560.9994640999939,561.0153340999968,561.2987310999888,561.3149586999789,None,up,2.099937000020873,561.3149586999789,None,561.3149586999789,562.1471799999708,0.0683380999835208,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
485,_5,N,180,L,N,485_5N180LN,HLN,0,156,156,284,,,0.986,563.5076156999567,563.8289829999558,563.8461278000032,564.1293161999783,564.1454176999978,None,up,2.5490342000266537,564.1454176999978,None,564.1454176999978,565.1117644999758,0.08460509998258203,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
129,F,N,0,R,N,129FN000RN,HRN,0,157,157,208,,,1.309,566.8749671999831,567.1765995000023,567.1765995000023,567.4095929999603,567.4263432999724,None,up,2.1324977000476792,567.4263432999724,None,567.4263432999724,568.7251197999576,0.17258569999830797,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
002,R,N,45,R,N,002RN045RN,HRN,0,158,158,193,,,0.874,569.6455681999796,569.9741953999619,569.9907850999734,570.2743655999657,570.2917409999645,None,up,1.5481461000163108,570.2917409999645,None,570.2917409999645,571.1409472999512,0.07915450003929436,None,,,,,,,,,25,001,2019_Dec_25_1139,untitled,3.1.0,59.91837917622173,
