Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
010,R,M,45,R,N,010RM045RN,HRN,0,76,76,97,,,1.041,1415.1024161999812,1415.3948336999747,1415.3948336999747,1415.6114121999708,1415.6286681999918,None,down,1415.6286681999918,None,1415.6286681999918,1416.66018050001,0.1937193000339903,None,2.0004890999989584,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
266,_2,M,45,R,N,266_2M045RN,HRN,0,77,77,145,,,0.992,1417.762206399988,1418.0482643999858,1418.0482643999858,1418.3440709999995,1418.3595505999983,None,None,1418.3595505999983,None,1418.3595505999983,1419.3416448999778,0.12209029996301979,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,R,M,225,_,_,_RM225__,N,0,78,78,21,,,0.721,1421.9996728000115,1422.289171399956,1422.289171399956,1422.5386043000035,1422.555081199971,1421.9996728000115,up,1422.555081199971,None,1422.555081199971,1423.2544810000109,0.16682109999237582,None,1.9667967000277713,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
495,_5,M,270,L,N,495_5M270LN,HLN,0,79,79,190,,,1.278,1424.691620700003,1424.986956799985,1424.986956799985,1425.2360019999905,1425.2538322999608,None,None,1425.2538322999608,None,1425.2538322999608,1426.5191270000068,0.16172989999176934,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
036,R,N,135,L,N,036RN135LN,HLN,0,80,80,203,,,0.852,1428.9110927999718,1429.1993857999914,1429.1993857999914,1429.4323470999952,1429.4489795999834,1428.9110927999718,up,1429.4489795999834,None,1429.4489795999834,1430.282068200002,0.18613309995271266,None,2.217356299981475,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_4,M,0,_,_,__4M000__,N,0,81,81,32,,,0.9540000000000001,1431.7432756999624,1432.0799501999863,1432.096908699954,1432.380533299991,1432.3972083999543,None,down,1432.3972083999543,None,1432.3972083999543,1433.3301544999704,0.0696602999814786,None,2.031226399994921,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
292,_2,N,135,L,N,292_2N135LN,HLN,0,82,82,251,,,1.093,1434.5330233999994,1434.8439510999597,1434.8608039999963,1435.1441946999985,1435.1611346999998,None,up,1435.1611346999998,None,1435.1611346999998,1436.2431882999954,0.09668189997319132,None,2.2650732999900356,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
035,R,N,90,L,N,035RN090LN,HLN,0,83,83,202,,,1.33,1437.5553093999624,1437.858396399999,1437.858396399999,1438.141343700001,1438.1580228999956,None,up,1438.1580228999956,None,1438.1580228999956,1439.474176799995,0.11944699997548014,None,2.249592099979054,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
387,_4,N,90,R,N,387_4N090RN,HRN,0,84,84,258,,,0.8280000000000001,1440.5183851000038,1440.8059595999657,1440.8396418999764,1441.1226307000034,1441.138547999959,None,up,1441.138547999959,None,1441.138547999959,1441.9552559999865,0.09863550000591204,None,2.9983515999629162,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,G,M,180,_,_,_GM180__,N,0,85,85,12,,,0.755,1444.2240375999827,1444.552423599991,1444.5690355999977,1444.852246799972,1444.8687291999813,None,up,1444.8687291999813,None,1444.8687291999813,1445.6021749000065,0.07904179999604821,None,2.449249900004361,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
259,_2,N,90,R,N,259_2N090RN,HRN,0,86,86,242,,,0.837,1447.5246167999576,1447.8166528999573,1447.8166528999573,1448.033034699969,1448.049876999983,None,up,1448.049876999983,None,1448.049876999983,1448.8655732999905,0.19687970000086352,None,3.38582220004173,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
232,G,N,315,L,N,232GN315LN,HLN,0,87,87,239,,,0.802,1451.6403626999818,1451.92953329999,1451.92953329999,1452.146073699987,1452.1628115999629,None,down,1452.1628115999629,None,1452.1628115999629,1452.962307699956,0.1923357000341639,None,2.998502800008282,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
171,F,M,90,L,N,171FM090LN,HLN,0,88,88,122,,,1.127,1455.2663859999739,1455.5762513999944,1455.5927980999695,1455.876145199989,1455.8935434999876,None,down,1455.8935434999876,None,1455.8935434999876,1457.0080590999569,0.09487930004252121,None,2.7165953000076115,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
174,F,M,225,L,N,174FM225LN,HLN,0,89,89,125,,,1.185,1458.6959592999774,1459.0230422999593,1459.0396043999936,1459.3229624999803,1459.340071099985,None,None,1459.340071099985,None,1459.340071099985,1460.5049440999865,0.07584709994262084,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,G,M,225,_,_,_GM225__,N,0,90,90,13,,,1.367,1462.9037161999731,1463.2199002999696,1463.2365812999778,1463.5189827999566,1463.5358047999907,1462.9037161999731,None,1463.5358047999907,None,1463.5358047999907,1464.8858120999648,0.08884179999586195,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
418,_4,N,45,L,N,418_4N045LN,HLN,0,91,91,265,,,1.166,1467.07955580001,1467.4161486999947,1467.43417209998,1467.7158503999817,1467.7324912999757,1467.07955580001,up,1467.7324912999757,None,1467.7324912999757,1468.881371299969,0.07298439997248352,None,1.7988123000250198,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
428,_4,M,135,L,N,428_4M135LN,HLN,0,92,92,171,,,1.082,1469.6082788999774,1469.9472767999978,1469.9645107999677,1470.2470510999556,1470.2635431999806,None,up,1470.2635431999806,None,1470.2635431999806,1471.3291237999802,0.06918490002863109,None,2.3325272999936715,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
042,R,M,45,L,N,042RM045LN,HLN,0,93,93,105,,,1.02,1472.7820058999932,1473.0773171999608,1473.0773171999608,1473.3112403999548,1473.3274797999766,None,down,1473.3274797999766,None,1473.3274797999766,1474.3264055000036,0.17720090004149824,None,2.132509700022638,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,G,M,45,_,_,_GM045__,N,0,94,94,9,,,1.334,1475.5479197999812,1475.8752061999985,1475.8915953999967,1476.1748522999696,1476.1916469999705,None,None,1476.1916469999705,None,1476.1916469999705,1477.5076037999825,0.08000180003000423,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_2,N,0,_,_,__2N000__,N,0,95,95,72,,,0.718,1479.7358495999943,1480.071706299961,1480.0885907000047,1480.3712928000023,1480.3879164999817,1479.7358495999943,up,1480.3879164999817,None,1480.3879164999817,1481.0883236000082,0.07296560000395402,None,1.7675911000114866,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
301,_2,M,180,L,N,301_2M180LN,HLN,0,96,96,156,,,1.276,1482.2301630000002,1482.569496000011,1482.5861946999794,1482.869147099962,1482.8856894999626,None,down,1482.8856894999626,None,1482.8856894999626,1484.1515413000016,0.06798819999676198,None,3.314614300034009,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,F,M,135,_,_,_FM135__,N,0,97,97,3,,,1.082,1486.2716822999646,1486.6162399000023,1486.633344199974,1486.9164300999837,1486.9327730999794,None,up,1486.9327730999794,None,1486.9327730999794,1487.9990571999806,0.06475869996938854,None,2.6973679999937303,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
229,G,N,180,L,N,229GN180LN,HLN,0,98,98,236,,,0.98,1489.815242199984,1490.1128364999895,1490.1128364999895,1490.345845200005,1490.3626802999643,None,None,1490.3626802999643,None,1490.3626802999643,1491.3297830999945,0.17620249994797632,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
037,R,N,180,L,N,037RN180LN,HLN,0,99,99,204,,,1.34,1493.9018722999608,1494.2424807999632,1494.2595176000032,1494.5427602999844,1494.559491699969,1493.9018722999608,up,1494.559491699969,None,1494.559491699969,1495.8742038999917,0.06762779998825863,None,2.2893993000034243,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_2,M,45,_,_,__2M045__,N,0,100,100,25,,,0.9590000000000001,1496.9701369999675,1497.287325399986,1497.3029705999652,1497.556586599967,1497.5730365999625,None,down,1497.5730365999625,None,1497.5730365999625,1498.52221679996,0.1114780000061728,None,2.7313585999654606,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
197,G,N,180,R,N,197GN180RN,HRN,0,101,101,228,,,0.876,1500.4038013999816,1500.7206043999759,1500.7374745999696,1501.020497999969,1501.037389300007,None,up,1501.037389300007,None,1501.037389300007,1501.88610959996,0.09165509999729693,None,2.180931299983058,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_5,N,315,_,_,__5N315__,N,0,102,102,95,,,0.833,1503.4363295999938,1503.734422300011,1503.734422300011,1503.9341951999813,1503.9509587999783,None,up,1503.9509587999783,None,1503.9509587999783,1504.7667696999852,0.2101482999860309,None,2.548780200013425,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
013,R,M,180,R,N,013RM180RN,HRN,0,103,103,100,,,1.283,1506.6612247999874,1506.9488846999593,1506.9488846999593,1507.21452400001,1507.2312695999863,None,None,1507.2312695999863,None,1507.2312695999863,1508.4965457000071,0.15366499999072403,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_2,M,180,_,_,__2M180__,N,0,104,104,28,,,1.053,1510.7704578999546,1511.1111079999828,1511.1279032999882,1511.4112304999726,1511.4276776000042,1510.7704578999546,None,1511.4276776000042,None,1511.4276776000042,1512.461010399973,0.06739669997477904,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,G,M,0,_,_,_GM000__,N,0,105,105,8,,,1.305,1514.9666652999585,1515.30808659998,1515.3253681999631,1515.6075592999696,1515.624343100004,1514.9666652999585,down,1515.624343100004,None,1515.624343100004,1516.9063861999894,0.06839099997887388,None,3.131091399991419,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
494,_5,M,225,L,N,494_5M225LN,HLN,0,106,106,189,,,1.153,1518.8430765999947,1519.1708828999544,1519.187624299957,1519.470644099987,1519.4875667999731,None,None,1519.4875667999731,None,1519.4875667999731,1520.6198132999707,0.07638470001984388,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
045,R,M,180,L,N,045RM180LN,HLN,0,107,107,108,,,1.1,1523.1221477999934,1523.4170084999641,1523.4170084999641,1523.6670096999733,1523.6836455999874,1523.1221477999934,down,1523.6836455999874,None,1523.6836455999874,1524.7662154999562,0.1640888000256382,None,3.0809314000071026,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,G,M,135,_,_,_GM135__,N,0,108,108,11,,,1.32,1526.8326383999665,1527.1807819000096,1527.1973040999728,1527.4804171999567,1527.498395100003,None,down,1527.498395100003,None,1527.498395100003,1528.7964177000104,0.06126390001736581,None,3.230839300027583,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
235,G,M,90,L,N,235GM090LN,HLN,0,109,109,138,,,1.183,1530.9220164999715,1531.2116692999844,1531.2116692999844,1531.4435420999653,1531.4602619999787,None,down,1531.4602619999787,None,1531.4602619999787,1532.6266241999692,0.1836757999844849,None,3.382822200015653,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,G,N,315,_,_,_GN315__,N,0,110,110,63,,,1.201,1534.9139492000104,1535.256943299959,1535.2734005000093,1535.5569766999688,1535.573699200002,None,up,1535.573699200002,None,1535.573699200002,1536.7555071999668,0.06346760003361851,None,3.182902699976694,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_5,M,0,_,_,__5M000__,N,0,111,111,40,,,1.044,1538.8364324999857,1539.1700123999617,1539.1868227999657,1539.4699495999957,1539.4862573999562,None,down,1539.4862573999562,None,1539.4862573999562,1540.5188374999561,0.0714909000089392,None,2.98279579996597,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,R,M,90,_,_,_RM090__,N,0,112,112,18,,,0.8310000000000001,1542.5372845999664,1542.8833979999763,1542.9007873999653,1543.1838843000005,1543.200816800003,None,down,1543.200816800003,None,1543.200816800003,1544.0162228999543,0.06158170005073771,None,2.5828242000425234,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
460,_5,M,135,R,N,460_5M135RN,HRN,0,113,113,179,,,1.248,1545.957416899968,1546.2485031000106,1546.2485031000106,1546.4969961000024,1546.5141915999702,None,None,1546.5141915999702,None,1546.5141915999702,1547.7462823999813,0.1656215999973938,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_4,M,135,_,_,__4M135__,N,0,114,114,35,,,1.115,1550.0515715999645,1550.3937883999897,1550.4103390999953,1550.6932849999866,1550.7098450000049,1550.0515715999645,down,1550.7098450000049,None,1550.7098450000049,1551.8089698999538,0.06543720001354814,None,2.101198700023815,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_2,N,45,_,_,__2N045__,N,0,115,115,73,,,1.237,1552.9219784999732,1553.2097239999566,1553.2413719999604,1553.5244453999912,1553.5413890999625,None,down,1553.5413890999625,None,1553.5413890999625,1554.7564204999944,0.09965460002422333,None,2.2315597999840975,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_5,M,135,_,_,__5M135__,N,0,116,116,43,,,0.792,1555.9511317999568,1556.2392912000068,1556.2392912000068,1556.4880424999865,1556.5047384999925,None,down,1556.5047384999925,None,1556.5047384999925,1557.2876927999896,0.17004100000485778,None,2.821237199997995,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
194,G,N,45,R,N,194GN045RN,HRN,0,117,117,225,,,1.359,1559.433527199959,1559.7521517999703,1559.7521517999703,1560.0369165999582,1560.0551838999963,None,up,1560.0551838999963,None,1560.0551838999963,1561.4010927999625,0.09649850003188476,None,2.897604500001762,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
009,R,M,0,R,N,009RM000RN,HRN,0,118,118,96,,,1.287,1563.0468516999972,1563.3657853999757,1563.382528999995,1563.6658996999613,1563.682453299989,None,down,1563.682453299989,None,1563.682453299989,1564.9476870999788,0.08331439999165013,None,2.5208258000202477,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
452,_5,N,135,R,N,452_5N135RN,HRN,0,119,119,275,,,1.234,1566.3085122999619,1566.613365199999,1566.6296108000097,1566.9130401999573,1566.9298762999824,None,up,1566.9298762999824,None,1566.9298762999824,1568.1618700000108,0.09415110002737492,None,2.4315437000477687,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_5,M,45,_,_,__5M045__,N,0,120,120,41,,,0.843,1569.4413996000076,1569.7766604999779,1569.7942070999998,1570.0765173999825,1570.0935986999539,None,down,1570.0935986999539,None,1570.0935986999539,1570.9255267999833,0.07201689999783412,None,2.5145077999914065,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
417,_4,N,0,L,N,417_4N000LN,HLN,0,121,121,264,,,0.969,1572.7509891999653,1573.0407930999645,1573.0407930999645,1573.3261487999698,1573.3411637999816,None,up,1573.3411637999816,None,1573.3411637999816,1574.2894736999879,0.1338046999881044,None,1.8151164000155404,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
011,R,M,90,R,N,011RM090RN,HRN,0,122,122,98,,,1.23,1575.2275594999664,1575.5719304999802,1575.5882954999688,1575.8792113999953,1575.896955300006,None,down,1575.896955300006,None,1575.896955300006,1577.1055482999654,0.06474149995483458,None,2.175258500035852,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,G,M,315,_,_,_GM315__,N,0,123,123,15,,,1.326,1578.1680237999535,1578.4859952999977,1578.5028396999696,1578.7860688999644,1578.8025947999558,None,None,1578.8025947999558,None,1578.8025947999558,1580.1174564000103,0.08708670001942664,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
204,G,M,135,R,N,204GM135RN,HRN,0,124,124,131,,,0.966,1582.3402316999855,1582.6826287999866,1582.699443599966,1582.9826818999718,1582.9992290000082,1582.3402316999855,up,1582.9992290000082,None,1582.9992290000082,1583.9477520000073,0.06776619999436662,None,3.3138612999464385,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_5,N,90,_,_,__5N090__,N,0,125,125,90,,,1.1,1586.3983162000077,1586.7286812000093,1586.7453354999889,1587.0284811999882,1587.044781100005,None,None,1587.044781100005,None,1587.044781100005,1588.1271436999668,0.07749160000821576,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_4,N,90,_,_,__4N090__,N,0,126,126,82,,,0.92,1590.5788762999582,1590.925369900011,1590.9418226999696,1591.2252925999928,1591.2413868999574,1590.5788762999582,up,1591.2413868999574,None,1591.2413868999574,1592.1425164999673,0.062281300022732466,None,1.6993131000199355,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
167,F,N,270,L,N,167FN270LN,HLN,0,127,127,222,,,1.206,1593.059133199975,1593.3564012999996,1593.3729576999904,1593.6560177999781,1593.6725177000044,None,None,1593.6725177000044,None,1593.6725177000044,1594.8548570999992,0.11029779998352751,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,F,N,315,_,_,_FN315__,N,0,128,128,55,,,0.971,1597.22321560001,1597.553716399998,1597.569420899963,1597.8524849999812,1597.8688557999558,1597.22321560001,up,1597.8688557999558,None,1597.8688557999558,1598.8182402999955,0.07977840001694858,None,2.9481650999514386,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
462,_5,M,225,R,N,462_5M225RN,HRN,0,129,129,181,,,1.348,1600.8992111000116,1601.2325351999607,1601.2490830000024,1601.5324287999538,1601.5490327999578,None,up,1601.5490327999578,None,1601.5490327999578,1602.8810629000072,0.0728248999803327,None,3.1990672999527305,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
144,F,M,315,R,N,144FM315RN,HRN,0,130,130,119,,,1.3940000000000001,1604.8233794999542,1605.162723699992,1605.179677899985,1605.4628387999837,1605.4792133999872,None,None,1605.4792133999872,None,1605.4792133999872,1606.8611112000071,0.06862709997221828,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
398,_4,M,225,R,N,398_4M225RN,HRN,0,131,131,165,,,0.9380000000000001,1609.106356400007,1609.3945651999675,1609.3945651999675,1609.6598013999755,1609.6760454999749,1609.106356400007,down,1609.6760454999749,None,1609.6760454999749,1610.5911008999683,0.1552061999682337,None,2.416856099967845,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
240,G,M,315,L,N,240GM315LN,HLN,0,132,132,143,,,0.792,1612.299927599961,1612.5898183999816,1612.5898183999816,1612.8063257999602,1612.8233039999614,None,down,1612.8233039999614,None,1612.8233039999614,1613.6051366999745,0.19824009999865666,None,2.6641357999760658,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,G,N,135,_,_,_GN135__,N,0,133,133,59,,,1.0190000000000001,1615.6530774999992,1615.9529145999695,1615.9529145999695,1616.2033931000042,1616.2194426999777,None,down,1616.2194426999777,None,1616.2194426999777,1617.2188107999973,0.15693160000955686,None,2.532939400000032,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
422,_4,N,225,L,N,422_4N225LN,HLN,0,134,134,269,,,1.075,1618.8422232999583,1619.1669560999726,1619.1836099000066,1619.466533400002,1619.4832855999703,None,up,1619.4832855999703,None,1619.4832855999703,1620.549138100003,0.0818106000078842,None,2.684786500001792,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,R,N,45,_,_,_RN045__,N,0,135,135,65,,,0.982,1622.3659280999564,1622.6640784000047,1622.6640784000047,1622.880965099961,1622.8974181999802,None,up,1622.8974181999802,None,1622.8974181999802,1623.863917999959,0.18732229998568073,None,3.0471628000377677,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
202,G,M,45,R,N,202GM045RN,HRN,0,136,136,129,,,1.231,1626.146669699985,1626.4442483999883,1626.4442483999883,1626.6609224999556,1626.6774856999982,None,None,1626.6774856999982,None,1626.6774856999982,1627.8931025000056,0.19491839996771887,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
207,G,M,270,R,N,207GM270RN,HRN,0,137,137,134,,,1.234,1630.2227794000064,1630.5571180999978,1630.5742261999985,1630.8581597000011,1630.8737865999574,1630.2227794000064,down,1630.8737865999574,None,1630.8737865999574,1632.0894474000088,0.07420039997668937,None,3.348283800005447,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,R,N,315,_,_,_RN315__,N,0,138,138,71,,,0.964,1634.3148400000064,1634.6367326999898,1634.6534977999981,1634.9366631999728,1634.9532950999564,None,up,1634.9532950999564,None,1634.9532950999564,1635.90237169998,0.08436499995877966,None,2.4179726999718696,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
491,_5,M,90,L,N,491_5M090LN,HLN,0,139,139,186,,,0.979,1637.4426640999736,1637.7845239999588,1637.8013703000033,1638.0842427999596,1638.101105699956,None,down,1638.101105699956,None,1638.101105699956,1639.0665193999885,0.06457009998848662,None,2.818205499963369,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_2,N,90,_,_,__2N090__,N,0,140,140,74,,,1.346,1640.9969248999842,1641.331388199993,1641.348388399987,1641.6316292999545,1641.648219399969,None,up,1641.648219399969,None,1641.648219399969,None,0.07075790001545101,None,0.1841306999558583,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,F,N,135,_,_,_FN135__,N,0,141,141,51,,,0.803,1642.0219417999615,1642.3139226000058,1642.3139226000058,1642.5467991000041,1642.5639235999552,None,up,1642.5639235999552,None,1642.5639235999552,1643.3628417999716,0.17630220000864938,None,1.9184069000184536,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,F,M,45,_,_,_FM045__,N,0,142,142,1,,,0.927,1644.5800176999765,1644.8946311000036,1644.9118873999687,1645.19505390001,1645.211501199985,None,up,1645.211501199985,None,1645.211501199985,1646.126833199989,0.08763710001949221,None,2.098898200027179,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
483,_5,N,90,L,N,483_5N090LN,HLN,0,143,143,282,,,0.929,1647.4070300000021,1647.7257215999998,1647.7424672999769,1648.0254665999673,1648.042175999959,None,up,1648.042175999959,None,1648.042175999959,1648.9582308999961,0.0867877000127919,None,2.3816793999867514,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
492,_5,M,135,L,N,492_5M135LN,HLN,0,144,144,187,,,1.145,1650.5131279999623,1650.8397855999647,1650.8561432999559,1651.1389888999984,1651.1556309000007,None,down,1651.1556309000007,None,1651.1556309000007,1652.2879875999643,0.08138400001917034,None,2.2157235000049695,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
193,G,N,0,R,N,193GN000RN,HRN,0,145,145,224,,,0.739,1653.465153499972,1653.787436399958,1653.8038276999723,1654.0865593999624,1654.1036043000058,None,up,1654.1036043000058,None,1654.1036043000058,1654.8194573000073,0.08638019999489188,None,2.414971099991817,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,_2,M,225,_,_,__2M225__,N,0,146,146,29,,,0.732,1656.6062405999983,1656.934928099974,1656.951001599955,1657.2353212999878,1657.2512036999688,None,up,1657.2512036999688,None,1657.2512036999688,1657.9665145999752,0.07907310000155121,None,2.5647218999802135,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
201,G,M,0,R,N,201GM000RN,HRN,0,147,147,128,,,1.0110000000000001,1659.8893306999817,1660.2314386999933,1660.2478600000031,1660.5315970999654,1660.5482745000045,None,down,1660.5482745000045,None,1660.5482745000045,1661.5471988999634,0.06639839999843389,None,2.4983699999866076,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
457,_5,M,0,R,N,457_5M000RN,HRN,0,148,148,176,,,1.2650000000000001,1663.142088899971,1663.4619813999743,1663.478585099976,1663.7618292999687,1663.7788022999885,None,down,1663.7788022999885,None,1663.7788022999885,1665.0271327999653,0.08719960000598803,None,2.4979124999954365,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
400,_4,M,315,R,N,400_4M315RN,HRN,0,149,149,167,,,1.105,1666.453158099961,1666.7423863000004,1666.7423863000004,1666.991972399992,1667.0087318999576,None,down,1667.0087318999576,None,1667.0087318999576,1668.0908558999654,0.1680882999789901,None,2.8173211999819614,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,G,N,0,_,_,_GN000__,N,0,150,150,56,,,0.8300000000000001,1669.894498699985,1670.2392252999707,1670.2559786000056,1670.5399049999542,1670.5563817999791,None,up,1670.5563817999791,None,1670.5563817999791,1671.37360240001,0.060789600014686584,None,2.464616200013552,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
270,_2,M,225,R,N,270_2M225RN,HRN,0,151,151,149,,,0.991,1673.1049284999608,1673.4364314999548,1673.454784200003,1673.7361124999588,1673.7530390999746,None,up,1673.7530390999746,None,1673.7530390999746,1674.720104100008,0.07595150003908202,None,2.3146812999621034,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
_,F,N,225,_,_,_FN225__,N,0,152,152,53,,,1.071,1676.25391889998,1676.5505018999684,1676.5505018999684,1676.7836246999796,1676.8026031999616,None,None,1676.8026031999616,None,1676.8026031999616,1677.848924799997,0.17832059995271266,None,,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
133,F,N,180,R,N,133FN180RN,HRN,0,153,153,212,,,0.9520000000000001,1680.3323270999826,1680.6806756999576,1680.6971341999597,1680.97996289999,1680.996811399993,1680.3323270999826,up,1680.996811399993,None,1680.996811399993,1681.928830799996,0.06202419998589903,None,1.7493681999621913,,,,,,,,,8,001,2019_Dec_25_0820,untitled,3.1.0,59.99660419428335,
