Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
394,_4,M,45,R,N,394_4M045RN,HRN,0,187,187,161,,,1.141,1350.29646,1350.588588,1350.605258,1350.888889,1350.905493,None,down,2.3002598,1350.905493,None,1350.905493,1352.041155,0.1097619,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_5,M,45,_,_,__5M045__,N,0,188,188,41,,,1.075,1353.321699,1353.619063,1353.636103,1353.919402,1353.936003,None,down,2.2501746,1353.936003,None,1353.936003,1355.001987,0.1053888,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,R,N,90,_,_,_RN090__,N,0,189,189,66,,,1.252,1356.296639,1356.599695,1356.617057,1356.900033,1356.916867,None,up,1.9173909,1356.916867,None,1356.916867,1358.148993,0.0991038,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
173,F,M,180,L,N,173FM180LN,HLN,0,190,190,124,,,1.209,1358.962384,1359.264285,1359.264285,1359.547339,1359.563869,None,up,1.9002129,1359.563869,None,1359.563869,1360.76334,0.1162461,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
164,F,N,135,L,N,164FN135LN,HLN,0,191,191,219,,,1.295,1361.576605,1361.878762,1361.895211,1362.179221,1362.195631,None,up,2.2825639,1362.195631,None,1362.195631,1363.478274,0.1011941,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
271,_2,M,270,R,N,271_2M270RN,HRN,0,192,192,150,,,1.236,1364.602414,1364.892931,1364.892931,1365.192983,1365.209542,None,down,2.0328171,1365.209542,None,1365.209542,1366.425387,0.1119056,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
142,F,M,225,R,N,142FM225RN,HRN,0,193,193,117,,,0.745,1367.364265,1367.657102,1367.673827,1367.958323,1367.97429,None,down,2.531483,1367.97429,None,1367.97429,1368.706575,0.1115513,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
300,_2,M,135,L,N,300_2M135LN,HLN,0,194,194,155,,,0.972,1370.643422,1370.937782,1370.937782,1371.221455,1371.239627,None,up,2.0488676,1371.239627,None,1371.239627,1372.186943,0.1277706,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
304,_2,M,315,L,N,304_2M315LN,HLN,0,195,195,159,,,0.733,1373.398375,1373.701598,1373.717949,1374.00182,1374.018762,None,down,1.9672854,1374.018762,None,1374.018762,1374.734595,0.0986515,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
494,_5,M,225,L,N,494_5M225LN,HLN,0,196,196,189,,,1.169,1376.099317,1376.39954,1376.416188,1376.698983,1376.716078,None,up,2.1172493,1376.716078,None,1376.716078,1377.865436,0.1005939,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
226,G,N,45,L,N,226GN045LN,HLN,0,197,197,233,,,0.808,1378.945717,1379.246969,1379.263529,1379.547169,1379.563677,None,up,1.7182652,1379.563677,None,1379.563677,1380.362974,0.1016166,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
6,R,N,225,R,N,006RN225RN,HRN,0,198,198,197,,,1.307,1381.426975,1381.728473,1381.728473,1381.99474,1382.01169,None,up,2.184064,1382.01169,None,1382.01169,1383.310418,0.1336107,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
458,_5,M,45,R,N,458_5M045RN,HRN,0,199,199,177,,,0.993,1384.315509,1384.608896,1384.625684,1384.910259,1384.926058,None,up,2.6650545,1384.926058,None,1384.926058,1385.908926,0.1094081,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
267,_2,M,90,R,N,267_2M090RN,HRN,0,200,200,146,,,0.729,1387.705349,1388.0061,1388.02297,1388.306376,1388.322767,None,down,1.7664868,1388.322767,None,1388.322767,1389.039235,0.1033361,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
430,_4,M,225,L,N,430_4M225LN,HLN,0,201,201,173,,,0.766,1390.200805,1390.504103,1390.52048,1390.804122,1390.822582,None,up,2.3153116,1390.822582,None,1390.822582,1391.572289,0.1000469,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
165,F,N,180,L,N,165FN180LN,HLN,0,202,202,220,,,1.147,1393.256034,1393.551234,1393.567259,1393.851441,1393.86803,None,None,,1393.86803,None,1393.86803,1394.99957,0.1068431,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_5,M,270,_,_,__5M270__,N,0,203,203,46,,,1.129,1397.451905,1397.74755,1397.764283,1398.047548,1398.064333,1397.451905,up,2.5852604,1398.064333,None,1398.064333,1399.180053,0.1101311,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
263,_2,N,270,R,N,263_2N270RN,HRN,0,204,204,246,,,1.204,1400.764095,1401.061403,1401.077853,1401.361177,1401.37773,None,up,1.9843861,1401.37773,None,1401.37773,1402.577077,0.1032439,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,F,N,270,_,_,_FN270__,N,0,205,205,54,,,0.977,1403.484608,1403.775634,1403.775634,1404.075704,1404.092451,None,up,1.8837415,1404.092451,None,1404.092451,1405.057094,0.1108525,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
161,F,N,0,L,N,161FN000LN,HLN,0,206,206,216,,,1.329,1406.116866,1406.407123,1406.407123,1406.689852,1406.706474,None,up,2.1833568,1406.706474,None,1406.706474,1408.022245,0.1285999,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
453,_5,N,180,R,N,453_5N180RN,HRN,0,207,207,276,,,1.139,1409.007567,1409.304302,1409.320672,1409.604509,1409.62088,None,up,2.2496281,1409.62088,None,1409.62088,1410.753447,0.1062015,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
272,_2,M,315,R,N,272_2M315RN,HRN,0,208,208,151,,,1.167,1412.001034,1412.301987,1412.301987,1412.584713,1412.600618,None,down,2.5019454,1412.600618,None,1412.600618,1413.750546,0.119458,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
385,_4,N,0,R,N,385_4N000RN,HRN,0,209,209,256,,,1.265,1415.217936,1415.515212,1415.531674,1415.815269,1415.83211,None,up,2.2161954,1415.83211,None,1415.83211,1417.081078,0.1044382,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,F,N,135,_,_,_FN135__,N,0,210,210,51,,,1.036,1418.158643,1418.448092,1418.479256,1418.763099,1418.779556,None,up,2.0996001,1418.779556,None,1418.779556,1419.795004,0.0998133,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,R,M,135,_,_,_RM135__,N,0,211,211,19,,,0.701,1421.00508,1421.293587,1421.293587,1421.594063,1421.610538,None,down,1.6331775,1421.610538,None,1421.610538,1422.293135,0.1139833,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_2,N,135,_,_,__2N135__,N,0,212,212,75,,,0.756,1423.373105,1423.674952,1423.674952,1423.959002,1423.975016,None,up,2.0831452,1423.975016,None,1423.975016,1424.726563,0.1172118,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
229,G,N,180,L,N,229GN180LN,HLN,0,213,213,236,,,0.967,1426.166804,1426.473694,1426.488975,1426.772582,1426.789087,None,down,2.8848451,1426.789087,None,1426.789087,1427.738974,0.0985164,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,G,M,45,_,_,_GM045__,N,0,214,214,9,,,0.992,1429.792739,1430.085503,1430.103164,1430.386444,1430.402857,None,down,2.1025717,1430.402857,None,1430.402857,1431.385344,0.1081131,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_2,M,45,_,_,__2M045__,N,0,215,215,25,,,0.811,1432.623242,1432.916792,1432.93322,1433.216884,1433.233631,None,down,2.5499245,1433.233631,None,1433.233631,1434.033025,0.105213,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,G,N,225,_,_,_GN225__,N,0,216,216,61,,,0.74,1435.908997,1436.199361,1436.199361,1436.497629,1436.514304,None,up,1.7000592,1436.514304,None,1436.514304,1437.247004,0.1144884,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
420,_4,N,135,L,N,420_4N135LN,HLN,0,217,217,267,,,0.936,1438.339717,1438.629683,1438.629683,1438.929099,1438.945588,None,down,2.1324963,1438.945588,None,1438.945588,1439.861553,0.1141537,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
239,G,M,270,L,N,239GM270LN,HLN,0,218,218,142,,,1.267,1441.194843,1441.492599,1441.508857,1441.792636,1441.809439,None,down,2.4825232,1441.809439,None,1441.809439,1443.058422,0.1057819,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
169,F,M,0,L,N,169FM000LN,HLN,0,219,219,120,,,1.262,1444.408278,1444.706134,1444.723276,1445.006154,1445.02289,None,down,2.5827061,1445.02289,None,1445.02289,1446.27188,0.1053184,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_4,M,135,_,_,__4M135__,N,0,220,220,35,,,0.948,1447.729221,1448.021182,1448.021182,1448.320471,1448.337277,None,up,2.3491765,1448.337277,None,1448.337277,1449.271287,0.1127701,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
460,_5,M,135,R,N,460_5M135RN,HRN,0,221,221,179,,,0.791,1450.801275,1451.100887,1451.117617,1451.401154,1451.417931,None,down,2.1665453,1451.417931,None,1451.417931,1452.199562,0.1012387,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,G,M,270,_,_,_GM270__,N,0,222,222,14,,,0.825,1453.704276,1453.998489,1454.015104,1454.298803,1454.31539,None,down,2.2840239,1454.31539,None,1454.31539,1455.131809,0.1087664,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
258,_2,N,45,R,N,258_2N045RN,HRN,0,223,223,241,,,1.236,1456.71043,1457.012256,1457.029128,1457.312938,1457.329489,None,up,2.2511955,1457.329489,None,1457.329489,1458.54712,0.0996866,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
459,_5,M,90,R,N,459_5M090RN,HRN,0,224,224,178,,,0.874,1459.703364,1459.993598,1460.010231,1460.293724,1460.310236,None,down,2.2648563,1460.310236,None,1460.310236,1461.176142,0.1116708,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
295,_2,N,270,L,N,295_2N270LN,HLN,0,225,225,254,,,1.284,1462.66587,1462.990631,1463.00712,1463.290862,1463.307464,None,up,2.5156875,1463.307464,None,1463.307464,1464.572999,0.0814309,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
144,F,M,315,R,N,144FM315RN,HRN,0,226,226,119,,,0.906,1465.944567,1466.237998,1466.254986,1466.537502,1466.554019,None,down,1.7837666,1466.554019,None,1466.554019,1467.453745,0.1102149,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
139,F,M,90,R,N,139FM090RN,HRN,0,227,227,114,,,0.977,1468.464335,1468.752521,1468.752521,1469.052284,1469.068352,None,down,2.2841434,1469.068352,None,1469.068352,1470.035506,0.1137359,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
194,G,N,45,R,N,194GN045RN,HRN,0,228,228,225,,,0.973,1471.451774,1471.766056,1471.783121,1472.066273,1472.083067,None,up,2.1496044,1472.083067,None,1472.083067,1473.049314,0.0879238,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
462,_5,M,225,R,N,462_5M225RN,HRN,0,229,229,181,,,1.399,1474.345209,1474.647044,1474.663801,1474.946848,1474.963473,None,down,2.585261,1474.963473,None,1474.963473,1476.348901,0.1010108,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
3,R,N,90,R,N,003RN090RN,HRN,0,230,230,194,,,1.069,1477.672656,1477.962809,1477.962809,1478.261312,1478.277824,None,up,1.9477097,1478.277824,None,1478.277824,1479.344151,0.1119648,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_4,M,270,_,_,__4M270__,N,0,231,231,38,,,1.152,1480.292389,1480.641815,1480.658313,1480.941521,1480.957804,None,down,2.035483,1480.957804,None,1480.957804,1482.090183,0.059774,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_5,M,315,_,_,__5M315__,N,0,232,232,47,,,1.191,1483.106865,1483.40639,1483.422532,1483.706625,1483.723154,None,down,2.0018281,1483.723154,None,1483.723154,1484.905367,0.1028019,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_4,N,315,_,_,__4N315__,N,0,233,233,87,,,1.224,1485.836951,1486.137006,1486.15361,1486.437129,1486.45411,None,up,2.0654354,1486.45411,None,1486.45411,1487.669503,0.1012266,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
463,_5,M,270,R,N,463_5M270RN,HRN,0,234,234,182,,,1.245,1488.589137,1488.934422,1488.951395,1489.235019,1489.251785,None,down,2.6320645,1489.251785,None,1489.251785,1490.483854,0.0623706,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,F,N,45,_,_,_FN045__,N,0,235,235,49,,,0.77,1492.011285,1492.300404,1492.300404,1492.59817,1492.614298,None,up,1.5503528,1492.614298,None,1492.614298,1493.364555,0.1157762,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_2,N,90,_,_,__2N090__,N,0,236,236,74,,,0.86,1494.27116,1494.57961,1494.596462,1494.878995,1494.896442,None,down,2.2342155,1494.896442,None,1494.896442,1495.746145,0.0971729,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_4,N,45,_,_,__4N045__,N,0,237,237,81,,,1.26,1497.240618,1497.529397,1497.560658,1497.843478,1497.860511,None,up,2.0682164,1497.860511,None,1497.860511,1499.109535,0.0989101,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
168,F,N,315,L,N,168FN315LN,HLN,0,238,238,223,,,0.881,1500.053727,1500.342954,1500.342954,1500.641887,1500.658297,None,up,1.7512547,1500.658297,None,1500.658297,1501.524109,0.1139599,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
4,R,N,135,R,N,004RN135RN,HRN,0,239,239,195,,,0.953,1502.521269,1502.822845,1502.838866,1503.122925,1503.139478,None,up,1.9318244,1503.139478,None,1503.139478,1504.073591,0.100939,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,R,N,180,_,_,_RN180__,N,0,240,240,68,,,1.004,1505.169454,1505.487423,1505.50431,1505.786966,1505.803883,None,up,1.5829883,1505.803883,None,1505.803883,1506.786585,0.0907429,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
294,_2,N,225,L,N,294_2N225LN,HLN,0,241,241,253,,,0.974,1507.498772,1507.801601,1507.818087,1508.101651,1508.118369,None,up,1.7333031,1508.118369,None,1508.118369,1509.084416,0.1016752,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
42,R,M,45,L,N,042RM045LN,HLN,0,242,242,105,,,0.945,1509.980906,1510.282723,1510.282723,1510.566169,1510.583704,None,down,1.8824705,1510.583704,None,1510.583704,1511.515552,0.1181826,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
43,R,M,90,L,N,043RM090LN,HLN,0,243,243,106,,,1.09,1512.59117,1512.880831,1512.880831,1513.181017,1513.197405,None,down,2.0330508,1513.197405,None,1513.197405,1514.279829,0.1136187,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
45,R,M,180,L,N,045RM180LN,HLN,0,244,244,108,,,1.029,1515.354053,1515.644848,1515.644848,1515.944885,1515.961554,None,down,1.6354715,1515.961554,None,1515.961554,1516.977294,0.1123699,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,F,M,180,_,_,_FM180__,N,0,245,245,4,,,1.337,1517.72025,1518.009603,1518.009603,1518.309603,1518.326044,None,down,2.117029,1518.326044,None,1518.326044,1519.6587,0.1127364,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
293,_2,N,180,L,N,293_2N180LN,HLN,0,246,246,252,,,0.979,1520.572175,1520.87322,1520.87322,1521.157348,1521.175331,None,up,2.5498873,1521.175331,None,1521.175331,1522.139584,0.1161995,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_4,N,0,_,_,__4N000__,N,0,247,247,80,,,1.239,1523.844556,1524.137251,1524.153962,1524.437789,1524.454469,None,up,2.0999589,1524.454469,None,1524.454469,1525.686519,0.1083581,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,G,N,45,_,_,_GN045__,N,0,248,248,57,,,0.973,1526.670983,1526.96781,1526.984826,1527.268656,1527.285127,None,up,2.6821445,1527.285127,None,1527.285127,1528.250954,0.1070076,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
417,_4,N,0,L,N,417_4N000LN,HLN,0,249,249,264,,,1.394,1530.085224,1530.382036,1530.398935,1530.68243,1530.698802,None,up,1.9477463,1530.698802,None,1530.698802,1532.080874,0.1069931,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
490,_5,M,45,L,N,490_5M045LN,HLN,0,250,250,185,,,0.879,1532.721384,1533.062829,1533.079284,1533.363027,1533.379874,None,up,1.9151763,1533.379874,None,1533.379874,1534.246289,0.0669977,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
399,_4,M,270,R,N,399_4M270RN,HRN,0,251,251,166,,,1.055,1535.386721,1535.710562,1535.727664,1536.010986,1536.027415,None,up,0.0526134,1536.027415,None,1536.027415,None,0.0821632,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,R,N,135,_,_,_RN135__,N,0,252,252,67,,,1.006,1536.200879,1536.493261,1536.509604,1536.793613,1536.810187,None,up,1.8005924,1536.810187,None,1536.810187,1537.809763,0.1092923,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
11,R,M,90,R,N,011RM090RN,HRN,0,253,253,98,,,0.891,1538.729743,1539.02505,1539.040793,1539.324902,1539.341243,None,down,1.8148441,1539.341243,None,1539.341243,1540.223875,0.108051,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
12,R,M,135,R,N,012RM135RN,HRN,0,254,254,99,,,1.167,1541.228114,1541.57365,1541.589131,1541.871625,1541.888046,None,down,2.2667108,1541.888046,None,1541.888046,1543.037831,0.0644546,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
172,F,M,135,L,N,172FM135LN,HLN,0,255,255,123,,,1.003,1544.274285,1544.569505,1544.586405,1544.869612,1544.886423,None,down,2.2168327,1544.886423,None,1544.886423,1545.868577,0.1079718,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
130,F,N,45,R,N,130FN045RN,HRN,0,256,256,209,,,0.845,1547.198856,1547.517012,1547.533321,1547.817091,1547.834073,None,down,1.4344941,1547.834073,None,1547.834073,1548.666769,0.0853009,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
395,_4,M,90,R,N,395_4M090RN,HRN,0,257,257,162,,,1.328,1549.381264,1549.681546,1549.698148,1549.981888,1549.999153,None,down,2.21605,1549.999153,None,1549.999153,1551.314096,0.1007973,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,G,M,180,_,_,_GM180__,N,0,258,258,12,,,1.34,1552.339084,1552.629612,1552.629612,1552.929623,1552.945968,None,down,2.4523937,1552.945968,None,1552.945968,1554.278249,0.1138415,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
431,_4,M,270,L,N,431_4M270LN,HLN,0,259,259,174,,,1.217,1555.52367,1555.812141,1555.812141,1556.109714,1556.126522,None,down,2.1999389,1556.126522,None,1556.126522,1557.325672,0.113669,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
301,_2,M,180,L,N,301_2M180LN,HLN,0,260,260,156,,,1.339,1558.440241,1558.740735,1558.756887,1559.042959,1559.058374,None,down,2.2483843,1559.058374,None,1559.058374,1560.388616,0.1017823,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
427,_4,M,90,L,N,427_4M090LN,HLN,0,261,261,170,,,1.319,1561.435271,1561.723909,1561.723909,1562.02154,1562.038202,None,down,2.1169802,1562.038202,None,1562.038202,1563.337326,0.1164413,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
493,_5,M,180,L,N,493_5M180LN,HLN,0,262,262,188,,,1.253,1564.279666,1564.569544,1564.569544,1564.869096,1564.885878,None,down,1.9497193,1564.885878,None,1564.885878,1566.117968,0.112749,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
302,_2,M,225,L,N,302_2M225LN,HLN,0,263,263,157,,,1.113,1566.956218,1567.249752,1567.266547,1567.549931,1567.567562,None,down,1.9153824,1567.567562,None,1567.567562,1568.665513,0.1093857,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,R,M,270,_,_,_RM270__,N,0,264,264,22,,,0.869,1569.595917,1569.897564,1569.913992,1570.197895,1570.21483,None,down,1.6495669,1570.21483,None,1570.21483,1571.064275,0.1015332,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
198,G,N,225,R,N,198GN225RN,HRN,0,265,265,229,,,1.114,1571.990062,1572.278604,1572.278604,1572.578887,1572.59499,None,up,2.0857104,1572.59499,None,1572.59499,1573.69451,0.1140255,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
232,G,N,315,L,N,232GN315LN,HLN,0,266,266,239,,,0.808,1574.793412,1575.093037,1575.109744,1575.393325,1575.409893,None,down,1.9162112,1575.409893,None,1575.409893,1576.209988,0.1005311,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,_2,N,315,_,_,__2N315__,N,0,267,267,79,,,0.926,1577.450261,1577.7418,1577.7418,1578.04071,1578.057422,None,down,1.8518547,1578.057422,None,1578.057422,1578.973426,0.1125731,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
1,R,N,0,R,N,001RN000RN,HRN,0,268,268,192,,,1.294,1580.032457,1580.322156,1580.322156,1580.621866,1580.638673,None,up,2.0839574,1580.638673,None,1580.638673,1581.920238,0.1129711,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
266,_2,M,45,R,N,266_2M045RN,HRN,0,269,269,145,,,0.839,1582.834043,1583.135718,1583.153283,1583.435913,1583.452749,None,down,1.7165367,1583.452749,None,1583.452749,1584.285297,0.1005733,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
270,_2,M,225,R,N,270_2M225RN,HRN,0,270,270,149,,,1.359,1585.27214,1585.584219,1585.601273,1585.883788,1585.90064,None,down,2.0818129,1585.90064,None,1585.90064,1587.248604,0.0902121,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,G,M,0,_,_,_GM000__,N,0,271,271,8,,,1.088,1588.102139,1588.398187,1588.415077,1588.698566,1588.714752,None,down,1.8353664,1588.714752,None,1588.714752,1589.780565,0.1079984,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
140,F,M,135,R,N,140FM135RN,HRN,0,272,272,115,,,1.129,1590.659606,1590.962539,1590.978701,1591.262745,1591.279216,None,up,2.1168284,1591.279216,None,1591.279216,1592.397622,0.0987813,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
483,_5,N,90,L,N,483_5N090LN,HLN,0,273,273,282,,,1.393,1593.508923,1593.809925,1593.826509,1594.110416,1594.126736,None,up,2.816981,1594.126736,None,1594.126736,1595.508521,0.1018322,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
481,_5,N,0,L,N,481_5N000LN,HLN,0,274,274,280,,,1.27,1597.054872,1597.357196,1597.373623,1597.657065,1597.675021,None,up,1.8822626,1597.675021,None,1597.675021,1598.939377,0.0993939,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
456,_5,N,315,R,N,456_5N315RN,HRN,0,275,275,279,,,1.306,1599.683085,1599.972234,1599.972234,1600.272323,1600.288444,None,up,1.8851378,1600.288444,None,1600.288444,1601.587293,0.1148561,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,F,M,90,_,_,_FM090__,N,0,276,276,2,,,0.808,1602.296927,1602.587157,1602.587157,1602.885935,1602.902594,None,down,1.8820673,1602.902594,None,1602.902594,1603.702008,0.1111194,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
136,F,N,315,R,N,136FN315RN,HRN,0,277,277,215,,,0.853,1604.888788,1605.199933,1605.216542,1605.500179,1605.517022,None,up,1.8845357,1605.517022,None,1605.517022,1606.349406,0.0953756,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
_,R,N,225,_,_,_RN225__,N,0,278,278,69,,,0.949,1607.515686,1607.814402,1607.831075,1608.114709,1608.131328,None,up,2.1498853,1608.131328,None,1608.131328,1609.063775,0.1032032,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
264,_2,N,315,R,N,264_2N315RN,HRN,0,279,279,247,,,0.963,1610.396173,1610.695127,1610.711596,1610.995381,1611.012359,None,down,1.9168367,1611.012359,None,1611.012359,1611.961919,0.1026178,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
41,R,M,0,L,N,041RM000LN,HLN,0,280,280,104,,,1.308,1613.043909,1613.343406,1613.359743,1613.644476,1613.660297,None,down,2.1489114,1613.660297,None,1613.660297,1614.958913,0.1031091,None,,,,,,,,,3,1,2019_Dec_20_1701,untitled,3.1.0,59.90545721
