Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
387,_4,N,90,R,N,387_4N090RN,HRN,0,188,188,258,,,0.766,1055.296411,1055.596583,1055.596583,1055.7806,1055.8036,None,up,2.1930579,1055.8036,None,1055.8036,1056.545648,0.2163543,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
490,_5,M,45,L,N,490_5M045LN,HLN,0,189,189,185,,,0.855,1058.223723,1058.512221,1058.512221,1058.711973,1058.727222,None,down,2.132529,1058.727222,None,1058.727222,1059.57628,0.2137892,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
129,F,N,0,R,N,129FN000RN,HRN,0,190,190,208,,,0.813,1061.047963,1061.341615,1061.341615,1061.575258,1061.59164,None,down,2.0497713,1061.59164,None,1061.59164,1062.390568,0.1768923,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
44,R,M,135,L,N,044RM135LN,HLN,0,191,191,107,,,0.956,1063.8627,1064.155709,1064.155709,1064.35551,1064.372129,None,None,,1064.372129,None,1064.372129,1065.321271,0.2090289,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_4,M,315,_,_,__4M315__,N,0,192,192,39,,,1.288,1068.02107,1068.318907,1068.318907,1068.552228,1068.569075,1068.02107,down,2.6837045,1068.569075,None,1068.569075,1069.834188,0.1744674,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
231,G,N,270,L,N,231GN270LN,HLN,0,193,193,238,,,1.393,1071.499436,1071.799433,1071.799433,1071.965869,1071.9824,None,up,2.6670977,1071.9824,None,1071.9824,1073.404068,0.2313527,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
461,_5,M,180,R,N,461_5M180RN,HRN,0,194,194,180,,,1.096,1074.852913,1075.146449,1075.146449,1075.362827,1075.379393,None,down,2.9319937,1075.379393,None,1075.379393,1076.464101,0.1909886,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
495,_5,M,270,L,N,495_5M270LN,HLN,0,195,195,190,,,1.299,1078.509479,1078.809719,1078.809719,1079.026205,1079.043069,None,down,3.3821098,1079.043069,None,1079.043069,1080.32503,0.1859925,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
199,G,N,270,R,N,199GN270RN,HRN,0,196,196,230,,,0.861,1082.634949,1082.924746,1082.924746,1083.139223,1083.155821,None,up,1.7994783,1083.155821,None,1083.155821,1084.005442,0.1957086,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,G,N,270,_,_,_GN270__,N,0,197,197,62,,,1.207,1085.187494,1085.487492,1085.487492,1085.670948,1085.687456,None,up,2.0823968,1085.687456,None,1085.687456,1086.886576,0.217452,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
271,_2,M,270,R,N,271_2M270RN,HRN,0,198,198,150,,,1.256,1087.966189,1088.268876,1088.268876,1088.507707,1088.547092,None,down,2.5710844,1088.547092,None,1088.547092,1089.733407,0.1833755,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,G,M,270,_,_,_GM270__,N,0,199,199,14,,,0.895,1091.310623,1091.60036,1091.60036,1091.831695,1091.848278,None,down,2.3994445,1091.848278,None,1091.848278,1092.730791,0.1799076,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
396,_4,M,135,R,N,396_4M135RN,HRN,0,200,200,163,,,0.966,1094.451285,1094.745633,1094.745633,1094.962207,1094.979003,None,None,,1094.979003,None,1094.979003,1095.928306,0.1907152,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,R,M,180,_,_,_RM180__,N,0,201,201,20,,,1.17,1098.638223,1098.940381,1098.940381,1099.15851,1099.175604,1098.638223,down,2.9657328,1099.175604,None,1099.175604,1100.324992,0.1848901,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
205,G,M,180,R,N,205GM180RN,HRN,0,202,202,132,,,1.136,1102.379582,1102.672235,1102.672235,1102.855564,1102.872504,None,down,2.7150383,1102.872504,None,1102.872504,1104.005545,0.2224164,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
394,_4,M,45,R,N,394_4M045RN,HRN,0,203,203,161,,,1.275,1105.775072,1106.069159,1106.069159,1106.302414,1106.319104,None,None,,1106.319104,None,1106.319104,1107.584649,0.1759916,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
143,F,M,270,R,N,143FM270RN,HRN,0,204,204,118,,,1.259,1109.994831,1110.28362,1110.28362,1110.498694,1110.515341,1109.994831,down,2.2671623,1110.515341,None,1110.515341,1111.764354,0.1999088,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_2,M,135,_,_,__2M135__,N,0,205,205,27,,,1.299,1113.007002,1113.296191,1113.296191,1113.496108,1113.512782,None,up,3.2499129,1113.512782,None,1113.512782,1114.795496,0.2119716,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
1,R,N,0,R,N,001RN000RN,HRN,0,206,206,192,,,0.85,1116.992251,1117.292931,1117.292931,1117.476626,1117.4942,None,up,1.8983921,1117.4942,None,1117.4942,1118.325259,0.2154375,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
13,R,M,180,R,N,013RM180RN,HRN,0,207,207,100,,,1.175,1119.648139,1119.96687,1119.96687,1120.108242,1120.130065,None,down,2.7759254,1120.130065,None,1120.130065,1121.290805,0.2403715,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,R,N,180,_,_,_RN180__,N,0,208,208,68,,,0.84,1123.15787,1123.453821,1123.453821,1123.620642,1123.63722,None,up,1.8628321,1123.63722,None,1123.63722,1124.469914,0.238447,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
293,_2,N,180,L,N,293_2N180LN,HLN,0,209,209,252,,,1.392,1125.699527,1126.000148,1126.000148,1126.218759,1126.237328,None,up,2.8824743,1126.237328,None,1126.237328,1127.617706,0.1794668,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
195,G,N,90,R,N,195GN090RN,HRN,0,210,210,226,,,1.037,1129.390711,1129.682257,1129.682257,1129.831691,1129.848591,None,up,2.7813706,1129.848591,None,1129.848591,1130.880646,0.2567562,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
161,F,N,0,L,N,161FN000LN,HLN,0,211,211,216,,,1.392,1132.852502,1133.145689,1133.145689,1133.345493,1133.362486,None,up,2.0516071,1133.362486,None,1133.362486,1134.744548,0.2088164,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
265,_2,M,0,R,N,265_2M000RN,HRN,0,212,212,144,,,1.242,1135.690678,1135.994496,1135.994496,1136.14319,1136.14319,None,down,2.6651929,1136.14319,None,1136.14319,1137.375423,0.2583682,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,F,M,270,_,_,_FM270__,N,0,213,213,6,,,1.389,1139.009845,1139.306807,1139.306807,1139.524647,1139.540054,None,down,2.4156642,1139.540054,None,1139.540054,1140.922277,0.1894648,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
48,R,M,315,L,N,048RM315LN,HLN,0,214,214,111,,,0.72,1142.142927,1142.43749,1142.43749,1142.670465,1142.68717,None,down,2.2156025,1142.68717,None,1142.68717,1143.386465,0.1752766,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
227,G,N,90,L,N,227GN090LN,HLN,0,215,215,234,,,0.994,1145.123936,1145.41816,1145.41816,1145.618002,1145.634814,None,down,2.2008212,1145.634814,None,1145.634814,1146.61849,0.2082901,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_4,M,135,_,_,__4M135__,N,0,216,216,35,,,1.052,1148.086631,1148.382436,1148.382436,1148.54932,1148.565929,None,down,2.433439,1148.565929,None,1148.565929,1149.615053,0.2353941,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_2,M,225,_,_,__2M225__,N,0,217,217,29,,,1.149,1151.339859,1151.629485,1151.629485,1151.714033,1151.730932,None,down,2.499452,1151.730932,None,1151.730932,1152.861819,0.324109,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
494,_5,M,225,L,N,494_5M225LN,HLN,0,218,218,189,,,1.119,1154.442552,1154.743409,1154.743409,1154.943239,1154.959834,None,down,2.7671793,1154.959834,None,1154.959834,1156.058873,0.1996424,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,F,M,225,_,_,_FM225__,N,0,219,219,5,,,1.271,1157.921674,1158.208595,1158.208595,1158.440036,1158.456631,None,down,2.9819871,1158.456631,None,1158.456631,1159.722236,0.1821832,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,G,M,315,_,_,_GM315__,N,0,220,220,15,,,1.083,1161.632836,1161.922044,1161.922044,1162.153616,1162.170233,None,down,3.3996714,1162.170233,None,1162.170233,1163.23696,0.1827907,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
165,F,N,180,L,N,165FN180LN,HLN,0,221,221,220,,,0.95,1165.795349,1166.084418,1166.084418,1166.283708,1166.300608,None,up,2.1984966,1166.300608,None,1166.300608,1167.233899,0.2114473,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_2,M,90,_,_,__2M090__,N,0,222,222,26,,,0.865,1168.679248,1168.981014,1168.981014,1169.214361,1169.230672,None,down,2.6004247,1169.230672,None,1169.230672,1170.079947,0.1688384,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
462,_5,M,225,R,N,462_5M225RN,HRN,0,223,223,181,,,1.226,1172.089911,1172.311616,1172.311616,1172.544506,1172.561099,None,down,3.0153808,1172.561099,None,1172.561099,1173.776757,0.1797486,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,R,M,225,_,_,_RM225__,N,0,224,224,21,,,1.12,1175.783791,1176.075714,1176.075714,1176.291722,1176.308128,None,down,2.0831756,1176.308128,None,1176.308128,1177.40667,0.1946463,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,F,N,0,_,_,_FN000__,N,0,225,225,48,,,1.164,1178.617672,1178.907953,1178.907953,1179.105848,1179.122766,None,up,2.332298,1179.122766,None,1179.122766,1180.271922,0.2137764,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
259,_2,N,90,R,N,259_2N090RN,HRN,0,226,226,242,,,1.342,1181.692752,1181.986275,1181.986275,1182.169514,1182.186263,None,down,3.4487612,1182.186263,None,1182.186263,1183.519911,0.2237214,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
167,F,N,270,L,N,167FN270LN,HLN,0,227,227,222,,,0.77,1185.8163,1186.115764,1186.115764,1186.349256,1186.366411,None,up,1.6656808,1186.366411,None,1186.366411,1187.114581,0.169632,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,G,N,315,_,_,_GN315__,N,0,228,228,63,,,1.289,1188.23396,1188.530449,1188.530449,1188.746868,1188.76364,None,up,2.2992205,1188.76364,None,1188.76364,1190.045789,0.188666,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
463,_5,M,270,R,N,463_5M270RN,HRN,0,229,229,182,,,1.095,1191.279735,1191.577419,1191.577419,1191.77757,1191.794188,None,down,2.2183096,1191.794188,None,1191.794188,1192.87652,0.204012,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
298,_2,M,45,L,N,298_2M045LN,HLN,0,230,230,153,,,0.993,1194.262373,1194.559067,1194.559067,1194.725328,1194.74245,None,down,3.4314465,1194.74245,None,1194.74245,1195.725181,0.2360307,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
296,_2,N,315,L,N,296_2N315LN,HLN,0,231,231,255,,,1.074,1198.408795,1198.706062,1198.706062,1198.889832,1198.929437,None,down,2.8415191,1198.929437,None,1198.929437,1199.970584,0.2217813,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_2,N,225,_,_,__2N225__,N,0,232,232,77,,,1.166,1201.956778,1202.251755,1202.251755,1202.48498,1202.501778,None,up,1.9991427,1202.501778,None,1202.501778,1203.650473,0.170233,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,G,N,135,_,_,_GN135__,N,0,233,233,59,,,1.213,1204.694807,1204.984504,1204.984504,1205.216137,1205.232924,None,up,2.7016767,1205.232924,None,1205.232924,1206.431432,0.1815446,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
455,_5,N,270,R,N,455_5N270RN,HRN,0,234,234,278,,,0.927,1208.172738,1208.463297,1208.463297,1208.663028,1208.679628,None,up,1.6501441,1208.679628,None,1208.679628,1209.57911,0.2174236,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
238,G,M,225,L,N,238GM225LN,HLN,0,235,235,141,,,0.927,1210.576804,1210.878319,1210.878319,1211.044551,1211.061512,None,down,2.7149348,1211.061512,None,1211.061512,1211.977112,0.2324816,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
230,G,N,225,L,N,230GN225LN,HLN,0,236,236,237,,,1.133,1214.000645,1214.292859,1214.292859,1214.514248,1214.553111,None,up,1.9720076,1214.553111,None,1214.553111,1215.623535,0.2111735,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
12,R,M,135,R,N,012RM135RN,HRN,0,237,237,99,,,1.187,1216.76716,1217.055834,1217.055834,1217.238899,1217.255526,None,down,2.799835,1217.255526,None,1217.255526,1218.421204,0.229358,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
483,_5,N,90,L,N,483_5N090LN,HLN,0,238,238,282,,,1.111,1220.269361,1220.569551,1220.569551,1220.769419,1220.785803,None,up,2.3495616,1220.785803,None,1220.785803,1221.885925,0.2010733,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,G,M,135,_,_,_GM135__,N,0,239,239,11,,,0.867,1223.344597,1223.634297,1223.634297,1223.849711,1223.86645,None,down,2.3835618,1223.86645,None,1223.86645,1224.715844,0.1970869,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
34,R,N,45,L,N,034RN045LN,HLN,0,240,240,201,,,0.838,1226.491509,1226.780966,1226.780966,1226.963714,1226.980321,None,up,1.6169724,1226.980321,None,1226.980321,1227.813536,0.2265112,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,R,N,0,_,_,_RN000__,N,0,241,241,64,,,0.891,1228.826392,1229.128698,1229.128698,1229.311552,1229.328272,None,up,1.9668125,1229.328272,None,1229.328272,1230.212098,0.2152606,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
130,F,N,45,R,N,130FN045RN,HRN,0,242,242,209,,,1.152,1231.506546,1231.794149,1231.794149,1232.009826,1232.025854,None,up,2.2492401,1232.025854,None,1232.025854,1233.174924,0.1961849,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
427,_4,M,90,L,N,427_4M090LN,HLN,0,243,243,170,,,0.949,1234.47142,1234.773956,1234.773956,1234.989809,1235.006561,None,down,2.3825504,1235.006561,None,1235.006561,1235.939153,0.1836529,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_5,N,315,_,_,__5N315__,N,0,244,244,95,,,1.104,1237.572513,1237.870929,1237.870929,1238.10427,1238.12064,None,None,,1238.12064,None,1238.12064,1239.204587,0.1711948,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
428,_4,M,135,L,N,428_4M135LN,HLN,0,245,245,171,,,0.73,1241.817884,1242.117317,1242.117317,1242.300502,1242.317227,1241.817884,down,2.0506865,1242.317227,None,1242.317227,1243.033549,0.2196342,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
193,G,N,0,R,N,193GN000RN,HRN,0,246,246,224,,,1.113,1244.609673,1244.898883,1244.898883,1245.08127,1245.098074,None,up,3.3161337,1245.098074,None,1245.098074,1246.199774,0.2266874,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
166,F,N,225,L,N,166FN225LN,HLN,0,247,247,221,,,0.767,1248.607773,1248.911113,1248.911113,1249.127562,1249.14438,None,up,2.7321353,1249.14438,None,1249.14438,1249.893604,0.1823664,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,G,N,180,_,_,_GN180__,N,0,248,248,60,,,0.904,1252.062243,1252.358089,1252.358089,1252.591041,1252.607736,None,up,2.7991581,1252.607736,None,1252.607736,1253.493177,0.173483,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
45,R,M,180,L,N,045RM180LN,HLN,0,249,249,108,,,0.97,1255.613915,1255.905063,1255.905063,1256.121501,1256.138246,None,down,2.6152386,1256.138246,None,1256.138246,1257.087087,0.1942071,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_5,N,0,_,_,__5N000__,N,0,250,250,88,,,0.755,1258.974467,1259.269364,1259.269364,1259.468941,1259.485437,None,up,3.0340781,1259.485437,None,1259.485437,1260.235334,0.2061952,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
194,G,N,45,R,N,194GN045RN,HRN,0,251,251,225,,,0.939,1262.746607,1263.03346,1263.03346,1263.232102,1263.249742,None,up,2.1833068,1263.249742,None,1263.249742,1264.181473,0.209194,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_5,M,225,_,_,__5M225__,N,0,252,252,45,,,0.827,1265.61005,1265.913081,1265.913081,1266.146192,1266.163172,None,down,1.9658321,1266.163172,None,1266.163172,1266.978425,0.1650977,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
421,_4,N,180,L,N,421_4N180LN,HLN,0,253,253,268,,,1.356,1268.333638,1268.627235,1268.627235,1268.843748,1268.860617,None,down,3.2982854,1268.860617,None,1268.860617,1270.209822,0.192751,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
426,_4,M,45,L,N,426_4M045LN,HLN,0,254,254,169,,,1.035,1272.355936,1272.656964,1272.656964,1272.873563,1272.890216,None,down,2.033108,1272.890216,None,1272.890216,1273.90685,0.1843872,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
400,_4,M,315,R,N,400_4M315RN,HRN,0,255,255,167,,,0.985,1275.156537,1275.454884,1275.454884,1275.638291,1275.655802,None,down,2.9815639,1275.655802,None,1275.655802,1276.621412,0.217915,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
395,_4,M,90,R,N,395_4M090RN,HRN,0,256,256,162,,,1.063,1278.848425,1279.149582,1279.149582,1279.351035,1279.368014,None,down,2.4488733,1279.368014,None,1279.368014,1280.417325,0.1987872,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
420,_4,N,135,L,N,420_4N135LN,HLN,0,257,257,267,,,1.234,1282.073678,1282.298566,1282.298566,1282.531651,1282.548389,None,up,2.133152,1282.548389,None,1282.548389,1283.764115,0.1766377,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
201,G,M,0,R,N,201GM000RN,HRN,0,258,258,128,,,0.903,1285.886838,1286.178955,1286.178955,1286.395065,1286.411617,None,down,2.8158569,1286.411617,None,1286.411617,1287.294542,0.1923331,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
36,R,N,135,L,N,036RN135LN,HLN,0,259,259,203,,,1.277,1289.462128,1289.759218,1289.759218,1289.942274,1289.959016,None,down,2.4165018,1289.959016,None,1289.959016,1291.224652,0.2195727,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,G,N,0,_,_,_GN000__,N,0,260,260,56,,,0.996,1292.585568,1292.890618,1292.890618,1293.089955,1293.107151,None,up,2.1153222,1293.107151,None,1293.107151,1294.088836,0.1966329,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,R,M,45,_,_,_RM045__,N,0,261,261,17,,,0.749,1295.43005,1295.720309,1295.720309,1295.93669,1295.953586,None,down,1.7998407,1295.953586,None,1295.953586,1296.687018,0.1946536,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_5,M,315,_,_,__5M315__,N,0,262,262,47,,,1.041,1297.951268,1298.251538,1298.251538,1298.46784,1298.484595,None,None,,1298.484595,None,1298.484595,1299.517138,0.1839181,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
291,_2,N,90,L,N,291_2N090LN,HLN,0,263,263,250,,,1.256,1302.147337,1302.447918,1302.447918,1302.664942,1302.681041,1302.147337,up,2.0006101,1302.681041,None,1302.681041,1303.914922,0.1877315,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,G,N,225,_,_,_GN225__,N,0,264,264,61,,,1.097,1304.891125,1305.180606,1305.180606,1305.395471,1305.412137,None,up,2.6503108,1305.412137,None,1305.412137,1306.495299,0.1969286,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,R,N,270,_,_,_RN270__,N,0,265,265,70,,,0.844,1308.290575,1308.593492,1308.593492,1308.776519,1308.795593,None,up,1.9310011,1308.795593,None,1308.795593,1309.624545,0.2131238,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
493,_5,M,180,L,N,493_5M180LN,HLN,0,266,266,188,,,0.731,1310.925352,1311.223289,1311.223289,1311.440079,1311.456646,None,up,3.0508533,1311.456646,None,1311.456646,1312.172513,0.1833752,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
2,R,N,45,R,N,002RN045RN,HRN,0,267,267,193,,,0.891,1314.700479,1314.988104,1314.988104,1315.22063,1315.236872,None,up,2.7164963,1315.236872,None,1315.236872,1316.118797,0.1792286,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
136,F,N,315,R,N,136FN315RN,HRN,0,268,268,215,,,1.204,1318.200189,1318.500306,1318.500306,1318.667066,1318.683666,None,up,1.9179336,1318.683666,None,1318.683666,1319.883232,0.229949,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
496,_5,M,315,L,N,496_5M315LN,HLN,0,269,269,191,,,0.88,1320.849631,1321.148523,1321.148523,1321.315231,1321.33239,None,down,3.2977739,1321.33239,None,1321.33239,1322.197738,0.2338623,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_4,N,180,_,_,__4N180__,N,0,270,270,84,,,0.787,1324.90352,1325.194796,1325.194796,1325.361149,1325.361149,None,up,2.7488073,1325.361149,None,1325.361149,1326.144473,0.2530228,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_5,N,135,_,_,__5N135__,N,0,271,271,91,,,0.864,1328.30184,1328.591614,1328.591614,1328.824773,1328.841488,None,up,2.0159235,1328.841488,None,1328.841488,1329.69091,0.1799986,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
38,R,N,225,L,N,038RN225LN,HLN,0,272,272,205,,,0.801,1331.065999,1331.355954,1331.355954,1331.57351,1331.589222,None,up,2.5001154,1331.589222,None,1331.589222,1332.371608,0.1962949,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
450,_5,N,45,R,N,450_5N045RN,HRN,0,273,273,273,,,0.745,1334.298966,1334.588041,1334.588041,1334.802792,1334.819666,None,up,1.5999258,1334.819666,None,1334.819666,1335.552236,0.1975543,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
237,G,M,180,L,N,237GM180LN,HLN,0,274,274,140,,,0.811,1336.697638,1336.985428,1336.985428,1337.134424,1337.178031,None,down,2.4559639,1337.178031,None,1337.178031,1337.950627,0.2620629,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
141,F,M,180,R,N,141FM180RN,HRN,0,275,275,116,,,0.935,1339.884786,1340.182555,1340.182555,1340.380224,1340.380224,None,down,2.26751,1340.380224,None,1340.380224,1341.280785,0.2374423,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
175,F,M,270,L,N,175FM270LN,HLN,0,276,276,126,,,1.179,1342.857409,1343.145616,1343.145616,1343.362309,1343.37879,None,down,2.149618,1343.37879,None,1343.37879,1344.544579,0.1974241,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_5,N,270,_,_,__5N270__,N,0,277,277,94,,,1.232,1345.745599,1346.043116,1346.043116,1346.242759,1346.259436,None,up,1.9330149,1346.259436,None,1346.259436,1347.475366,0.2034206,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,F,M,45,_,_,_FM045__,N,0,278,278,1,,,0.802,1348.401255,1348.69083,1348.69083,1348.907237,1348.923935,None,down,2.7490279,1348.923935,None,1348.923935,1349.706612,0.1938351,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,F,N,45,_,_,_FN045__,N,0,279,279,49,,,0.858,1351.890656,1352.187934,1352.187934,1352.387608,1352.404545,None,up,1.6510472,1352.404545,None,1352.404545,1353.254037,0.2043627,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,R,N,225,_,_,_RN225__,N,0,280,280,69,,,1.258,1354.300568,1354.602565,1354.602565,1354.769462,1354.785888,None,up,2.6154983,1354.785888,None,1354.785888,1356.036211,0.228622,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
264,_2,N,315,R,N,264_2N315RN,HRN,0,281,281,247,,,1.097,1357.598283,1357.899258,1357.899258,1358.115746,1358.13251,None,down,2.2830485,1358.13251,None,1358.13251,1359.215811,0.1839161,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
_,_4,M,225,_,_,__4M225__,N,0,282,282,37,,,1.246,1360.612752,1360.913525,1360.913525,1361.129826,1361.146629,None,down,2.8998381,1361.146629,None,1361.146629,1362.378687,0.1838222,None,,,,,,,,,48,1,2020_Jan_03_1626,untitled,3.1.0,60.06922378
