Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
_,G,M,90,_,_,_GM090__,N,0,188,188,10,,,0.857,940.5589084,940.8598612,940.8598612,941.042483,941.0593775,None,down,2.266445,941.0593775,None,941.0593775,941.9088722,0.216002,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,R,N,180,_,_,_RN180__,N,0,189,189,68,,,0.738,943.5431984,943.8402657,943.8402657,944.0399243,944.0565543,None,up,1.9003084,944.0565543,None,944.0565543,944.7915257,0.2046628,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
295,_2,N,270,L,N,295_2N270LN,HLN,0,190,190,254,,,0.807,946.1648368,946.4546339,946.4546339,946.6710238,946.6878299,None,up,1.9351202,946.6878299,None,946.6878299,947.4870823,0.1947258,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
144,F,M,315,R,N,144FM315RN,HRN,0,191,191,119,,,0.984,948.8493906,949.1524909,949.1524909,949.336068,949.3529045,None,down,1.8167929,949.3529045,None,949.3529045,950.3186326,0.214002,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
168,F,N,315,L,N,168FN315LN,HLN,0,192,192,223,,,1.392,951.4284138,951.717212,951.717212,951.8835725,951.9002614,None,up,2.133514,951.9002614,None,951.9002614,953.288496,0.2427406,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
39,R,N,270,L,N,039RN270LN,HLN,0,193,193,206,,,1.051,954.3010708,954.5973056,954.5973056,954.7471103,954.7641791,None,up,1.7996452,954.7641791,None,954.7641791,955.7973302,0.2499607,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_4,N,270,_,_,__4N270__,N,0,194,194,86,,,0.947,956.7659475,957.0618453,957.0618453,957.2784352,957.2954104,None,up,1.8662543,957.2954104,None,957.2954104,958.2288035,0.18933,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
35,R,N,90,L,N,035RN090LN,HLN,0,195,195,202,,,1.093,959.3797854,959.6761945,959.6761945,959.8763576,959.8930435,None,up,2.332665,959.8930435,None,959.8930435,960.9749623,0.2053644,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
136,F,N,315,R,N,136FN315RN,HRN,0,196,196,215,,,1.383,962.4583515,962.7569066,962.7569066,962.9400234,962.9569176,None,up,2.2157426,962.9569176,None,962.9569176,964.3229844,0.2184637,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
132,F,N,135,R,N,132FN135RN,HRN,0,197,197,211,,,1.338,965.4468167,965.7379349,965.7379349,965.8879888,965.9050453,None,up,2.9826352,965.9050453,None,965.9050453,967.2370585,0.2585236,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,N,45,_,_,_GN045__,N,0,198,198,57,,,1.281,969.1824317,969.4825482,969.4825482,969.6365122,969.6365122,None,up,2.1140744,969.6365122,None,969.6365122,970.8834443,0.2798347,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,M,315,_,_,__2M315__,N,0,199,199,31,,,1.098,971.9803262,972.282149,972.282149,972.4651835,972.4820087,None,down,2.1488199,972.4820087,None,972.4820087,973.5641624,0.2173527,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
239,G,M,270,L,N,239GM270LN,HLN,0,200,200,142,,,1.349,974.8627297,975.1626806,975.1626806,975.3464756,975.3627686,None,down,3.0324244,975.3627686,None,975.3627686,976.6947196,0.2173871,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,N,45,_,_,__2N045__,N,0,201,201,73,,,1.101,978.5935523,978.8928015,978.8928015,979.1094122,979.1259412,None,up,2.1167158,979.1259412,None,979.1259412,980.2094365,0.1860579,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,N,270,_,_,_GN270__,N,0,202,202,62,,,1.107,984.5462297,984.5462297,984.5462297,984.5462297,984.5462297,None,None,,984.5462297,None,984.5462297,984.5462297,3.2808145,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
11,R,M,90,R,N,011RM090RN,HRN,0,203,203,98,,,1.336,985.6502596,985.9513413,985.9513413,986.1700271,986.1864946,985.6502596,down,2.3491351,986.1864946,None,986.1864946,987.5017009,0.1857578,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
129,F,N,0,R,N,129FN000RN,HRN,0,204,204,208,,,0.896,988.7404401,989.0341446,989.0341446,989.2507426,989.2672279,None,up,1.7829278,989.2672279,None,989.2672279,990.1508428,0.1925355,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
230,G,N,225,L,N,230GN225LN,HLN,0,205,205,237,,,1.352,991.2622353,991.5651991,991.5651991,991.7650243,991.7836066,None,up,3.2305175,991.7836066,None,991.7836066,993.1136693,0.1990559,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
38,R,N,225,L,N,038RN225LN,HLN,0,206,206,205,,,1.077,995.2246341,995.5119518,995.5119518,995.7279618,995.7447724,None,up,1.8677978,995.7447724,None,995.7447724,996.8115162,0.1967914,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
484,_5,N,135,L,N,484_5N135LN,HLN,0,207,207,283,,,1.34,997.8747338,998.1766489,998.1766489,998.3262205,998.3427886,None,up,2.6163535,998.3427886,None,998.3427886,999.6754943,0.247211,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_4,M,45,_,_,__4M045__,N,0,208,208,33,,,0.734,1001.189029,1001.489664,1001.489664,1001.672906,1001.689563,None,down,1.7831408,1001.689563,None,1001.689563,1002.405935,0.2144294,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
198,G,N,225,R,N,198GN225RN,HRN,0,209,209,229,,,0.85,1003.680735,1003.970867,1003.970867,1004.187393,1004.204257,None,up,1.91736,1004.204257,None,1004.204257,1005.036779,0.1959725,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
258,_2,N,45,R,N,258_2N045RN,HRN,0,210,210,241,,,1.001,1006.679177,1006.679177,1006.679177,1006.975035,1006.975035,None,up,2.0428358,1006.975035,None,1006.975035,1007.834334,0.5439495,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
225,G,N,0,L,N,225GN000LN,HLN,0,211,211,232,,,1.181,1009.227639,1009.531096,1009.531096,1009.732884,1009.749498,None,up,2.1330903,1009.749498,None,1009.749498,1010.914906,0.1971601,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_4,M,90,_,_,__4M090__,N,0,212,212,34,,,1.307,1012.103241,1012.39737,1012.39737,1012.597224,1012.614252,None,None,,1012.614252,None,1012.614252,1013.912284,0.2061113,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
12,R,M,135,R,N,012RM135RN,HRN,0,213,213,99,,,1.266,1016.36877,1016.659866,1016.659866,1016.79332,1016.80978,1016.36877,down,2.9691281,1016.80978,None,1016.80978,1018.058406,0.2742721,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,M,45,_,_,_GM045__,N,0,214,214,9,,,1.299,1019.992201,1020.289923,1020.289923,1020.506685,1020.506685,None,up,2.8661983,1020.506685,None,1020.506685,1021.805844,0.1932114,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
493,_5,M,180,L,N,493_5M180LN,HLN,0,215,215,188,,,1.226,1023.583992,1023.887011,1023.887011,1024.086709,1024.103536,None,None,,1024.103536,None,1024.103536,1025.319182,0.1985126,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
201,G,M,0,R,N,201GM000RN,HRN,0,216,216,128,,,1.321,1027.796744,1028.084368,1028.084368,1028.2837,1028.301266,1027.796744,None,,1028.301266,None,1028.301266,1029.598715,0.2159191,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
454,_5,N,225,R,N,454_5N225RN,HRN,0,217,217,277,,,0.889,1032.05634,1032.347681,1032.347681,1032.497487,1032.497487,1032.05634,up,1.9478917,1032.497487,None,1032.497487,1033.379015,0.2696902,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
396,_4,M,135,R,N,396_4M135RN,HRN,0,218,218,163,,,1.372,1034.643189,1034.943882,1034.943882,1035.160673,1035.177237,None,down,3.2651409,1035.177237,None,1035.177237,1036.542495,0.1858279,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,R,N,0,_,_,_RN000__,N,0,219,219,64,,,0.86,1038.767856,1039.056984,1039.056984,1039.157179,1039.173648,None,up,1.8176331,1039.173648,None,1039.173648,1040.023185,0.3120369,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
460,_5,M,135,R,N,460_5M135RN,HRN,0,220,220,179,,,0.804,1041.222751,1041.521436,1041.521436,1041.704847,1041.721494,None,down,3.1152257,1041.721494,None,1041.721494,1042.520989,0.2172535,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
422,_4,N,225,L,N,422_4N225LN,HLN,0,221,221,269,,,0.71,1045.065206,1045.352349,1045.352349,1045.55213,1045.56942,None,up,2.0657873,1045.56942,None,1045.56942,1046.267698,0.2125402,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
169,F,M,0,L,N,169FM000LN,HLN,0,222,222,120,,,0.744,1047.942121,1048.232238,1048.232238,1048.348873,1048.365436,None,down,1.7856284,1048.365436,None,1048.365436,1049.098065,0.2917942,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
196,G,N,135,R,N,196GN135RN,HRN,0,223,223,227,,,0.753,1050.388115,1050.680189,1050.680189,1050.880655,1050.880655,None,up,2.2817456,1050.880655,None,1050.880655,1051.629616,0.2199859,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,F,M,180,_,_,_FM180__,N,0,224,224,4,,,0.956,1053.348521,1053.643879,1053.643879,1053.877405,1053.894204,None,down,2.5989852,1053.894204,None,1053.894204,1054.843303,0.1701171,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
453,_5,N,180,R,N,453_5N180RN,HRN,0,225,225,276,,,1.111,1056.704284,1056.991244,1056.991244,1057.207695,1057.225012,None,up,2.1997671,1057.225012,None,1057.225012,1058.324252,0.1959323,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
173,F,M,180,L,N,173FM180LN,HLN,0,226,226,124,,,0.707,1059.680321,1059.972271,1059.972271,1060.140304,1060.158774,None,down,2.9144978,1060.158774,None,1060.158774,1060.855761,0.2401861,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,M,225,_,_,__2M225__,N,0,227,227,29,,,0.789,1063.340204,1063.660887,1063.660887,1063.796896,1063.814006,None,up,2.8887948,1063.814006,None,1063.814006,1064.584828,0.2509642,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
206,G,M,225,R,N,206GM225RN,HRN,0,228,228,133,,,1.334,1066.985112,1067.28235,1067.28235,1067.415597,1067.432135,None,down,2.8175075,1067.432135,None,1067.432135,1068.747939,0.2702299,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,R,M,315,_,_,_RM315__,N,0,229,229,23,,,0.981,1070.476352,1070.778639,1070.778639,1070.979372,1070.979372,None,down,3.0493923,1070.979372,None,1070.979372,1071.96176,0.2083179,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
175,F,M,270,L,N,175FM270LN,HLN,0,230,230,126,,,1.269,1074.22313,1074.511815,1074.511815,1074.743026,1074.761255,None,down,2.3484376,1074.761255,None,1074.761255,1076.008795,0.181376,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,N,135,_,_,__5N135__,N,0,231,231,91,,,1.39,1077.345052,1077.640191,1077.640191,1077.823845,1077.840109,None,up,2.6823442,1077.840109,None,1077.840109,1079.223364,0.2222176,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
234,G,M,45,L,N,234GM045LN,HLN,0,232,232,137,,,1.256,1080.703297,1081.003629,1081.003629,1081.236734,1081.253395,None,down,2.5348408,1081.253395,None,1081.253395,1082.502734,0.168953,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,N,135,_,_,_GN135__,N,0,233,233,59,,,1.366,1084.100828,1084.400636,1084.400636,1084.500875,1084.517474,None,up,3.3158121,1084.517474,None,1084.517474,1085.866009,0.299459,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
42,R,M,45,L,N,042RM045LN,HLN,0,234,234,105,,,1.241,1088.065518,1088.364645,1088.364645,1088.547718,1088.564372,None,down,2.4174963,1088.564372,None,1088.564372,1089.798842,0.2182353,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
292,_2,N,135,L,N,292_2N135LN,HLN,0,235,235,251,,,1.253,1091.302922,1091.595229,1091.595229,1091.71385,1091.71385,None,up,2.313219,1091.71385,None,1091.71385,1092.96028,0.3016535,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,R,M,225,_,_,_RM225__,N,0,236,236,21,,,1.347,1094.181156,1094.475528,1094.475528,1094.742222,1094.759383,None,None,,1094.759383,None,1094.759383,1096.091249,0.143149,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
174,F,M,225,L,N,174FM225LN,HLN,0,237,237,125,,,1.336,1098.424462,1098.721831,1098.721831,1098.939846,1098.958108,1098.424462,down,2.1645337,1098.958108,None,1098.958108,1100.271001,0.190895,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
462,_5,M,225,R,N,462_5M225RN,HRN,0,238,238,181,,,0.899,1101.334006,1101.635763,1101.635763,1101.835578,1101.852461,None,down,2.3669071,1101.852461,None,1101.852461,1102.734536,0.1988425,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,F,M,315,_,_,_FM315__,N,0,239,239,7,,,0.795,1104.463507,1104.749631,1104.749631,1104.93289,1104.949608,None,down,1.651602,1104.949608,None,1104.949608,1105.732375,0.2286099,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,R,M,270,_,_,_RM270__,N,0,240,240,22,,,0.722,1106.836058,1107.131264,1107.131264,1107.314787,1107.331976,None,down,1.5832721,1107.331976,None,1107.331976,1108.046855,0.2197364,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,M,45,_,_,__5M045__,N,0,241,241,41,,,1.046,1109.15539,1109.445787,1109.445787,1109.629129,1109.645614,None,down,2.8493026,1109.645614,None,1109.645614,1110.67944,0.2258356,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
7,R,N,270,R,N,007RN270RN,HRN,0,242,242,198,,,0.888,1112.702787,1112.992353,1112.992353,1113.208824,1113.225768,None,up,1.9152219,1113.225768,None,1113.225768,1114.108131,0.1936652,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
291,_2,N,90,L,N,291_2N090LN,HLN,0,243,243,250,,,0.999,1115.361282,1115.656961,1115.656961,1115.856912,1115.873516,None,up,2.7158696,1115.873516,None,1115.873516,1116.856377,0.20769,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
492,_5,M,135,L,N,492_5M135LN,HLN,0,244,244,187,,,1.177,1118.815636,1119.104246,1119.104246,1119.303602,1119.320276,None,down,2.7340932,1119.320276,None,1119.320276,1120.485816,0.2126426,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,N,270,_,_,__2N270__,N,0,245,245,78,,,1.002,1122.273336,1122.567883,1122.567883,1122.768042,1122.786319,None,up,2.2647431,1122.786319,None,1122.786319,1123.784391,0.2020568,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
171,F,M,90,L,N,171FM090LN,HLN,0,246,246,122,,,0.734,1125.297936,1125.598291,1125.598291,1125.764789,1125.784017,None,down,1.7005141,1125.784017,None,1125.784017,1126.500949,0.2316389,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,N,0,_,_,__5N000__,N,0,247,247,88,,,1.153,1127.666206,1127.962701,1127.962701,1128.196207,1128.212993,None,up,2.1164727,1128.212993,None,1128.212993,1129.361555,0.1704988,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
423,_4,N,270,L,N,423_4N270LN,HLN,0,248,248,270,,,1.063,1130.543346,1130.843505,1130.843505,1131.043438,1131.06025,None,up,2.0492882,1131.06025,None,1131.06025,1132.109267,0.2008411,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
238,G,M,225,L,N,238GM225LN,HLN,0,249,249,141,,,1.042,1133.365872,1133.657857,1133.657857,1133.824143,1133.842437,None,down,2.4144853,1133.842437,None,1133.842437,1134.87345,0.2438815,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,R,N,135,_,_,_RN135__,N,0,250,250,67,,,1.132,1136.474452,1136.771796,1136.771796,1136.97142,1136.988185,None,up,2.4173971,1136.988185,None,1136.988185,1138.104622,0.2041228,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
47,R,M,270,L,N,047RM270LN,HLN,0,251,251,110,,,1.219,1139.653214,1139.952429,1139.952429,1140.119193,1140.137321,None,down,2.0497862,1140.137321,None,1140.137321,1141.351585,0.2327208,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
290,_2,N,45,L,N,290_2N045LN,HLN,0,252,252,249,,,1.349,1142.463805,1142.766683,1142.766683,1142.900212,1142.91638,None,up,2.3334199,1142.91638,None,1142.91638,1144.265125,0.2586785,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,M,225,_,_,__5M225__,N,0,253,253,45,,,1.315,1145.460704,1145.749226,1145.749226,1145.963654,1145.980563,None,down,2.765695,1145.980563,None,1145.980563,1147.279194,0.1985013,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
494,_5,M,225,L,N,494_5M225LN,HLN,0,254,254,189,,,0.91,1148.984586,1149.277486,1149.277486,1149.460879,1149.477329,None,down,2.1332932,1149.477329,None,1149.477329,1150.37679,0.2255827,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,R,M,0,_,_,_RM000__,N,0,255,255,16,,,1.212,1151.863955,1152.158333,1152.158333,1152.324897,1152.342196,None,down,2.4664159,1152.342196,None,1152.342196,1153.541212,0.2382394,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,M,45,_,_,__2M045__,N,0,256,256,25,,,0.81,1155.087459,1155.389115,1155.389115,1155.522668,1155.540127,None,down,2.3824874,1155.540127,None,1155.540127,1156.338314,0.2622415,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,M,225,_,_,_GM225__,N,0,257,257,13,,,0.854,1158.190985,1158.510762,1158.510762,1158.63597,1158.653422,None,down,2.7995613,1158.653422,None,1158.653422,1159.502509,0.2509327,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
9,R,M,0,R,N,009RM000RN,HRN,0,258,258,96,,,0.883,1161.645594,1161.93369,1161.93369,1162.165911,1162.182632,None,down,1.9167444,1162.182632,None,1162.182632,1163.048342,0.1798786,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
451,_5,N,90,R,N,451_5N090RN,HRN,0,259,259,274,,,1.215,1164.319952,1164.614075,1164.614075,1164.813702,1164.830556,None,up,2.5176176,1164.830556,None,1164.830556,1166.029054,0.2069867,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,N,270,_,_,__5N270__,N,0,260,260,94,,,0.865,1167.584369,1167.877857,1167.877857,1168.060994,1168.077522,None,up,1.917702,1168.077522,None,1168.077522,1168.928124,0.2205919,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
257,_2,N,0,R,N,257_2N000RN,HRN,0,261,261,240,,,0.939,1170.257688,1170.558909,1170.558909,1170.7101,1170.728645,None,up,2.0809789,1170.728645,None,1170.728645,1171.657878,0.247125,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
226,G,N,45,L,N,226GN045LN,HLN,0,262,262,233,,,1.316,1173.072803,1173.373688,1173.373688,1173.523558,1173.541139,None,up,2.4977281,1173.541139,None,1173.541139,1174.842766,0.2475182,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
4,R,N,135,R,N,004RN135RN,HRN,0,263,263,195,,,0.956,1176.241207,1176.537053,1176.537053,1176.753417,1176.770593,None,up,2.1333873,1176.770593,None,1176.770593,1177.703242,0.1901022,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,N,180,_,_,_GN180__,N,0,264,264,60,,,0.829,1179.220253,1179.517554,1179.517554,1179.617764,1179.634343,None,up,2.4170511,1179.634343,None,1179.634343,1180.451565,0.3033382,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,F,M,90,_,_,_FM090__,N,0,265,265,2,,,1.113,1182.272647,1182.564772,1182.564772,1182.764594,1182.783856,None,down,2.0978264,1182.783856,None,1182.783856,1183.880985,0.2058931,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
419,_4,N,90,L,N,419_4N090LN,HLN,0,266,266,266,,,0.727,1185.090893,1185.381342,1185.381342,1185.595972,1185.613138,None,up,1.7336649,1185.613138,None,1185.613138,1186.328579,0.1964496,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,N,90,_,_,_GN090__,N,0,267,267,58,,,1.389,1187.580842,1187.877465,1187.877465,1188.060699,1188.07727,None,up,2.4342787,1188.07727,None,1188.07727,1189.459192,0.2187708,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
482,_5,N,45,L,N,482_5N045LN,HLN,0,268,268,281,,,0.963,1190.713924,1191.007403,1191.007403,1191.223915,1191.240736,None,up,1.9331039,1191.240736,None,1191.240736,1192.190502,0.188251,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
194,G,N,45,R,N,194GN045RN,HRN,0,269,269,225,,,1.091,1193.400833,1193.689237,1193.689237,1193.888756,1193.905378,None,up,2.0659617,1193.905378,None,1193.905378,1194.987451,0.2141841,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
199,G,N,270,R,N,199GN270RN,HRN,0,270,270,230,,,0.746,1196.183308,1196.471572,1196.471572,1196.686408,1196.703321,None,up,1.5171022,1196.703321,None,1196.703321,1197.435385,0.1991556,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
496,_5,M,315,L,N,496_5M315LN,HLN,0,271,271,191,,,1.164,1198.430476,1198.718743,1198.718743,1198.935913,1198.952628,None,down,2.4477755,1198.952628,None,1198.952628,1200.102121,0.1973043,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,N,180,_,_,__5N180__,N,0,272,272,92,,,0.892,1201.629047,1201.931478,1201.931478,1202.115056,1202.132533,None,up,2.6161998,1202.132533,None,1202.132533,1203.014516,0.2149231,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
228,G,N,135,L,N,228GN135LN,HLN,0,273,273,235,,,1.314,1204.978449,1205.279471,1205.279471,1205.461845,1205.47977,None,up,2.6975982,1205.47977,None,1205.47977,1206.778615,0.2173662,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,M,135,_,_,__5M135__,N,0,274,274,43,,,1.384,1208.367995,1208.658873,1208.658873,1208.892441,1208.909595,None,down,3.2976953,1208.909595,None,1208.909595,1210.274264,0.1788184,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
400,_4,M,315,R,N,400_4M315RN,HRN,0,275,275,167,,,1.333,1212.422421,1212.722013,1212.722013,1212.922054,1212.938656,None,down,2.5993197,1212.938656,None,1212.938656,1214.253974,0.2014355,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
165,F,N,180,L,N,165FN180LN,HLN,0,276,276,220,,,0.9,1215.74914,1216.050723,1216.050723,1216.252348,1216.269166,None,up,2.0501431,1216.269166,None,1216.269166,1217.151973,0.199007,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,F,N,225,_,_,_FN225__,N,0,277,277,53,,,1.325,1218.583435,1218.883751,1218.883751,1219.034026,1219.050607,None,up,2.2166927,1219.050607,None,1219.050607,1220.365966,0.2473522,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
207,G,M,270,R,N,207GM270RN,HRN,0,278,278,134,,,0.719,1221.577478,1221.867552,1221.867552,1221.981375,1221.999427,None,down,2.4808147,1221.999427,None,1221.999427,1222.713038,0.2915373,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
427,_4,M,90,L,N,427_4M090LN,HLN,0,279,279,170,,,0.905,1224.699646,1224.99455,1224.99455,1225.194417,1225.211183,None,down,2.0672857,1225.211183,None,1225.211183,1226.110553,0.2064371,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_4,M,270,_,_,__4M270__,N,0,280,280,38,,,0.856,1227.485893,1227.776993,1227.776993,1227.992148,1228.008709,None,down,1.8167735,1228.008709,None,1228.008709,1228.858979,0.1941224,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
394,_4,M,45,R,N,394_4M045RN,HRN,0,281,281,161,,,1.215,1230.040439,1230.340166,1230.340166,1230.539887,1230.556872,None,down,2.6828652,1230.556872,None,1230.556872,1231.755668,0.2004009,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
263,_2,N,270,R,N,263_2N270RN,HRN,0,282,282,246,,,0.768,1233.467271,1233.756179,1233.756179,1233.954163,1233.971235,None,up,1.7339062,1233.971235,None,1233.971235,1234.721593,0.2124029,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
