Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
_,_5,M,0,_,_,__5M000__,N,0,181,181,40,,,1.307,988.0480899,988.3431499,988.3431499,988.509884,988.5265378,None,None,,988.5265378,None,988.5265378,989.825286,0.2372454,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,G,N,45,_,_,_GN045__,N,0,182,182,57,,,0.835,992.1757039,992.4724636,992.4724636,992.7058567,992.7227447,992.1757039,up,2.2001931,992.7227447,None,992.7227447,993.5389503,0.1743421,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
231,G,N,270,L,N,231GN270LN,HLN,0,183,183,238,,,1.365,995.1026103,995.4036705,995.4036705,995.6365411,995.6533885,None,up,2.5490905,995.6533885,None,995.6533885,997.0020383,0.1671099,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
16,R,M,315,R,N,016RM315RN,HRN,0,184,184,103,,,1.16,998.4088126,998.700565,998.700565,998.9179895,998.9356698,None,down,2.4324798,998.9356698,None,998.9356698,1000.083081,0.1930766,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_5,M,270,_,_,__5M270__,N,0,185,185,46,,,0.992,1001.574043,1001.864422,1001.864422,1002.081165,1002.097688,None,down,2.4349778,1002.097688,None,1002.097688,1003.08072,0.1925368,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,F,N,0,_,_,_FN000__,N,0,186,186,48,,,1.282,1004.754413,1005.045265,1005.045265,1005.244942,1005.261925,None,up,2.0177163,1005.261925,None,1005.261925,1006.528429,0.2063285,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_5,N,135,_,_,__5N135__,N,0,187,187,91,,,1.329,1007.509639,1007.809468,1007.809468,1007.992374,1008.009264,None,up,3.1654015,1008.009264,None,1008.009264,1009.324919,0.2165294,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
398,_4,M,225,R,N,398_4M225RN,HRN,0,188,188,165,,,0.914,1011.35845,1011.655967,1011.655967,1011.888949,1011.905983,None,down,2.1654259,1011.905983,None,1011.905983,1012.804922,0.1707934,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
455,_5,N,270,R,N,455_5N270RN,HRN,0,189,189,278,,,1.088,1014.243375,1014.536796,1014.536796,1014.786562,1014.803488,None,up,2.0668252,1014.803488,None,1014.803488,1015.869216,0.1600916,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
297,_2,M,0,L,N,297_2M000LN,HLN,0,190,190,152,,,1.041,1017.081417,1017.382497,1017.382497,1017.584068,1017.600736,None,down,2.1005785,1017.600736,None,1017.600736,1018.633736,0.1937813,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
419,_4,N,90,L,N,419_4N090LN,HLN,0,191,191,266,,,0.739,1019.957856,1020.248791,1020.248791,1020.415102,1020.432217,None,up,1.7501704,1020.432217,None,1020.432217,1021.164647,0.2429762,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
195,G,N,90,R,N,195GN090RN,HRN,0,192,192,226,,,0.778,1022.494328,1022.781854,1022.781854,1022.89656,1022.915958,None,up,2.0932308,1022.915958,None,1022.915958,1023.67885,0.2925653,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
265,_2,M,0,R,N,265_2M000RN,HRN,0,193,193,144,,,0.988,1025.193339,1025.494062,1025.494062,1025.727379,1025.743752,None,down,2.3836524,1025.743752,None,1025.743752,1026.709599,0.1718217,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
267,_2,M,90,R,N,267_2M090RN,HRN,0,194,194,146,,,0.823,1028.340837,1028.641299,1028.641299,1028.840826,1028.857852,None,down,2.3645384,1028.857852,None,1028.857852,1029.673531,0.2007307,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_4,M,270,_,_,__4M270__,N,0,195,195,38,,,1.343,1031.40618,1031.705146,1031.705146,1031.938204,1031.954994,None,down,2.3830937,1031.954994,None,1031.954994,1033.286925,0.1719567,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
269,_2,M,180,R,N,269_2M180RN,HRN,0,196,196,148,,,0.97,1034.55972,1034.852727,1034.852727,1035.052219,1035.068872,None,up,3.1844272,1035.068872,None,1035.068872,1036.034984,0.2071503,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
229,G,N,180,L,N,229GN180LN,HLN,0,197,197,236,,,0.716,1038.506173,1038.798973,1038.798973,1038.966403,1038.984944,None,up,3.3467485,1038.984944,None,1038.984944,1039.681436,0.2356245,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
236,G,M,135,L,N,236GM135LN,HLN,0,198,198,139,,,1.258,1042.519834,1042.812055,1042.812055,1043.045487,1043.061999,None,down,2.4998311,1043.061999,None,1043.061999,1044.310823,0.1750868,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
387,_4,N,90,R,N,387_4N090RN,HRN,0,199,199,258,,,1.241,1045.757258,1046.059525,1046.059525,1046.276002,1046.292399,None,up,2.9320354,1046.292399,None,1046.292399,1047.524484,0.1835646,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
490,_5,M,45,L,N,490_5M045LN,HLN,0,200,200,185,,,0.803,1049.434392,1049.723003,1049.723003,1049.939696,1049.956334,None,up,2.4164649,1049.956334,None,1049.956334,1050.738668,0.1965904,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_2,M,225,_,_,__2M225__,N,0,201,201,29,,,1.332,1052.599434,1052.887377,1052.887377,1053.086228,1053.102964,None,None,,1053.102964,None,1053.102964,1054.420339,0.2098481,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
6,R,N,225,R,N,006RN225RN,HRN,0,202,202,197,,,0.798,1056.764012,1057.066337,1057.066337,1057.299677,1057.316159,1056.764012,up,2.0989208,1057.316159,None,1057.316159,1058.098463,0.1698397,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
481,_5,N,0,L,N,481_5N000LN,HLN,0,203,203,280,,,1.139,1059.601508,1059.896987,1059.896987,1060.130283,1060.146749,None,up,2.1658308,1060.146749,None,1060.146749,1061.262625,0.1746895,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
432,_4,M,315,L,N,432_4M315LN,HLN,0,204,204,175,,,0.947,1062.488983,1062.777771,1062.777771,1063.028948,1063.044714,None,down,1.9847591,1063.044714,None,1063.044714,1063.977271,0.1641975,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_2,M,180,_,_,__2M180__,N,0,205,205,28,,,1.303,1065.245156,1065.542527,1065.542527,1065.742263,1065.759223,None,up,2.8995179,1065.759223,None,1065.759223,1067.058142,0.1996618,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_4,N,315,_,_,__4N315__,N,0,206,206,87,,,1.241,1068.871395,1069.17339,1069.17339,1069.372971,1069.390691,None,up,3.0325171,1069.390691,None,1069.390691,1070.621237,0.1950861,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
228,G,N,135,L,N,228GN135LN,HLN,0,207,207,235,,,1.371,1072.612451,1072.90239,1072.90239,1073.135542,1073.152374,None,up,2.665921,1073.152374,None,1073.152374,1074.518003,0.1769867,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
230,G,N,225,L,N,230GN225LN,HLN,0,208,208,237,,,1.207,1076.022608,1076.316206,1076.316206,1076.532913,1076.550561,None,up,2.4003719,1076.550561,None,1076.550561,1077.748292,0.1907785,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,G,N,315,_,_,_GN315__,N,0,209,209,63,,,0.805,1079.198273,1079.496532,1079.496532,1079.67992,1079.67992,None,up,1.7162423,1079.67992,None,1079.67992,1080.479467,0.2287129,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
484,_5,N,135,L,N,484_5N135LN,HLN,0,210,210,283,,,0.931,1081.633396,1081.928075,1081.928075,1082.111797,1082.128703,None,up,2.1490367,1082.128703,None,1082.128703,1083.043924,0.2223618,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
233,G,M,0,L,N,233GM000LN,HLN,0,211,211,136,,,1.047,1085.564713,1085.857738,1085.857738,1085.990996,1086.007685,None,down,2.8501389,1086.007685,None,1086.007685,1087.039978,0.2676978,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,G,N,270,_,_,_GN270__,N,0,212,212,62,,,0.78,1089.135744,1089.438241,1089.438241,1089.571084,1089.587925,None,down,1.6664164,1089.587925,None,1089.587925,1090.35383,0.2631406,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
299,_2,M,90,L,N,299_2M090LN,HLN,0,213,213,154,,,1.169,1091.451043,1091.752743,1091.752743,1091.969159,1091.98609,None,down,3.0486226,1091.98609,None,1091.98609,1093.134895,0.184129,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
488,_5,N,315,L,N,488_5N315LN,HLN,0,214,214,287,,,1.35,1095.23248,1095.533109,1095.533109,1095.749181,1095.765955,None,up,2.2506563,1095.765955,None,1095.765955,1097.098158,0.1858061,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,G,M,90,_,_,_GM090__,N,0,215,215,10,,,1.057,1098.260238,1098.548457,1098.548457,1098.730056,1098.746942,None,down,2.4341036,1098.746942,None,1098.746942,1099.796229,0.2265094,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
167,F,N,270,L,N,167FN270LN,HLN,0,216,216,222,,,1.234,1101.441569,1101.728841,1101.728841,1101.910445,1101.910445,None,up,2.5163583,1101.910445,None,1101.910445,1103.142721,0.2430536,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,F,M,270,_,_,_FM270__,N,0,217,217,6,,,0.818,1104.634644,1104.924749,1104.924749,1105.140938,1105.157668,None,down,2.0507012,1105.157668,None,1105.157668,1105.956875,0.194772,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
458,_5,M,45,R,N,458_5M045RN,HRN,0,218,218,177,,,1.32,1107.423995,1107.721948,1107.721948,1107.921889,1107.938567,None,None,,1107.938567,None,1107.938567,1109.254268,0.2024749,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,R,N,315,_,_,_RN315__,N,0,219,219,71,,,1.26,1111.578714,1111.868594,1111.868594,1112.118565,1112.135668,1111.578714,up,2.8325375,1112.135668,None,1112.135668,1113.384237,0.164221,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
200,G,N,315,R,N,200GN315RN,HRN,0,220,220,231,,,1.181,1115.228037,1115.51579,1115.51579,1115.682706,1115.700234,None,up,2.4140696,1115.700234,None,1115.700234,1116.86484,0.2444821,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
171,F,M,90,L,N,171FM090LN,HLN,0,221,221,122,,,0.775,1118.306069,1118.595667,1118.595667,1118.8289,1118.845564,None,down,1.8171594,1118.845564,None,1118.845564,1119.61185,0.1796349,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
174,F,M,225,L,N,174FM225LN,HLN,0,222,222,125,,,1.273,1120.864258,1121.160436,1121.160436,1121.377021,1121.393511,None,down,2.649275,1121.393511,None,1121.393511,1122.659192,0.1893613,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
486,_5,N,225,L,N,486_5N225LN,HLN,0,223,223,285,,,0.738,1124.258404,1124.557354,1124.557354,1124.757488,1124.773916,None,up,1.9671908,1124.773916,None,1124.773916,1125.506619,0.2022926,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
397,_4,M,180,R,N,397_4M180RN,HRN,0,224,224,164,,,1.14,1126.926812,1127.221894,1127.221894,1127.454893,1127.471676,None,up,2.5655056,1127.471676,None,1127.471676,1128.604255,0.1736396,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
173,F,M,180,L,N,173FM180LN,HLN,0,225,225,124,,,1.327,1130.259022,1130.552849,1130.552849,1130.752132,1130.769058,None,down,3.1820397,1130.769058,None,1130.769058,1132.084922,0.2061957,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
193,G,N,0,R,N,193GN000RN,HRN,0,226,226,224,,,1.129,1134.122635,1134.41517,1134.41517,1134.665031,1134.681955,None,up,2.0997473,1134.681955,None,1134.681955,1135.797444,0.1603245,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
194,G,N,45,R,N,194GN045RN,HRN,0,227,227,225,,,0.812,1136.994407,1137.296244,1137.296244,1137.49609,1137.512829,None,up,1.7335982,1137.512829,None,1137.512829,1138.312265,0.1993759,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
485,_5,N,180,L,N,485_5N180LN,HLN,0,228,228,284,,,0.706,1139.452025,1139.744295,1139.744295,1139.960666,1139.977471,None,up,1.8687808,1139.977471,None,1139.977471,1140.676773,0.1918828,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
399,_4,M,270,R,N,399_4M270RN,HRN,0,229,229,166,,,0.701,1142.056818,1142.358517,1142.358517,1142.55833,1142.575371,None,up,1.9668956,1142.575371,None,1142.575371,1143.257634,0.1981751,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
302,_2,M,225,L,N,302_2M225LN,HLN,0,230,230,157,,,0.982,1144.775938,1145.073144,1145.073144,1145.256349,1145.273283,None,up,2.116053,1145.273283,None,1145.273283,1146.239045,0.2195312,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_2,N,270,_,_,__2N270__,N,0,231,231,78,,,0.758,1147.6251,1147.921524,1147.921524,1148.104313,1148.122652,None,up,1.5819792,1148.122652,None,1148.122652,1148.869387,0.2224368,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
451,_5,N,90,R,N,451_5N090RN,HRN,0,232,232,274,,,1.105,1149.89659,1150.18501,1150.18501,1150.418115,1150.434891,None,up,2.0183194,1150.434891,None,1150.434891,1151.534566,0.1791687,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
427,_4,M,90,L,N,427_4M090LN,HLN,0,233,233,170,,,1.044,1152.668889,1152.965988,1152.965988,1153.165638,1153.182518,None,down,2.0512838,1153.182518,None,1153.182518,1154.214967,0.20374,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
142,F,M,225,R,N,142FM225RN,HRN,0,234,234,117,,,1.056,1155.452579,1155.746893,1155.746893,1155.946591,1155.963287,None,down,2.3507288,1155.963287,None,1155.963287,1157.012533,0.2060108,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
264,_2,N,315,R,N,264_2N315RN,HRN,0,235,235,247,,,0.805,1158.520042,1158.810838,1158.810838,1159.027441,1159.044701,None,up,1.6161417,1159.044701,None,1159.044701,1159.84403,0.1928739,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
396,_4,M,135,R,N,396_4M135RN,HRN,0,236,236,163,,,1.282,1160.892386,1161.192345,1161.192345,1161.375921,1161.392801,None,down,2.7154869,1161.392801,None,1161.392801,1162.657792,0.2179969,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,R,M,45,_,_,_RM045__,N,0,237,237,17,,,1.369,1164.377366,1164.672406,1164.672406,1164.822134,1164.838859,None,None,,1164.838859,None,1164.838859,1166.204211,0.2515475,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
418,_4,N,45,L,N,418_4N045LN,HLN,0,238,238,265,,,1.222,1168.511261,1168.802096,1168.802096,1169.035388,1169.054534,1168.511261,up,2.4657648,1169.054534,None,1169.054534,1170.250947,0.1786897,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
426,_4,M,45,L,N,426_4M045LN,HLN,0,239,239,169,,,1.278,1171.732507,1172.032821,1172.032821,1172.232555,1172.249042,None,down,2.1328732,1172.249042,None,1172.249042,1173.515046,0.2000072,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
43,R,M,90,L,N,043RM090LN,HLN,0,240,240,106,,,1.195,1174.597492,1174.896718,1174.896718,1175.096697,1175.113677,None,down,2.3657465,1175.113677,None,1175.113677,1176.295498,0.2023541,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
400,_4,M,315,R,N,400_4M315RN,HRN,0,241,241,167,,,1.266,1177.714449,1178.011013,1178.011013,1178.195114,1178.212974,None,up,2.3335785,1178.212974,None,1178.212974,1179.459601,0.2213697,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
295,_2,N,270,L,N,295_2N270LN,HLN,0,242,242,254,,,1.053,1180.803348,1181.091202,1181.091202,1181.274422,1181.274422,None,up,2.7635447,1181.274422,None,1181.274422,1182.323561,0.2376446,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
39,R,N,270,L,N,039RN270LN,HLN,0,243,243,206,,,1.297,1184.250636,1184.539615,1184.539615,1184.754597,1184.77121,None,up,2.2005261,1184.77121,None,1184.77121,1186.053505,0.195925,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_2,N,90,_,_,__2N090__,N,0,244,244,74,,,1.189,1187.166877,1187.468912,1187.468912,1187.685463,1187.702022,None,None,,1187.702022,None,1187.702022,1188.886462,0.1833812,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_2,M,90,_,_,__2M090__,N,0,245,245,26,,,1.334,1191.394829,1191.683843,1191.683843,1191.882539,1191.899125,1191.394829,down,2.3165963,1191.899125,None,1191.899125,1193.214226,0.2150672,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
144,F,M,315,R,N,144FM315RN,HRN,0,246,246,119,,,0.776,1194.455389,1194.746268,1194.746268,1194.929663,1194.946378,None,down,2.0997351,1194.946378,None,1194.946378,1195.713209,0.224555,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,F,M,0,_,_,_FM000__,N,0,247,247,0,,,1.118,1197.212691,1197.510048,1197.510048,1197.760368,1197.777034,None,down,2.3342188,1197.777034,None,1197.777034,1198.876225,0.1545969,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
226,G,N,45,L,N,226GN045LN,HLN,0,248,248,233,,,0.828,1200.301602,1200.591131,1200.591131,1200.824161,1200.840989,None,up,2.049774,1200.840989,None,1200.840989,1201.658111,0.177131,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_5,M,90,_,_,__5M090__,N,0,249,249,42,,,1.336,1203.085632,1203.373381,1203.373381,1203.605102,1203.622043,None,None,,1203.622043,None,1203.622043,1204.937225,0.1823975,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
303,_2,M,270,L,N,303_2M270LN,HLN,0,250,250,158,,,1.087,1207.314059,1207.602335,1207.602335,1207.801346,1207.818468,1207.314059,down,3.383279,1207.818468,None,1207.818468,1208.885597,0.2133604,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,R,M,0,_,_,_RM000__,N,0,251,251,16,,,1.329,1211.468831,1211.765002,1211.765002,1211.914395,1211.931125,None,down,2.8824026,1211.931125,None,1211.931125,1213.246616,0.2496763,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
494,_5,M,225,L,N,494_5M225LN,HLN,0,252,252,189,,,0.841,1215.018969,1215.311392,1215.311392,1215.52784,1215.544782,None,down,2.5667314,1215.544782,None,1215.544782,1216.377114,0.1910735,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
258,_2,N,45,R,N,258_2N045RN,HRN,0,253,253,241,,,1.113,1218.324753,1218.625383,1218.625383,1218.825087,1218.841908,None,up,2.1161074,1218.841908,None,1218.841908,1219.941565,0.2006747,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
238,G,M,225,L,N,238GM225LN,HLN,0,254,254,141,,,0.888,1221.182574,1221.472818,1221.472818,1221.6727,1221.689338,None,down,2.4997695,1221.689338,None,1221.689338,1222.55554,0.2108207,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,F,M,225,_,_,_FM225__,N,0,255,255,5,,,0.852,1224.405208,1224.703666,1224.703666,1224.903277,1224.920096,None,down,2.0010456,1224.920096,None,1224.920096,1225.752847,0.2013373,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
261,_2,N,180,R,N,261_2N180RN,HRN,0,256,256,244,,,1.386,1227.26464,1227.568598,1227.568598,1227.651171,1227.651171,None,up,2.6336972,1227.651171,None,1227.651171,1229.033659,0.3235389,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
420,_4,N,135,L,N,420_4N135LN,HLN,0,257,257,267,,,0.801,1230.494618,1230.782767,1230.782767,1230.997858,1231.01444,None,up,1.8831381,1231.01444,None,1231.01444,1231.797168,0.1962835,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
424,_4,N,315,L,N,424_4N315LN,HLN,0,258,258,271,,,1.392,1233.106528,1233.39646,1233.39646,1233.61217,1233.628935,None,up,2.6828902,1233.628935,None,1233.628935,1235.010958,0.1959843,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_2,M,270,_,_,__2M270__,N,0,259,259,30,,,1.034,1236.544614,1236.842568,1236.842568,1237.02618,1237.042492,None,down,2.549761,1237.042492,None,1237.042492,1238.058336,0.218498,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_2,N,315,_,_,__2N315__,N,0,260,260,79,,,1.171,1239.809594,1240.106788,1240.106788,1240.306399,1240.323113,None,up,2.284925,1240.323113,None,1240.323113,1241.489048,0.2029094,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,F,M,45,_,_,_FM045__,N,0,261,261,1,,,0.946,1242.934536,1243.235309,1243.235309,1243.337914,1243.337914,None,down,2.9806992,1243.337914,None,1243.337914,1244.269975,0.3066826,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_4,M,315,_,_,__4M315__,N,0,262,262,39,,,1.186,1246.49236,1246.783987,1246.783987,1247.033624,1247.050666,None,up,1.9350109,1247.050666,None,1247.050666,1248.215769,0.1625872,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
206,G,M,225,R,N,206GM225RN,HRN,0,263,263,133,,,1.04,1249.205487,1249.498223,1249.498223,1249.71489,1249.71489,None,down,2.3989952,1249.71489,None,1249.71489,1250.74739,0.2030634,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_5,M,180,_,_,__5M180__,N,0,264,264,44,,,0.814,1252.335373,1252.628841,1252.628841,1252.828673,1252.845376,None,down,2.0672586,1252.845376,None,1252.845376,1253.645075,0.208998,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
129,F,N,0,R,N,129FN000RN,HRN,0,265,265,208,,,1.293,1255.163595,1255.459853,1255.459853,1255.626718,1255.64326,None,up,2.1490258,1255.64326,None,1255.64326,1256.925282,0.2353136,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_5,N,180,_,_,__5N180__,N,0,266,266,92,,,0.825,1257.98594,1258.289654,1258.289654,1258.507827,1258.526319,None,up,2.1171101,1258.526319,None,1258.526319,1259.339835,0.1793855,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
460,_5,M,135,R,N,460_5M135RN,HRN,0,267,267,179,,,1.057,1260.837233,1261.138341,1261.138341,1261.354633,1261.371283,None,None,,1261.371283,None,1261.371283,1262.420387,0.1822177,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
131,F,N,90,R,N,131FN090RN,HRN,0,268,268,210,,,1.256,1265.058293,1265.35146,1265.35146,1265.567886,1265.585127,1265.058293,up,2.3316144,1265.585127,None,1265.585127,1266.833614,0.1923942,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_4,N,45,_,_,__4N045__,N,0,269,269,81,,,1.167,1268.11179,1268.400118,1268.400118,1268.631576,1268.649205,None,up,1.8830286,1268.649205,None,1268.649205,1269.797911,0.1825885,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,R,N,45,_,_,_RN045__,N,0,270,270,65,,,1.178,1270.794597,1271.096515,1271.096515,1271.246296,1271.263004,None,up,2.3005342,1271.263004,None,1271.263004,1272.428908,0.2454475,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
263,_2,N,270,R,N,263_2N270RN,HRN,0,271,271,246,,,1.115,1273.812159,1274.1105,1274.1105,1274.30222,1274.342126,None,up,2.699943,1274.342126,None,1274.342126,1275.392154,0.2319551,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
168,F,N,315,L,N,168FN315LN,HLN,0,272,272,223,,,0.898,1277.253413,1277.541849,1277.541849,1277.756837,1277.773695,None,up,1.8337204,1277.773695,None,1277.773695,1278.655892,0.1983303,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
300,_2,M,135,L,N,300_2M135LN,HLN,0,273,273,155,,,1.375,1279.816311,1280.10543,1280.10543,1280.321288,1280.33804,None,None,,1280.33804,None,1280.33804,1281.703552,0.1954474,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,R,N,90,_,_,_RN090__,N,0,274,274,66,,,1.028,1283.991769,1284.284951,1284.284951,1284.517813,1284.535161,1283.991769,up,1.7670366,1284.535161,None,1284.535161,1285.550777,0.1786165,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
